,pressure,rmsvd,speed,yield,angle
0,828,13.853264143569836,8.38621388202143,22053,71.22781810424637
1,707,14.668719375684447,8.177205368312519,22486,65.80541410297376
2,597,15.85483462951215,8.772500229139876,22680,65.51110773967001
3,497,19.29289330065387,10.811967211611556,22699,62.18007507057069
4,408,22.261745695401814,13.120701886187486,22594,56.35457585512558
5,329,28.106869175796895,16.75612704664558,22583,62.25896075399337
6,260,32.976354668510304,19.40011535936873,22665,61.76177697231688
7,201,35.52510293469819,19.457561798308767,22577,66.19503523482693
8,152,32.50778033672801,17.861539328307618,22667,65.90260760971081
