,pressure,rmsvd,speed,yield,angle
0,828,7.037465433358252,9.81345946800874,24662,44.52403307182341
1,707,7.0397711567362595,10.287275087322431,23695,42.853248152840116
2,597,7.027204161472419,10.675871101305615,21659,40.37144503541325
3,497,7.050336828454619,11.13908897662307,19782,37.24606287044967
4,408,7.039896361779732,11.733659450514775,17112,34.696067267164565
5,329,7.002689908977921,11.933697577797975,15761,33.691241022887674
6,260,7.0110491483603665,12.608753690629133,12624,30.31731063293109
7,201,7.026007475101769,13.130810000922974,11625,28.370050108878555
8,152,7.03487326470454,13.372635915373955,12225,27.15925270151711
