,pressure,rmsvd,speed,yield,angle
0,828,5.746243480177968,5.347980343486173,17669,50.67315913768622
1,707,5.739495093662459,5.539325312642704,17072,48.11177431863215
2,597,5.908863487457122,6.474312061702027,16101,47.32321853544741
3,497,5.990594798011439,7.9730473839907825,14987,41.45203393199628
4,408,6.062011679615123,10.22922693445205,13359,34.59724119527948
5,329,6.186267947438019,11.359153027863673,10563,31.10173937822575
6,260,6.516970062626446,13.454220836124282,8288,28.183266996863185
7,201,6.544140848792602,13.067935057678532,6533,29.032784985287126
8,152,6.549767059168356,12.74888900068762,6890,26.89729423880477
