,pressure,rmsvd,speed,yield,angle
0,828,2.546712262589725,4.684231395727081,55404,29.270359170128636
1,707,2.5569181518406983,4.853301358914846,52359,29.383902160158186
2,597,2.5795550715209337,5.438394422335277,45862,27.83461803359586
3,497,2.6090052723038637,6.403155091900275,37468,24.880894162962917
4,408,2.6239038914357145,7.925821145003777,29024,20.406741699772795
5,329,2.658402506602703,9.22248089402247,21014,18.031373914048267
6,260,2.691605376231113,10.51993640430408,16233,16.23929803191633
7,201,2.6859086693432985,10.940255722669667,13058,15.28635171959707
8,152,2.686793665734697,11.146510029772037,14763,14.46769920066348
