,pressure,rmsvd,speed,yield,angle
0,828,11.873953581987278,6.231256388350077,153050,67.9383087058119
1,707,11.893534288493903,6.13679676758543,154649,65.92563554308987
2,597,13.771614399298302,6.7705801944567146,156156,65.42495404106421
3,497,16.410415407438133,8.00202002428189,156412,64.19139665621748
4,408,21.074256290201852,10.745528843024953,156343,65.01899296758214
5,329,24.41446714885887,13.180471117527372,156303,65.85006510365508
6,260,29.597729338398633,14.19842523900486,156289,64.06905735672107
7,201,30.57675195699798,14.217026149287644,156263,63.18662062837428
8,152,28.050331096860287,13.414569917427615,156227,64.56120800907684
