,pressure,rmsvd,speed,yield,angle
0,828,5.635475348492193,5.397746110519101,107590,49.5165037327644
1,707,5.763453542011316,5.688048699382202,104286,48.6253113253235
2,597,5.937473134646899,6.455827869133946,96622,46.59904979224408
3,497,6.0537910565078334,7.6750129699983365,86477,41.08012336296234
4,408,6.181609255222909,9.393401072070107,73578,35.84190163733782
5,329,6.287977388470376,10.647216905857142,59247,34.1898952760071
6,260,6.472051180462778,12.318317381108226,48314,30.794266297288768
7,201,6.4905338627994755,12.87237118687351,42036,29.16379936569269
8,152,6.423905448010767,12.948143276595333,45301,26.37933485524566
