,pressure,rmsvd,speed,yield,angle
0,828,13.027691023200248,7.640445067716448,22062,71.24668585008494
1,707,14.02415583286042,7.6748962885316265,22487,65.65746233932889
2,597,15.20879942139839,8.246112639701943,22682,64.65489130159641
3,497,18.756749537715855,10.343111551581838,22706,61.386284695562395
4,408,21.62054600491964,12.666971307503529,22591,55.81237919382196
5,329,27.2633647976994,16.18735574353158,22570,60.787645263833824
6,260,32.13232263927788,18.534490570259315,22679,59.31171205118836
7,201,35.36670996351435,18.977275101156934,22628,65.39272075950417
8,152,31.98091909132671,17.056413432573038,22683,65.81230527726977
