,pressure,rmsvd,speed,yield,angle
0,828,13.139660409527533,7.633081684848829,133596,69.98042199773094
1,707,13.929178823513032,7.751695886184111,135676,67.32058621284324
2,597,15.575034632615392,8.36597715622487,136504,65.32270001665752
3,497,19.21905541201226,10.350173272671341,136881,63.286344635529055
4,408,23.748638737325475,13.072758288017976,136510,61.23069428925621
5,329,27.915113338024202,15.95950711873391,136560,64.09523681785184
6,260,33.23212876068399,17.685771294728536,136616,63.43114681837067
7,201,34.460600257557815,17.599597412051423,136143,65.43277263176874
8,152,31.877046171862556,17.062517702915137,136676,65.23292918282708
