,pressure,rmsvd,speed,yield,angle
0,828,5.740267526559174,4.818609042652372,18242,52.036309862885524
1,707,5.781981346033477,4.8217736982909,17203,50.351600967133706
2,597,5.953372259947194,5.975332796612796,16165,48.88043155455008
3,497,6.011118371581224,7.286843934330784,15143,42.658114279059724
4,408,6.031921967213135,9.33900439186481,13621,35.31543778022788
5,329,6.303193568649234,10.630727591032752,10521,32.8615631258289
6,260,6.499514472933572,12.58256339652827,8536,29.978408743496207
7,201,6.593592818080378,12.190451549488955,6741,29.206122919733282
8,152,6.5399990168591495,11.984575954002562,7127,27.87105587565925
