,pressure,rmsvd,speed,yield,angle
0,828,19.306167069316977,68.31323261298664,153050,90.16155743827568
1,707,19.954022377666373,67.66643339499956,154649,90.12940772799762
2,597,21.07848819558724,67.00746146664704,156156,90.08784968398268
3,497,22.79596155166567,66.90946933113014,156412,89.93028505625897
4,408,25.609341981392234,66.87873493677257,156343,89.88300421177944
5,329,27.544211105940228,66.90987295324588,156303,89.79852392043846
6,260,32.621674837757126,66.89565045318626,156289,90.02379199105444
7,201,33.57507458325436,66.93632636461483,156263,90.12185444805304
8,152,31.066891768964524,66.93790071840981,156227,90.03456563571442
