,pressure,rmsvd,speed,yield,angle
0,828,12.508178834945848,7.057674914675006,133607,69.47180578436856
1,707,13.482020446673213,7.283268405035042,135682,66.66175172726359
2,597,15.103230147841042,7.919100263332698,136507,64.95261835568833
3,497,18.75681640689237,9.84144471174118,136878,62.92842018232578
4,408,23.351709690596632,12.57307375438446,136627,60.50267263998637
5,329,27.502282770147573,15.370038270369268,136621,63.390107991036594
6,260,32.783848157218124,17.049633239907976,136670,62.70690172251688
7,201,34.11644702817183,16.97189501909066,136180,64.80013849334942
8,152,31.43630188646679,16.356973758398407,136773,64.43453924151046
