,pressure,rmsvd,speed,yield,angle
0,828,11.09274135138472,5.607201868232639,133625,68.5659752542706
1,707,12.370905914024261,5.929483182102305,135686,66.07153736749976
2,597,14.24748783986209,6.694274851786246,136508,64.18505212515625
3,497,17.803110066836748,8.52032459016734,136927,62.1171061529048
4,408,22.441428835551893,11.223790756250315,136682,59.850445588871004
5,329,26.333223694420845,13.84036404748681,136711,62.13925081435816
6,260,31.75824859953709,15.46654657360046,136847,60.96073250556959
7,201,33.15142046431232,15.23227275379418,136375,63.64390014842687
8,152,30.230839663940145,14.35255978934159,136855,63.05641822383472
