,pressure,rmsvd,speed,yield,angle
0,828,5.726264760681203,5.618216342301012,17433,49.40801686979847
1,707,5.742960458176879,5.705557421167441,16921,47.68283347155026
2,597,5.871128918556379,6.6360640948904175,16088,46.77662973619475
3,497,5.919781958623328,8.218737587268317,15007,40.416692384278264
4,408,6.03759573280051,10.287312374761783,13124,33.43982334408832
5,329,6.203807052259752,11.86703398357047,10487,31.181500930824438
6,260,6.516979104735046,13.903827460948497,8360,27.752804871669248
7,201,6.5071219151896225,13.646554524905415,6562,27.387436105481736
8,152,6.550577428826141,13.328219008071576,6824,25.58272830281243
