,pressure,rmsvd,speed,yield
0,853,6.159178948096257,6.582735839408303,65916
1,707,6.129086141308812,6.898062177892823,71424
2,497,6.424649795587792,8.46766808531206,53615
3,408,6.481847322244148,9.486567573966845,42365
