,pressure,rmsvd,speed,yield,angle
0,828,11.103048464734318,5.713419595725336,22064,69.38378292814176
1,707,12.399791853134214,5.804151564926614,22488,64.53661349933456
2,597,14.180441054593881,6.716998669052637,22683,64.99693736277838
3,497,18.582896723186167,8.679465701864203,22709,61.61979704955409
4,408,33.068280081326456,12.407619163438063,22709,53.57996541767676
5,329,34.72129812463043,15.604597769519906,22709,58.63518182971392
6,260,33.23907825515147,17.227127671178682,22709,57.097411108691894
7,201,36.451260196959446,17.620612905057364,22709,64.30186690796936
8,152,32.34572556148142,15.405383621079945,22709,64.43107224588869
