,pressure,rmsvd,speed,yield,angle
0,828,5.720599728648168,5.739549347856728,17145,48.493485033176185
1,707,5.741462786423172,5.945654120239918,16916,47.734744261939284
2,597,5.8859274675689575,6.867018160766389,15876,45.43200116429261
3,497,5.917352367398362,8.205798818482341,14608,39.944808311098946
4,408,6.036657579881002,10.185665491740084,12691,34.28289293967397
5,329,6.225713191151574,11.815120800608874,10148,31.310260322420817
6,260,6.495320047547941,14.074389203807499,8134,27.08201333533553
7,201,6.453333719199707,13.83975455523518,6608,26.793530051381243
8,152,6.530902010522148,13.66217826382024,6794,25.954664513788888
