,pressure,rmsvd,speed,yield
0,853,17.563561694838988,11.813571736970301,127983
1,707,16.515747696991465,11.067244048869988,134320
2,497,21.365591002120063,13.887260638616356,136393
3,408,24.961950753746315,15.161606746821416,135689
