,pressure,rmsvd,speed,yield
0,828,5.653869494900538,4.750773014750861,109711
1,707,5.796468342156113,5.027590425585289,105806
2,597,5.954971167906362,5.850300329055754,97235
3,497,6.081423744888553,7.020194888122843,87113
4,408,6.202585806307109,8.682611751470883,74389
5,329,6.348057265625733,10.015709349056463,60016
6,260,6.532585959990485,11.47107720946273,49523
7,201,6.548993775318812,11.841899140997008,42705
8,152,6.440277215223408,11.927563726336908,46899
