
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PKMJ          STNM =    91376    TIME = 200106/0000         
 SLAT =   7.07     SLON =   171.29   SELV =     4.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1009.00   304.15   298.15    70.45    -1.97     1.65     4.00
   1004.00   302.15   296.15    70.08    -3.89     2.40    47.89
   1000.00   301.75   295.75    70.01    -5.60     2.61    83.00
    953.00   297.95   294.15    79.42    -8.68     3.49   510.01
    925.00   296.55   291.55    73.51   -10.65     3.88   772.00
    878.00   293.75   287.75    68.47   -11.88     5.06  1226.11
    866.00   292.95   288.15    73.83   -12.19     5.40  1345.15
    850.00   292.35   285.35    63.87   -12.60     5.87  1506.00
    849.00   292.35   285.35    63.87   -12.59     5.86  1516.14
    835.00   291.35   285.35    67.99   -12.52     5.59  1659.12
    824.00   291.15   282.15    55.63   -12.45     5.39  1772.87
    818.00   290.55   282.55    59.35   -12.42     5.28  1835.43
    813.00   290.95   278.95    45.27   -12.39     5.18  1887.88
    798.00   289.75   281.75    59.16   -12.29     4.90  2046.94
    791.00   290.35   277.35    42.06   -12.24     4.77  2122.10
    782.00   289.55   280.55    55.22   -12.17     4.60  2219.67
    766.00   288.75   280.75    58.92   -12.05     4.30  2395.57
    762.00   288.75   278.75    51.34   -12.02     4.23  2440.04
    747.00   287.95   277.95    51.13   -11.89     3.94  2608.62
    742.00   287.95   276.95    47.67   -11.85     3.85  2665.48
    738.00   287.55   279.55    58.62   -11.81     3.77  2711.22
    733.00   287.35   278.35    54.65   -11.77     3.68  2768.71
    719.00   286.55   280.55    67.00   -11.63     3.42  2931.52
    700.00   285.55   279.55    66.78   -11.44     3.06  3157.00
    689.00   284.55   278.55    66.57   -11.30     2.93  3289.72
    683.00   283.95   279.25    72.72   -11.22     2.85  3362.80
    658.00   283.35   276.35    61.80   -10.88     2.55  3673.64
    638.00   281.75   274.75    61.42   -10.60     2.30  3929.80
    624.00   280.15   275.15    70.48   -10.39     2.13  4112.88
    597.00   278.55   269.55    52.28    -9.97     1.81  4475.58
    581.00   276.75   269.75    60.19    -9.71     1.62  4696.85
    577.00   276.75   267.75    51.78    -9.65     1.57  4752.92
    564.00   275.15   270.25    69.98    -9.42     1.42  4937.39
    561.00   274.95   268.95    64.42    -9.37     1.39  4980.43
    557.00   274.95   264.95    47.45    -9.30     1.34  5038.12
    551.00   274.15   269.15    69.25    -9.19     1.27  5125.32
    538.00   272.65   268.55    73.80    -8.95     1.13  5316.82
    533.00   272.45   265.45    59.09    -8.86     1.07  5391.45
    525.00   271.65   265.65    63.63    -8.71     0.98  5512.08
    522.00   271.65   263.65    54.45    -8.65     0.95  5557.71
    517.00   271.25   266.25    68.64    -8.55     0.90  5634.31
    505.00   271.05   264.05    58.73    -8.31     0.77  5821.01
    500.00   270.65   262.65    54.17    -8.21     0.72  5900.00
    484.00   269.25   260.25    49.62    -7.38     0.74  6158.17
    481.00   268.65   260.65    53.61    -7.22     0.74  6207.33
    478.00   268.65   258.65    45.56    -7.06     0.74  6256.75
    468.00   267.45   260.45    57.77    -6.52     0.74  6423.36
    462.00   267.05   260.05    57.66    -6.19     0.73  6524.75
    441.00   264.05   256.05    52.28    -5.00     0.69  6887.89
    439.00   264.05   254.05    44.13    -4.89     0.68  6923.16
    436.00   264.05   256.05    52.28    -4.71     0.67  6976.36
    432.00   263.65   252.65    40.37    -4.48     0.65  7047.82
    415.00   262.05   252.05    43.50    -3.46     0.56  7357.85
    406.00   260.65   251.65    47.00    -2.91     0.50  7526.19
    403.00   260.25   247.25    32.80    -2.72     0.47  7582.93
    400.00   259.85   246.85    32.67    -2.53     0.45  7640.00
    398.00   259.65   246.65    32.60    -2.53     0.45  7678.16
    395.00   259.25   247.25    35.58    -2.53     0.47  7735.69
    391.00   258.45   250.45    50.59    -2.52     0.48  7812.91
    382.00   258.05   248.05    42.21    -2.52     0.52  7989.18
    375.00   257.05   248.05    45.85    -2.51     0.55  8128.79
    355.00   253.45   245.45    49.03    -2.49     0.63  8538.80
    346.00   252.85   242.85    40.49    -2.48     0.67  8729.29
    317.00   248.05   236.05    31.81    -2.44     0.80  9371.61
    300.00   245.45   226.45    14.59    -2.42     0.88  9770.00
    294.00   244.65   221.65     9.10    -2.05     1.24  9914.52
    250.00   235.25   207.25     3.69     0.51     0.89 11050.00
    234.00   231.25   199.25     1.78     1.83     0.67 11503.41
