
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = NSTU          STNM =    91765    TIME = 200107/0000         
 SLAT = -14.33     SLON =  -170.71   SELV =     5.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1010.00   304.35   299.35    74.80    -6.18     0.00     5.00
   1001.00   300.95   294.95    69.86    -6.64     0.00    86.91
   1000.00   300.95   295.95    74.25    -6.69     0.00    96.00
    928.00   296.35   290.35    68.98    -6.73    -3.69   755.68
    925.00   296.15   290.15    68.94    -6.69    -3.86   784.00
    887.00   294.55   287.55    64.35    -7.21    -1.95  1149.39
    872.00   293.35   288.35    72.95    -7.27    -1.16  1297.21
    850.00   292.75   286.75    68.27    -7.21     0.00  1518.00
    834.00   292.15   285.15    63.82    -6.81    -0.12  1681.82
    805.00   290.15   284.15    67.75    -6.05    -0.30  1985.46
    790.00   288.95   284.75    76.09    -5.64    -0.37  2145.96
    757.00   287.35   281.35    67.17    -4.73    -0.49  2508.16
    752.00   286.95   282.55    74.76    -4.58    -0.51  2564.21
    740.00   286.35   281.65    73.15    -4.24    -0.53  2700.02
    700.00   283.35   278.75    73.11    -3.04    -0.54  3166.00
    689.00   282.75   276.75    66.18    -2.99    -0.69  3297.77
    567.00   273.55   270.35    79.09    -1.75    -2.14  4889.65
    561.00   273.55   268.75    70.18    -1.66    -2.19  4975.05
    550.00   272.65   268.55    73.80    -1.50    -2.27  5133.74
    544.00   272.25   266.25    63.78    -1.40    -2.31  5221.41
    531.00   270.65   266.75    74.55    -1.19    -2.38  5413.98
    509.00   269.65   263.65    63.15    -0.82    -2.46  5749.22
    500.00   268.65   263.65    68.07    -0.67    -2.48  5890.00
    493.00   268.05   263.75    71.78    -0.40    -2.64  6001.32
    466.00   264.85   260.25    69.43     0.87    -2.93  6442.81
    460.00   265.05   258.05    57.11     1.20    -2.91  6543.78
    454.00   264.85   246.85    21.96     1.53    -2.85  6646.01
    449.00   264.65   246.65    21.90     1.82    -2.78  6732.13
    442.00   263.85   248.85    28.45     2.21    -2.61  6854.10
    432.00   263.05   230.05     4.80     2.77    -2.28  7031.17
    425.00   261.85   235.85     9.67     3.13    -1.97  7157.05
    422.00   261.45   224.45     2.94     3.28    -1.82  7211.47
    418.00   260.65   238.65    14.08     3.46    -1.60  7284.47
    412.00   260.05   226.05     3.94     3.72    -1.23  7395.00
    406.00   259.05   246.05    32.41     3.93    -0.81  7506.82
    400.00   258.65   233.65    10.00     4.10    -0.36  7620.00
    399.00   258.65   233.65    10.00     4.19    -0.38  7638.95
    391.00   257.25   237.25    16.18     4.86    -0.56  7791.90
    375.00   254.85   228.85     8.26     6.23    -1.04  8105.08
    365.00   253.25   238.25    25.07     7.09    -1.43  8306.11
    350.00   250.85   230.85    14.46     8.39    -2.14  8615.76
    340.00   249.05   240.05    43.22     9.26    -2.71  8827.88
    338.00   249.05   239.05    39.20     9.43    -2.83  8870.91
    335.00   248.65   227.65    12.45     9.69    -3.02  8935.86
    327.00   247.25   219.25     5.39    10.37    -3.57  9111.28
    317.00   245.85   234.85    34.41    11.21    -4.34  9335.44
    312.00   245.05   232.05    27.72    11.63    -4.76  9449.68
    308.00   244.45   236.45    46.08    11.96    -5.12  9542.14
    303.00   243.65   233.65    37.32    12.36    -5.58  9659.08
    300.00   243.25   234.25    41.23    12.60    -5.87  9730.00
    297.00   242.85   233.85    41.09    12.73    -5.86  9801.48
    289.00   241.25   235.25    55.24    13.09    -5.82  9994.90
    276.00   238.05   231.05    48.79    13.69    -5.73 10317.68
    270.00   237.05   226.05    31.29    13.98    -5.68 10470.46
    267.00   236.45   218.45    13.76    14.13    -5.65 10547.86
    262.00   235.65   209.65     4.89    14.38    -5.60 10678.41
    250.00   233.25   208.25     5.19    15.00    -5.46 11000.00
    229.00   228.65   203.65     4.48    17.60    -2.54 11594.42
    219.00   226.85   199.85     3.14    18.69    -0.72 11892.73
    200.00   221.85   195.85     3.01    20.28     3.58 12490.00
    176.00   214.85   193.85     5.12    18.25     3.22 13307.66
    172.00   214.65   192.65     4.33    17.89     3.15 13452.28
    150.00   208.25   178.25     0.77    15.72     2.77 14300.00
    114.00   195.45   172.45     1.53    11.69    -4.36 15920.30
    110.00   194.05   171.05     1.42    10.95    -4.97 16123.76
    100.00   190.65   169.65     1.82     8.86    -6.20 16660.00
     89.40   189.25   168.25     1.68     8.01    -5.61 17286.97
     70.00   189.05   169.05     2.08     2.61     5.60 18650.00
     50.00   202.65   176.65     1.23   -14.42    -3.86 20580.00
     30.00   217.05   185.05     0.88   -12.31     1.08 23750.00
     20.00   218.25   186.25     0.94   -21.03    -1.84 26320.00
     10.60   223.38   189.55     0.91   -37.58     0.00 30432.55
     10.00   223.85   189.85     0.91   -35.01     0.00 30810.00
