
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = FKKD          STNM =    64910    TIME = 200704/0000         
 SLAT =   4.01     SLON =     9.70   SELV =    15.0
 STIM =  2300

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1013.00   297.35   296.45    94.72    -0.00    -0.00    15.00
   1009.00   297.75   295.65    88.10    -0.02    -0.31    45.95
   1000.00   297.35   295.05    87.00    -0.17    -0.98   116.00
    979.00   296.32   294.15    87.63     0.94     0.34   301.39
    946.00   294.64   292.70    88.69     2.83     2.83   600.91
    925.00   293.55   291.75    89.41     1.04     3.86   797.00
    924.00   293.48   291.70    89.51     1.04     3.86   806.35
    914.00   292.79   291.20    90.54     1.37     3.76   900.43
    899.00   291.75   290.45    92.14     0.42     3.15  1043.50
    884.00   291.15   289.65    90.94    -0.20     2.33  1188.33
    878.00   291.01   289.44    90.53    -0.35     1.97  1246.79
    850.00   290.35   288.45    88.59     1.00    -1.73  1525.00
    846.00   290.09   288.27    89.07     1.15    -1.64  1565.33
    832.00   289.15   287.65    90.81     1.13    -2.38  1708.02
    826.00   288.95   287.45    90.80     1.06    -2.72  1769.75
    803.00   288.24   286.31    88.26     0.35    -3.98  2009.59
    795.00   287.99   285.91    87.36    -0.69    -3.94  2094.62
    782.00   287.57   285.24    85.90    -2.57    -3.06  2234.64
    763.00   286.95   284.25    83.75    -4.18    -2.58  2443.53
    741.00   285.23   282.92    85.77    -5.91    -1.04  2690.01
    735.00   284.75   282.55    86.35    -5.82    -1.44  2758.51
    711.00   283.12   280.85    85.79    -5.20    -3.00  3035.78
    700.00   282.35   280.05    85.52    -6.76    -1.81  3166.00
    683.00   281.75   278.95    82.56    -6.38    -2.89  3369.99
    673.00   280.76   278.26    84.15    -6.06    -3.50  3491.54
    653.00   278.75   276.85    87.57    -6.35    -2.94  3740.15
    618.00   276.75   274.25    83.70    -6.75    -1.84  4189.85
    617.00   276.67   274.18    83.72    -6.76    -1.81  4202.77
    568.00   272.73   270.55    85.19    -4.92     0.87  4862.84
    544.00   270.67   268.65    86.01    -4.70    -1.71  5207.22
    504.00   267.03   265.30    87.54    -6.76     1.81  5816.44
    500.00   266.65   264.95    87.71    -6.89     1.22  5880.00
    476.00   264.65   263.05    88.20    -5.84    -0.70  6264.50
    458.00   263.13   259.57    75.19    -4.70    -1.71  6562.10
    428.00   260.45   253.45    55.82    -4.48    -0.39  7085.12
    419.00   259.45   255.45    71.77    -4.34    -0.02  7247.49
    400.00   257.45   252.45    65.45    -3.94     0.69  7600.00
    396.00   256.65   251.65    65.25    -3.83     1.17  7675.68
    383.00   255.28   252.11    76.18    -3.06     2.57  7925.75
    379.00   254.85   252.25    80.00    -3.32     2.24  8004.41
    339.00   249.41   246.38    76.06    -3.46    -2.00  8818.24
    321.00   246.75   243.51    74.07    -2.83    -2.83  9216.33
    300.00   243.45   239.95    71.54    -6.06    -3.50  9710.00
    266.00   236.85   233.35    69.99   -15.97    -5.81 10547.88
    250.00   233.45   229.95    69.15   -13.16    -4.79 10980.00
    200.00   220.25   216.65    64.75   -14.10    -5.13 12470.00
    152.00   205.37   201.77    59.92   -12.73   -12.73 14168.05
    150.00   204.65   201.05    59.67   -14.55   -12.21 14250.00
    147.00   204.45   200.65    57.87   -14.91   -11.21 14371.04
    136.00   201.85   198.65    62.31   -15.66    -7.37 14833.86
    125.00   199.25   195.75    58.59   -15.48    -3.41 15329.30
    119.00   198.25   195.05    61.03   -14.94    -1.31 15615.67
    110.00   195.45   192.07    58.26    -6.34     2.96 16065.20
    100.00   192.05   188.45    54.85    -6.89    -5.79 16610.00
     99.20   191.85 -9999.00 -9999.00    -6.89    -5.79 16655.59
     70.00   200.85 -9999.00 -9999.00   -18.93     1.66 18680.00
     50.00   210.65 -9999.00 -9999.00   -27.19    12.68 20680.00
     49.30   210.90 -9999.00 -9999.00   -26.85    15.50 20768.60
     30.00   219.85 -9999.00 -9999.00     7.37     5.16 23890.00
     20.00   228.65 -9999.00 -9999.00     1.29     1.53 26540.00
