
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PAYA          STNM =    70361    TIME = 200104/0000         
 SLAT =  59.51     SLON =  -139.67   SELV =    12.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    988.00   265.25   264.45    93.97    -0.50     0.09    12.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00   -80.00
    985.00   268.25   263.25    67.98    -0.81    -0.05    35.97
    983.00   271.45   261.45    46.41    -0.99    -0.21    52.18
    981.00   272.25   259.25    36.63    -1.13    -0.43    68.53
    952.42   270.36   259.25    42.10     3.57    -2.06   305.00
    936.00   269.25   259.25    45.74     3.58    -2.60   444.11
    925.00   268.45   257.45    41.89     3.55    -2.98   538.00
    916.52   267.88   256.50    40.42     3.37    -2.36   610.00
    881.55   265.49   252.51    34.57     1.99    -0.53   914.00
    881.00   265.45   252.45    34.48     1.98    -0.58   918.84
    871.00   264.65   253.65    40.69     1.58    -1.32  1007.40
    863.00   264.25   253.25    40.57     1.07    -1.76  1078.82
    850.00   263.25   253.25    43.88    -0.00    -2.06  1196.00
    847.46   263.10   252.99    43.42    -0.00    -2.06  1219.00
    827.00   261.85   250.85    39.79     0.15    -1.89  1406.88
    808.00   260.25   253.25    55.76     0.27    -1.73  1584.55
    782.36   258.51   248.16    41.06     0.40    -1.49  1829.00
    770.00   257.65   245.65    35.05    -0.70    -0.89  1949.77
    760.00   257.25   236.25    14.64    -0.79    -0.11  2048.28
    752.00   256.85   231.85     9.62    -0.47     0.24  2127.90
    751.39   256.81   232.01     9.82    -0.44     0.26  2134.00
    749.00   256.65   232.65    10.64    -0.71     0.50  2157.94
    728.00   254.85   233.85    14.02    -0.67     4.06  2370.80
    722.00   254.45   240.45    28.05     0.34     5.05  2432.49
    721.47   254.40   240.22    27.56     0.45     5.13  2438.00
    716.00   253.85   237.85    22.88     0.13     6.05  2494.57
    704.00   252.65   246.65    58.66    -1.01     8.01  2619.87
    703.00   252.65   246.65    58.66    -1.13     8.16  2630.39
    702.00   252.45   248.65    71.53    -1.26     8.32  2640.91
    700.00   252.45   249.15    74.80    -1.52     8.62  2662.00
    698.00   252.25   250.25    83.93    -1.52     8.62  2683.17
    692.37   251.69   250.88    93.19    -1.52     8.62  2743.00
    690.00   251.45   251.15    97.41    -1.64     8.72  2768.29
    686.00   251.45   250.05    88.41    -1.86     8.90  2811.15
    682.00   250.85   249.95    92.36    -2.09     9.07  2854.21
    680.00   250.85   249.15    86.02    -2.21     9.15  2875.81
    677.00   250.85   244.85    58.14    -2.39     9.27  2908.33
    674.00   250.65   243.65    52.90    -2.58     9.39  2940.97
    664.00   249.45   246.05    73.52    -3.23     9.77  3050.54
    652.00   248.25   246.05    81.86    -4.09    10.17  3183.58
    624.00   245.25   245.25   100.00    -6.41    10.82  3501.08
    610.48   243.82   243.82   100.00    -7.67    10.96  3658.00
    607.00   243.45   243.45   100.00    -7.08    11.19  3698.93
    604.00   243.05   242.75    97.20    -6.57    11.37  3734.26
    603.00   243.05   241.65    87.53    -6.39    11.42  3746.07
    601.00   243.05   238.05    61.65    -6.04    11.52  3769.73
    599.00   243.05   230.05    27.04    -5.69    11.61  3793.48
    598.00   243.25   226.25    17.52    -5.52    11.65  3805.38
    597.00   243.05   228.05    21.78    -5.34    11.69  3817.31
    584.91   242.24   225.33    17.39    -3.20    11.94  3962.00
    560.22   240.53   219.59    10.55    -5.22    11.20  4267.00
    548.00   239.65   216.65     8.05    -3.29    11.37  4423.03
    521.00   236.45   215.45     9.52     0.76    10.62  4775.48
    513.41   235.99   213.82     8.13     1.79    10.14  4877.00
    508.00   235.65   212.65     7.24     1.46    10.40  4950.27
    504.00   236.05   209.05     4.34     1.21    10.59  5004.91
    500.00   235.85   209.85     4.93     0.94    10.77  5060.00
    491.19   235.23   209.49     5.00     0.90    10.26  5182.00
    467.00   233.45   208.45     5.22     1.60    13.29  5528.58
    429.39   229.38   207.77     7.33     3.22    18.25  6096.00
    423.00   228.65   207.65     7.80     3.33    18.89  6197.28
    400.00   227.25   206.25     7.51     3.75    21.29  6570.00
    398.00   227.05   206.05     7.47     3.78    21.42  6603.30
    391.88   226.74   205.74     7.40     3.84    21.80  6706.00
    375.00   225.85   204.85     7.22    10.29    17.83  6997.51
    374.30   225.88   204.78     7.13    10.04    17.39  7010.00
    341.44   227.14   201.30     3.76     6.34    17.41  7620.00
    326.11   227.77   199.56     2.72     6.43    11.15  7925.00
    315.00   228.25   198.25     2.12     6.54    11.33  8155.24
    308.00   226.85   197.85     2.32     6.61    11.45  8304.79
