
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PHLI          STNM =    91165    TIME = 200104/1200         
 SLAT =  21.99     SLON =  -159.34   SELV =    30.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1020.00   296.15   293.45    84.77    -6.24    -3.60    30.00
   1016.00   297.15   292.85    76.89    -6.62    -3.98    63.77
   1000.00   295.55   292.15    81.09    -8.01    -5.61   200.00
    987.96   294.55   291.73    83.96   -10.12    -7.09   305.00
    955.00   291.75   290.55    92.73   -10.25    -5.96   598.97
    953.77   291.69   290.51    92.84   -10.25    -5.92   610.00
    925.00   290.35   289.65    95.65   -10.65    -3.88   873.00
    920.54   290.08   289.36    95.54   -10.94    -2.93   914.00
    888.02   288.03   287.19    94.68   -11.79    -1.03  1219.00
    856.64   285.99   285.02    93.81    -9.74    -0.85  1524.00
    850.00   285.55   284.55    93.62    -9.78     0.00  1590.00
    825.75   284.51   278.88    68.33    -8.95     2.40  1829.00
    795.80   283.17   271.65    44.58    -9.13     1.61  2134.00
    767.03   281.85   264.45    28.25    -7.96     2.13  2438.00
    739.21   280.52   257.22    17.28   -11.29    -0.99  2743.00
    700.00   278.55   246.55     7.81   -10.16    -3.70  3193.00
    660.40   275.80   244.49     7.83    -5.32    -7.59  3658.00
    611.91   272.19   241.79     7.87    -0.99   -11.29  4267.00
    588.98   270.39   240.44     7.89     2.93   -10.94  4572.00
    566.91   268.59   239.09     7.92     2.67    -9.95  4877.00
    525.29   264.98   236.39     7.98     0.67    -7.69  5486.00
    500.00   262.65   234.65     8.03     1.97   -11.16  5880.00
    485.78   261.20   233.72     8.19     2.23   -12.67  6096.00
    447.75   257.11   231.09     8.69     7.40   -15.86  6706.00
    412.76   253.03   228.46     9.26     9.10    -9.10  7315.00
    400.00   251.45   227.45     9.50     8.93   -10.65  7550.00
    396.09   250.86   227.31     9.85     9.26   -11.04  7620.00
    333.81   240.63   224.81    19.13    15.29   -15.29  8839.00
    319.83   238.08   224.18    22.90    17.75   -14.89  9144.00
    300.00   234.25   223.25    30.27    23.18   -13.38  9600.00
    268.16   232.03   208.73     6.29    30.96   -11.27 10363.00
    256.40   231.15   202.92     3.09    30.32   -17.50 10668.00
    250.00   230.65   199.65     2.02    31.21   -21.85 10840.00
    245.07   230.11   198.94     1.92    34.16   -23.92 10973.00
    243.00   229.89   198.63     1.88    34.16   -23.92 11029.63
    200.00   224.65   191.65     1.12    33.31   -23.33 12330.00
    187.00   221.57   191.37     1.52    34.16   -23.92 12757.53
    185.70   221.25   191.34     1.57    34.16   -23.92 12802.00
    150.00   211.45   190.45     4.55    27.57   -10.03 14160.00
    145.89   210.50   190.19     4.93    28.89    -5.09 14326.00
    125.17   205.29   188.75     7.84    26.36    -4.65 15240.00
    100.00   197.65   186.65    16.62    22.56     1.97 16580.00
     70.00   192.45   186.45    36.37    -1.53    -0.13 18620.00
     50.00   203.25   189.25    11.37     0.39     0.33 20580.00
     30.00   213.65   187.65     2.13    -4.56    -0.80 23730.00
     20.00   215.85   187.85     1.67    -5.13    -0.45 26270.00
     10.00   224.05   192.05     1.28    -2.76    -2.31 30780.00
