
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = GSVO          STNM =    60096    TIME = 200106/1200         
 SLAT =  23.71     SLON =   -15.93   SELV =    12.0
 STIM =  1100

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1025.00   288.35   285.45    82.82    -8.43    -7.07    12.00
   1000.00   285.35   284.55    94.86    -9.96    -8.36   217.00
    981.00   283.95   283.85    99.34   -12.80   -11.84   377.75
    975.00   284.55   283.75    94.82   -13.64   -13.02   429.08
    969.00   286.75   282.45    75.23   -14.45   -14.23   480.98
    966.00   286.67   282.06    73.64   -14.85   -14.85   507.07
    925.00   285.55   276.55    54.18    -8.60   -12.29   872.00
    916.00   285.35   273.35    43.67    -7.97   -11.88   953.87
    859.00   282.55   266.55    31.69    -4.31    -8.74  1488.63
    850.00   283.95   254.95    11.33    -3.80    -8.16  1576.00
    845.00   284.55   259.55    15.95    -4.21    -7.44  1625.11
    839.00   284.72   256.31    12.07    -4.59    -6.55  1684.54
    831.00   284.95   251.95     8.19    -4.65    -6.83  1764.43
    779.00   281.95   245.95     5.85    -4.85    -8.80  2300.64
    729.00   276.95   257.95    23.50    -4.71   -10.91  2843.47
    700.00   275.75   251.75    15.12    -4.45   -12.22  3172.00
    636.00   271.05   247.05    13.98    -1.64   -14.25  3937.86
    607.00   271.93   244.42    10.29    -0.00   -15.00  4308.07
    603.00   272.05   244.05     9.85     0.22   -14.96  4360.51
    500.00   261.45   241.45    17.33     5.92   -12.69  5820.00
    403.00   250.05   226.18     9.34    17.22    -8.03  7443.75
    400.00   249.65   225.65     9.12    17.22    -8.03  7500.00
    389.00   247.65   223.65     8.70    21.51    -8.66  7702.73
    362.00   244.65   223.65    11.46    32.99    -8.21  8220.45
    320.00   241.65   235.65    55.37    52.53    -0.32  9097.30
    319.00   241.48   235.62    56.14    53.00    -0.00  9119.25
    300.00   238.05   235.05    73.97    53.00    -0.00  9550.00
    271.00   233.05   224.05    37.56    53.30    -5.20 10252.85
    250.00   229.25   221.25    40.65    53.18    -9.38 10800.00
    243.00   228.05   220.05    40.20    52.51   -12.59 10990.59
    240.00   227.51   219.45    39.69    52.16   -13.98 11072.24
    220.00   223.75   215.23    36.13    64.72   -17.34 11644.15
    201.00   219.85   210.85    32.51    65.93   -11.94 12237.83
    200.00   219.65   210.65    32.43    65.98   -11.63 12270.00
    170.00   211.40   201.84    26.85    68.94   -12.16 13275.57
    150.00   205.05   195.05    22.69    55.06   -14.75 14050.00
    134.00   202.05   191.05    18.25    41.00    -0.00 14722.54
    126.00   205.45   192.45    14.17    36.20    -0.00 15089.94
    113.00   202.25   185.25     6.56    27.72    -0.00 15740.17
    105.00   204.26   185.11     4.80    22.00    -0.00 16178.19
    102.00   205.05   185.05     4.26    21.97    -1.14 16351.12
    100.00   204.85   184.85     4.22    21.92    -1.92 16470.00
     70.00   204.65   177.65     1.13     7.79    -4.50 18600.00
     50.00   207.25   179.25     1.07     3.44    -4.91 20630.00
     30.00   215.65   185.65     1.17    -4.70     1.71 23800.00
     20.00   221.25   189.25     1.11    -8.86    -1.56 26400.00
     10.00   231.45   196.45     1.14   -12.69     5.92 30930.00
      8.30   229.05   195.05     1.18    -7.78     7.78 32185.90
