
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = LBSF          STNM =    15614    TIME = 200705/1200         
 SLAT =  42.65     SLON =    23.38   SELV =   595.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    945.00   300.15   289.15    50.95     2.00    -0.00   595.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00    90.00
    925.00   296.55   287.55    56.97     0.26    -2.99   776.00
    901.00   293.55   287.55    68.43    -0.20    -2.68  1004.99
    850.00   288.95   286.15    83.43    -0.85    -1.81  1506.00
    816.00   285.75   285.75   100.00    -0.75    -2.08  1851.69
    765.00   282.35   282.35   100.00    -0.50    -2.49  2391.71
    762.00   282.35   279.45    82.06    -0.49    -2.52  2424.35
    744.00   280.75   280.15    95.98    -0.37    -2.66  2622.35
    711.00   279.75   273.75    65.52    -0.10    -2.92  2996.12
    700.00   278.75   272.75    65.29    -0.00    -3.00  3124.00
    671.00   276.06   271.25    70.60    -0.00    -0.00  3467.50
    647.00   273.75   269.95    75.67    -0.40    -0.81  3763.19
    627.00   273.05   263.05    46.89    -1.26    -1.11  4015.29
    617.00   271.85   270.05    87.55    -1.80    -1.03  4143.93
    605.00   270.45   269.85    95.63    -2.46    -0.70  4300.43
    548.00   265.52   264.83    94.75    -2.87     4.10  5079.02
    545.00   265.25   264.55    94.70    -2.87     4.45  5122.22
    535.00   265.25   259.25    62.05    -2.69     5.69  5266.40
    528.00   264.74   258.74    61.92    -2.39     6.58  5368.75
    524.00   264.45   258.45    61.84    -2.34     5.94  5427.85
    517.00   264.05   249.05    28.51    -2.18     4.84  5532.08
    515.00   263.85   248.85    28.45    -2.11     4.53  5562.03
    507.00   263.05   248.05    28.19    -1.72     2.95  5682.99
    506.00   262.85   248.85    30.78    -1.65     2.75  5698.21
    500.00   262.05   250.05    36.49    -1.15     1.64  5790.00
    479.00   259.65   232.65     8.31    -1.08     2.91  6117.43
    445.00   255.32   238.02    20.54     0.44     4.98  6670.33
    434.00   253.85   239.85    27.85    -1.40     5.22  6858.29
    418.00   251.72   231.51    14.38    -4.24     4.24  7135.87
    416.00   251.45   230.45    13.15    -4.56     4.23  7171.31
    414.00   251.65   243.65    48.46    -4.89     4.19  7206.77
