
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =    89664    TIME = 200104/0000         
 SLAT = -77.85     SLON =   166.66   SELV =    24.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    988.00   273.35   269.45    75.04     2.03    -0.36    24.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00   -87.00
    987.00   271.45   268.25    78.77     2.07    -0.39    31.83
    925.00   267.45   265.35    85.11     2.95    -4.22   528.00
    920.00   267.10   265.17    86.24     3.25    -4.64   570.25
    879.00   264.14   263.70    96.57     3.64    -3.64   925.64
    867.00   263.25   263.25   100.00     0.35    -4.92  1032.79
    852.00   263.45   260.75    80.65    -3.47    -3.12  1167.80
    850.00   264.05   259.05    67.03    -3.79    -2.66  1186.00
    848.00   264.98   256.65    51.12    -4.22    -2.95  1204.28
    847.00   265.45   255.45    44.57    -4.19    -3.00  1213.44
    840.00   265.45   254.91    42.59    -3.95    -3.31  1278.00
    834.00   265.45   254.45    40.95    -3.49    -3.73  1333.76
    731.00   259.25   245.25    29.62     4.34    -0.50  2347.10
    720.00   259.85   241.85    20.49     4.24     0.59  2462.39
    700.00   257.85   240.85    21.92     3.37     2.36  2676.00
    681.00   256.25   239.25    21.44     2.28     4.56  2882.82
    680.00   256.22   239.05    21.09     2.18     4.67  2893.79
    628.00   254.45   228.45     8.18     4.93     3.64  3487.68
    600.00   252.57   230.88    12.49     6.29     2.29  3823.77
    559.00   249.65   234.65    23.91     6.23     4.43  4345.34
    535.00   247.37   233.55    26.20     5.83     5.83  4661.91
    500.00   243.85   231.85    30.36     5.52     4.63  5150.00
    470.00   240.25   230.25    36.11     6.05     5.80  5589.94
    461.00   239.34   229.10    34.87     6.19     6.19  5724.23
    451.00   238.31   227.79    33.49     6.69     3.86  5876.54
    439.00   237.03   226.19    31.82     7.96     2.13  6063.84
    400.00   232.65   220.65    26.40     9.68     3.52  6710.00
    382.00   230.25   219.25    28.81    10.59     3.86  7020.83
    381.00   230.15   219.09    28.57    10.65     3.88  7038.30
    353.00   227.18   214.38    22.09    13.33    -1.17  7547.12
    350.00   226.85   213.85    21.44    13.60    -1.19  7604.02
    300.00   220.65   214.65    48.16    18.46    -1.61  8610.00
    298.00   220.25   215.25    54.44    18.53    -0.00  8653.16
    292.00   219.65   213.65    47.79    17.91     0.62  8784.10
    283.00   218.85   211.85    41.74    16.93     1.48  8985.00
    281.00   219.25   207.08    21.08    15.38     1.35  9030.53
    278.00   219.85   199.85     7.01    14.67     0.33  9099.44
    273.00   220.67   199.82     6.33    13.33    -1.17  9217.50
    264.00   222.19   199.75     5.25    12.31     1.08  9435.56
    250.00   224.65   199.65     3.90    11.79    -1.03  9790.00
    249.00   224.84   199.43     3.69    11.29    -0.99  9816.56
    243.00   226.03   198.07     2.63    10.14     1.79  9978.21
    236.00   227.45   196.45     1.75     8.97    -0.11 10171.93
    227.00   227.87   195.93     1.55     6.96    -1.87 10432.23
    205.00   228.98   194.58     1.11     9.63    -1.70 11114.69
    200.00   229.25   194.25     1.02     9.33    -4.35 11280.00
    194.00   229.84   194.25     0.96    10.27    -4.79 11484.31
    190.00   230.25   194.25     0.92    10.65    -1.91 11624.05
    186.00   230.43   194.25     0.90    10.26     0.90 11767.71
    180.00   230.71   194.25     0.87     9.95    -2.67 11989.08
    174.00   230.99   194.25     0.85    10.26    -0.90 12217.96
    156.00   231.92   194.25     0.77     7.59    -5.32 12955.21
    150.00   232.25   194.25     0.74     7.47    -3.48 13220.00
    147.00   232.20   194.20     0.74     9.13    -1.61 13357.02
    138.00   232.04   194.04     0.73     8.03    -4.63 13785.52
    132.00   231.93   193.93     0.73     7.60     1.34 14087.01
    124.00   231.78   193.78     0.72     7.60    -1.34 14511.04
    121.00   231.72   193.72     0.72     5.10    -5.10 14677.15
    118.00   231.66   193.66     0.72     7.10    -1.25 14847.43
    114.00   231.57   193.57     0.72     4.67    -2.18 15081.32
    112.00   231.53   193.53     0.71     5.52    -4.63 15201.37
    100.00   231.25   193.25     0.70     8.95    -2.40 15970.00
     93.02   231.49   193.09     0.67     6.66    -0.58 16459.00
     88.91   231.65   192.99     0.65     4.67    -2.18 16764.00
     81.24   231.95   192.78     0.61     8.45     2.26 17374.00
     77.66   232.10   192.68     0.59     5.13     0.45 17678.00
     74.24   232.25   192.58     0.57     5.13    -2.39 17983.00
     70.96   232.40   192.48     0.55     4.84    -1.76 18288.00
     70.00   232.45   192.45     0.54     3.37    -2.36 18380.00
     64.89   232.81   192.59     0.54     0.88    -2.42 18898.00
     59.36   233.23   192.74     0.53     4.14    -5.91 19507.00
     56.77   233.45   192.82     0.52     4.22    -2.95 19812.00
     51.92   233.87   192.98     0.51     3.25    -4.64 20422.00
     50.00   234.05   193.05     0.51     3.48    -0.93 20680.00
