
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =    33791    TIME = 200706/1200         
 SLAT =  48.03     SLON =    33.21   SELV =   124.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    995.00   307.55   287.55    30.10    -0.00    -4.00   124.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00    59.00
    974.00   303.75   284.75    31.06    -0.99    -4.78   310.11
    925.00   299.15   283.15    36.51    -4.50    -5.36   754.00
    898.00   296.54   281.89    39.20    -5.73    -4.02  1011.52
    882.00   294.96   281.13    40.98    -3.44    -4.91  1167.80
    866.00   293.35   280.35    42.91    -4.21    -3.55  1326.94
    851.00   291.95   279.95    45.55    -4.52    -2.20  1476.93
    850.00   291.75   279.75    45.49    -4.53    -2.11  1487.00
    822.00   290.55   277.55    42.11    -0.87     0.50  1773.59
    808.00   290.95   276.95    39.37    -1.28     1.52  1920.33
    794.00   290.01   275.34    37.28    -1.03     2.82  2068.93
    767.00   288.15   272.15    33.35    -2.25     4.38  2363.07
    739.00   285.46   270.28    34.59    -4.02     5.73  2673.88
    700.00   281.55   267.55    36.60    -3.00     5.20  3127.00
    641.00   275.35   261.35    34.71    -2.11     4.53  3846.71
    603.00   271.85   257.85    33.63    -0.69     3.94  4337.28
    591.00   271.85   256.85    30.95    -0.76     3.78  4497.58
    568.00   269.85   252.85    25.56    -0.88     3.48  4812.91
    522.00   265.61   251.92    32.53    -1.03     2.82  5473.30
    500.00   263.45   251.45    36.95    -1.72     2.46  5810.00
    467.00   259.65   249.65    42.73    -1.98     0.84  6331.98
    426.00   255.11   241.05    28.11    -0.94    -0.34  7021.67
    417.00   254.05   239.05    25.32    -0.88    -0.48  7181.94
    400.00   252.65   236.65    22.51    -0.71    -0.71  7490.00
    398.00   252.47   236.47    22.45    -0.71    -0.71  7527.03
    389.00   251.65   235.65    22.19    -1.46    -1.36  7695.98
    339.00   245.93   229.93    20.41    -6.93    -4.00  8688.40
    317.00   243.14   227.14    19.54    -9.06    -4.23  9172.40
    300.00   240.85   224.85    18.83    -9.40    -3.42  9570.00
    289.00   239.45   223.45    18.39    -8.76    -0.03  9832.74
    258.00   236.01   220.01    17.33    -2.50     4.33 10621.14
    250.00   235.05   219.05    17.04    -1.81     6.76 10840.00
    200.00   228.25 -9999.00 -9999.00    15.32    12.86 12360.00
    199.00   228.06 -9999.00 -9999.00    15.32    12.86 12393.02
    188.00   225.97 -9999.00 -9999.00    15.56    10.90 12767.66
    170.00   222.25 -9999.00 -9999.00    12.81     9.93 13430.75
    157.00   220.72 -9999.00 -9999.00    10.72     9.00 13945.10
    150.00   219.85 -9999.00 -9999.00    11.47     8.03 14240.00
    104.00   211.33 -9999.00 -9999.00    13.59     6.34 16544.55
    101.00   210.65 -9999.00 -9999.00    12.69     5.92 16728.73
    100.00   210.65 -9999.00 -9999.00    12.69     5.92 16790.00
     70.00   212.05 -9999.00 -9999.00     8.43     7.07 18980.00
     50.00   216.85 -9999.00 -9999.00     0.44     4.98 21110.00
     30.00   220.25 -9999.00 -9999.00    -6.34     2.96 24370.00
     20.00   225.05 -9999.00 -9999.00   -10.00     0.00 27030.00
