
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PKWA          STNM =    91366    TIME = 200101/0000         
 SLAT =   8.73     SLON =   167.73   SELV =     8.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1013.00   298.95   298.45    97.07    -4.89    -8.47     8.00
   1012.00   298.95   296.15    84.55    -5.31    -8.40    16.65
   1000.00   298.95   295.35    80.54   -10.25    -5.92   121.00
    996.00   299.15   295.25    79.10   -10.44    -6.03   156.40
    991.00   298.95   294.85    78.11   -10.67    -6.16   200.84
    977.00   298.15   294.25    78.96   -11.32    -6.53   326.23
    925.00   293.95   292.05    88.88   -13.82    -7.98   804.00
    913.00   293.35   291.95    91.66   -13.75    -7.45   917.33
    911.00   293.35   292.05    92.23   -13.74    -7.37   936.34
    860.00   291.95   288.55    80.62   -13.21    -5.17  1434.35
    850.00   291.15   288.15    82.62   -13.06    -4.75  1535.00
    793.00   287.55   283.95    78.96   -13.55    -3.09  2127.85
    769.00   287.55   284.35    81.09   -13.70    -2.34  2388.56
    720.00   284.75   281.55    80.71   -13.88    -0.70  2944.27
    700.00   283.15   278.25    71.57   -13.90     0.00  3180.00
    500.00   270.05   243.05    10.39   -11.61    -4.23  5910.00
    400.00   259.05   224.05     3.42    -9.07    -7.61  7640.00
    300.00   244.65   223.65    11.46    -8.72    -0.76  9760.00
    250.00   235.05   215.05    10.44    -3.97    -4.73 11040.00
    200.00   222.05 -9999.00 -9999.00    -2.57     0.00 12530.00
    150.00   206.45 -9999.00 -9999.00    -6.06     2.83 14340.00
    102.00   188.45 -9999.00 -9999.00   -11.79     1.03 16570.24
    100.00   190.05 -9999.00 -9999.00    -9.33     4.35 16680.00
     70.00   194.85 -9999.00 -9999.00    -0.00    -5.66 18670.00
     50.00   204.05 -9999.00 -9999.00     2.48     0.67 20650.00
     30.00   211.05 -9999.00 -9999.00    -8.72     0.76 23740.00
