
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = GMMC          STNM =    60155    TIME = 200705/0000         
 SLAT =  33.56     SLON =    -7.66   SELV =    58.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1011.00   295.55   294.65    94.65     0.65    -1.40    58.00
   1000.00   294.55   293.55    94.03     0.27    -3.08   148.00
    980.00   292.49   291.77    95.57    -0.31    -3.59   322.61
    971.00   291.55   290.95    96.30    -1.13    -3.07   402.36
    970.00   292.15   290.25    88.74    -1.20    -3.00   411.22
    968.00   295.55   289.55    68.83    -1.35    -2.86   429.09
    967.00   296.75   288.75    60.81    -1.42    -2.78   438.10
    956.00   298.95   281.95    34.08    -1.95    -1.89   538.32
    933.00   298.95   283.95    38.97    -1.84    -0.13   752.25
    925.00   299.95   278.95    26.16    -1.52     0.27   828.00
    918.00   300.75   271.75    14.94    -1.60     0.76   895.11
    882.00   299.15   278.15    25.95     0.81     2.88  1248.07
    858.00   300.95   251.95     3.03     3.63     1.24  1491.34
    850.00   300.55   251.55     3.00     4.12    -0.00  1574.00
    837.00   299.41   252.63     3.52     6.16    -0.54  1706.57
    700.00   286.15   265.15    22.41     9.19     3.34  3244.00
    585.00   273.27   258.82    32.83    14.34    10.04  4702.46
    547.00   268.45   256.45    38.55    15.24     9.05  5248.27
    500.00   265.05   234.05     6.25    16.33     7.62  5950.00
    485.00   264.25   228.25     3.60    16.16     7.30  6185.83
    400.00   251.65   237.65    27.13    15.00     5.46  7640.00
    377.00   247.25   237.83    40.90    15.91     4.26  8074.23
    375.00   246.85   237.85    42.47    15.82     4.65  8113.24
    336.00   240.78   226.83    23.67    12.01    12.01  8896.74
    321.00   238.25   222.25    18.02    14.61    10.20  9222.59
    320.00   240.25   216.25     7.22    14.78    10.06  9244.54
    300.00   239.65   201.65     1.08    17.90     6.52  9700.00
    293.00   238.45   200.45     1.02 -9999.00 -9999.00  9865.21
