
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =    89532    TIME = 200701/0000         
 SLAT = -69.00     SLON =    39.58   SELV =    21.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1004.00   254.65   248.65    59.22    -1.01    -0.18    21.00
   1002.00   255.85   249.85    59.55    -1.32    -1.58    33.96
   1000.00   256.45   248.45    49.98    -0.84    -0.59    47.00
    998.00   256.85   247.85    45.79    -0.91    -0.61    62.01
    969.00   256.17   246.69    43.61    -1.94    -0.70   282.63
    939.00   255.45   245.45    41.35    -1.82     2.38   517.92
    936.00   255.45   245.88    43.01    -1.55     2.68   541.80
    925.00   255.45   247.45    49.66    -0.80     2.98   630.00
    907.00   255.05   251.45    73.36    -0.23     4.31   777.19
    895.00   254.62   250.73    71.38     0.45     5.13   876.48
    852.00   253.05   248.05    64.34     1.54     5.94  1243.55
    850.00   253.05   248.05    64.34     1.60     5.97  1261.00
    778.00   247.04   245.58    87.44     0.89     5.07  1906.14
    769.00   246.25   245.25    91.20    -0.13     4.67  1990.95
    745.00   247.45   241.45    57.14    -1.85     2.81  2219.45
    740.00   247.37   239.29    46.72    -1.99     2.37  2268.07
    733.00   247.25   236.25    34.90    -2.04     2.67  2336.70
    714.00   246.11   239.86    55.36    -2.06     3.57  2525.79
    713.00   246.05   240.05    56.72    -2.08     3.56  2535.88
    700.00   245.85   238.85    51.38    -2.36     3.37  2668.00
    679.00   244.72   236.32    44.31    -2.53     1.77  2887.16
    656.00   243.45   233.45    37.25    -2.24     2.13  3135.10
    652.00   243.17   233.33    37.77    -2.18     2.18  3177.95
    555.00   235.84   230.16    55.35    -2.90     1.06  4306.54
    522.00   233.05   228.95    64.72    -2.84     1.21  4736.04
    503.00   231.50 -9999.00 -9999.00    -2.80     1.31  4989.16
    500.00   231.25 -9999.00 -9999.00    -2.90     1.06  5030.00
    433.00   224.93 -9999.00 -9999.00    -2.90    -1.06  5984.22
    400.00   221.45 -9999.00 -9999.00    -3.87    -1.41  6510.00
    386.00   219.84 -9999.00 -9999.00    -3.98    -1.07  6740.66
    376.00   218.65 -9999.00 -9999.00    -3.15    -1.58  6910.60
    369.00   218.07 -9999.00 -9999.00    -2.53    -1.77  7029.56
    356.00   216.96 -9999.00 -9999.00    -0.09    -1.03  7256.60
    347.00   216.16 -9999.00 -9999.00    -0.99    -0.27  7418.69
    339.00   215.44 -9999.00 -9999.00    -2.98    -0.80  7566.34
    315.00   213.16 -9999.00 -9999.00    -1.55     2.68  8031.15
    300.00   211.65 -9999.00 -9999.00    -2.80     1.31  8340.00
    298.00   211.51 -9999.00 -9999.00    -2.80     1.31  8381.09
    278.00   210.06 -9999.00 -9999.00    -1.32    -1.58  8807.86
    274.00   209.76 -9999.00 -9999.00    -1.87    -0.87  8896.89
    273.00   209.68 -9999.00 -9999.00    -1.58    -1.32  8919.35
    271.00   209.53 -9999.00 -9999.00    -1.78    -1.03  8964.52
    270.00   209.45 -9999.00 -9999.00    -0.73    -0.73  8987.23
    264.00   208.99 -9999.00 -9999.00    -0.66    -0.79  9125.28
    262.00   208.83 -9999.00 -9999.00    -0.89    -0.51  9171.99
    258.00   208.51 -9999.00 -9999.00    -0.09    -1.03  9266.50
    255.00   208.26 -9999.00 -9999.00     0.27    -0.99  9338.35
    251.00   207.93 -9999.00 -9999.00    -0.59    -0.84  9435.48
    250.00   207.85 -9999.00 -9999.00    -0.27    -0.99  9460.00
    248.00   207.65 -9999.00 -9999.00    -1.03     0.09  9508.36
    247.00   207.55 -9999.00 -9999.00    -0.97    -0.35  9532.69
    240.00   206.82 -9999.00 -9999.00     0.79     0.66  9705.80
    238.00   206.61 -9999.00 -9999.00     0.84     0.59  9756.18
    237.00   206.50 -9999.00 -9999.00     0.59     0.84  9781.54
    236.00   206.40 -9999.00 -9999.00     0.97     0.35  9807.00
    235.00   206.29 -9999.00 -9999.00     0.84     0.59  9832.57
    234.00   206.18 -9999.00 -9999.00     1.01    -0.18  9858.24
    233.00   206.08 -9999.00 -9999.00     0.93    -0.44  9884.03
    228.00   205.53 -9999.00 -9999.00     0.93    -0.44 10014.65
    226.00   205.31 -9999.00 -9999.00     0.27    -0.99 10067.70
    221.00   204.74 -9999.00 -9999.00     0.70    -1.94 10202.41
    220.00   204.63 -9999.00 -9999.00    -0.00    -2.06 10229.71
    215.00   204.05 -9999.00 -9999.00     0.87    -1.87 10368.14
    206.00   204.29 -9999.00 -9999.00     2.03    -0.36 10623.49
    205.00   204.31 -9999.00 -9999.00     2.03     0.36 10652.55
    200.00   204.45 -9999.00 -9999.00     3.04     0.54 10800.00
    182.00   203.66 -9999.00 -9999.00     7.10    -1.25 11360.59
    157.00   202.43 -9999.00 -9999.00     8.95     2.40 12238.89
    150.00   202.05 -9999.00 -9999.00     8.11     1.43 12510.00
    126.00   200.76 -9999.00 -9999.00    12.82    -1.12 13533.42
    115.00   200.08 -9999.00 -9999.00    15.72     2.77 14069.62
    100.00   199.05 -9999.00 -9999.00    22.06     1.93 14890.00
     70.00   197.85 -9999.00 -9999.00    30.42     5.36 16970.00
     50.00   194.65 -9999.00 -9999.00    36.51     6.44 18900.00
     42.60   191.25 -9999.00 -9999.00    40.00     3.50 19805.04
     30.00   191.45 -9999.00 -9999.00    47.15     8.31 21770.00
     20.00   190.65 -9999.00 -9999.00    51.20     9.03 24040.00
     11.20 -9999.00 -9999.00 -9999.00    56.27     9.92 -9999.00
