
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = NSTU          STNM =    91765    TIME = 200707/1200         
 SLAT = -14.33     SLON =  -170.71   SELV =     5.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1013.00   300.35   297.65    85.20    -7.47     3.48     5.00
   1000.00   299.95   295.65    77.31    -7.55     3.47   122.00
    996.00   299.75   295.45    77.28    -7.58     3.46   157.56
    946.00   295.75   293.75    88.48    -7.93     3.39   611.13
    935.00   295.35   292.25    82.60    -8.01     3.37   713.31
    925.00   294.55   291.45    82.50    -8.08     3.35   807.00
    912.00   293.75   291.25    85.58    -8.17     3.33   930.01
    903.00   293.95   287.95    68.51    -8.24     3.31  1016.05
    890.00   293.75   286.75    64.17    -8.34     3.28  1141.73
    881.00   292.55   288.55    77.66    -8.41     3.26  1229.63
    851.00   290.75   288.75    88.06    -8.64     3.19  1527.91
    850.00   290.55   288.55    88.04    -8.65     3.19  1538.00
    840.00   290.95   287.65    81.01    -8.73     3.17  1639.47
    802.00   288.55   284.95    79.11    -9.04     3.06  2034.80
    790.00   288.35   283.35    72.05    -9.14     3.02  2162.86
    782.00   289.15   279.15    51.45    -9.21     2.99  2249.33
    775.00   289.15   278.15    48.00    -9.27     2.97  2325.75
    764.00   288.35   276.35    44.53    -9.37     2.93  2447.04
    755.00   288.35   269.35    26.76    -9.44     2.90  2547.35
    735.00   286.55   263.55    19.26    -9.62     2.82  2773.64
    722.00   284.95   267.95    30.05    -9.74     2.76  2923.15
    709.00   284.15   263.15    21.86    -9.86     2.71  3074.74
    704.00   283.55   267.55    31.99    -9.91     2.68  3133.64
    700.00   283.35   264.35    25.34    -9.95     2.67  3181.00
    692.00   282.55   263.55    25.11    -9.88     2.52  3276.26
    681.00   281.15   268.15    39.36    -9.78     2.32  3408.58
    652.00   278.15   270.15    56.22    -9.48     1.80  3765.37
    646.00   277.95   271.95    65.11    -9.41     1.70  3840.77
    641.00   277.95   268.95    52.12    -9.35     1.61  3904.11
    633.00   277.15   272.15    69.88    -9.26     1.47  4006.34
    630.00   277.35   268.35    51.95    -9.22     1.42  4044.97
    622.00   276.55   272.15    72.89    -9.13     1.28  4148.78
    619.00   276.55   271.55    69.75    -9.09     1.23  4188.01
    614.00   276.95   265.95    44.49    -9.02     1.14  4253.83
    599.00   275.55   262.55    37.66    -8.82     0.89  4454.01
    595.00   275.95   245.95     8.87    -8.77     0.82  4508.10
    593.00   275.95   239.95     5.03    -8.74     0.79  4535.27
    562.00   273.35   239.35     5.71    -8.28     0.28  4966.59
    558.00   272.85   252.85    20.49    -8.21     0.22  5023.66
    549.00   271.65   255.65    28.40    -8.07     0.08  5153.23
    521.00   268.65   251.65    25.19    -7.58    -0.34  5567.15
    516.00   267.65   257.65    45.25    -7.49    -0.41  5642.84
    515.00   267.85   258.85    49.20    -7.47    -0.42  5658.05
    513.00   268.45   251.45    25.13    -7.43    -0.45  5688.60
    505.00   268.25   243.25    12.12    -7.28    -0.56  5812.00
    500.00   267.65   247.65    19.04    -7.18    -0.63  5890.00
    493.00   266.65   250.65    26.86    -7.29    -1.09  6000.72
    489.00   266.65   236.65     7.20    -7.34    -1.36  6064.56
    471.00   265.25   218.25     1.06    -7.43    -2.67  6357.60
    451.00   262.45   229.45     4.72    -7.24    -4.25  6693.94
    417.00   259.25   216.25     1.33    -6.01    -7.10  7294.58
    408.00   257.85   217.85     1.82    -5.46    -7.84  7460.30
    401.00   256.85   237.85    17.76    -4.97    -8.39  7591.15
    400.00   256.85   237.85    17.76    -4.89    -8.47  7610.00
    395.00   256.25   226.25     5.52    -4.83    -8.22  7704.14
    389.00   255.45   233.45    12.78    -4.75    -7.92  7818.37
    381.00   255.05   215.05     1.63    -4.63    -7.51  7973.08
    358.00   253.05   219.05     3.15    -4.23    -6.31  8434.46
    324.00   246.05   223.05     9.40    -3.42    -4.48  9160.80
    306.00   244.05   214.05     3.82    -2.86    -3.49  9569.33
    300.00   243.05   213.05     3.70    -2.65    -3.16  9710.00
    250.00   231.65   209.65     7.40    -0.45     2.53 10980.00
    232.00   226.85   210.85    14.56    -0.19     3.25 11481.57
    200.00   218.85   202.85    12.24     0.80     4.56 12450.00
    191.00   216.45   201.45    13.38     1.80     4.45 12743.83
    185.00   215.45   198.45     9.71     2.48     4.24 12945.92
    172.00   211.85   190.85     4.61     3.92     3.37 13402.35
    150.00   205.65   190.65    10.25     5.64     0.49 14240.00
    138.00   201.45   188.45    12.87     5.56    -0.01 14736.42
    129.00   198.85   185.85    12.05     5.45    -0.41 15131.22
    124.00   199.25   185.25    10.20     5.38    -0.64 15361.37
    108.00   195.85   182.85    11.12     5.06    -1.38 16159.60
    106.00   196.65   182.65     9.47     5.01    -1.48 16266.90
    100.00   194.25   181.25    10.63     4.84    -1.76 16600.00
     70.00   202.45   183.45     4.61 -9999.00 -9999.00 18660.00
     50.00   208.45   178.45     0.78 -9999.00 -9999.00 20690.00
     30.00   213.65   182.65     0.88 -9999.00 -9999.00 23870.00
     20.00   225.45   190.45     0.84 -9999.00 -9999.00 26470.00
     10.00   228.65   192.65     0.84 -9999.00 -9999.00 31090.00
      7.00   231.45   195.45     0.98 -9999.00 -9999.00 33490.00
