
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PACD          STNM =    70316    TIME = 200107/0000         
 SLAT =  55.20     SLON =  -162.72   SELV =    28.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1015.00   271.05   268.25    81.13     6.69     3.86    28.00
   1000.00   270.05   267.85    84.76     8.11     1.43   141.00
    979.33   268.87   266.64    84.45     9.23     0.81   305.00
    942.00   266.68   264.40    83.86     5.97     1.60   610.00
    925.00   265.65   263.35    83.57     6.09    -1.07   753.00
    905.92   264.33   262.87    89.19     6.09     1.07   914.00
    874.00   262.05   262.05   100.00     4.96     1.71  1191.12
    870.82   261.81   261.75    99.48     4.84     1.76  1219.00
    850.00   260.25   259.75    96.03     5.57     0.98  1404.00
    803.21   257.08   256.63    96.25     6.59     1.16  1829.00
    771.23   254.81   254.38    96.42     8.11     1.43  2134.00
    742.00   252.65   252.25    96.59    13.64     0.11  2424.09
    740.61   252.65   251.34    89.25    13.90    -0.00  2438.00
    740.00   252.65   250.95    86.22    14.01     0.02  2444.05
    738.00   252.85   243.85    44.49    14.39     0.11  2464.06
    734.00   252.65   239.65    30.29    15.13     0.29  2504.25
    710.81   254.82   229.63     9.02    19.49     1.70  2743.00
    700.00   255.85   224.85     4.88    18.46     1.61  2857.00
    697.00   255.85   225.85     5.46    18.53     1.49  2889.15
    684.00   255.65   222.65     3.86    18.84     0.94  3030.01
    628.45   251.37   223.23     5.96    20.00    -1.75  3658.00
    627.00   251.25   223.25     6.03    20.23    -1.82  3675.16
    578.38   250.17   216.80     3.08    27.88    -4.92  4267.00
    573.00   250.05   216.05     2.84    29.02    -6.00  4335.54
    546.00   251.05   219.05     3.75    34.21   -12.70  4689.32
    532.11   249.73   220.37     4.93    36.39   -16.97  4877.00
    505.00   247.05   223.05     8.58    36.83   -10.98  5258.06
    500.00   247.25   220.25     6.07    36.80    -9.86  5330.00
    489.29   246.59   221.09     7.12    36.51    -6.44  5486.00
    469.01   245.31   222.72     9.69    40.15    -0.00  5791.00
    465.00   245.05   223.05    10.31    40.23    -1.41  5852.84
    460.00   245.65   223.65    10.45    40.26    -3.20  5930.48
    449.39   244.39   223.15    11.09    40.05    -7.06  6096.00
    412.36   239.76   221.33    13.96    37.29    -9.99  6706.00
    407.00   239.05   221.05    14.48    39.01   -10.45  6798.82
    400.00   238.25   225.25    25.39    41.27   -11.06  6920.00
    364.00   232.65   226.65    52.44    45.90   -12.30  7571.39
    362.00   233.25   217.25    16.49    46.17   -12.37  7609.04
    361.42   233.16   217.45    17.05    46.25   -12.39  7620.00
    359.00   232.81   218.29    19.59    48.24   -12.93  7665.76
    350.00   231.45   221.45    32.90    48.24   -12.93  7838.80
    345.58   231.06   215.20    16.11    48.24   -12.93  7925.00
    341.00   230.65   208.65     7.20    48.16   -12.48  8015.36
    300.00   224.25   206.25    10.50    47.15    -8.31  8870.00
    287.56   222.44   205.14    11.07    48.21    -4.22  9144.00
    261.70   218.41   202.65    12.55    43.08    -3.77  9754.00
    250.00   216.45   201.45    13.38    46.33    -0.00 10050.00
    238.00   214.25   203.25    22.83    45.82    -0.00 10358.88
    235.00   214.05   199.05    12.67    45.69    -0.00 10438.10
    226.47   213.06   199.47    15.30    45.30    -0.00 10668.00
    223.00   212.65   199.65    16.56    44.10    -3.86 10764.16
    206.00   218.25   192.25     2.60    47.27    -0.12 11262.32
    205.49   218.17   192.33     2.67    47.36    -0.00 11278.00
    200.00   217.25   193.25     3.46    34.81    -9.33 11450.00
    195.88   216.27   192.68     3.56    36.80    -9.86 11582.00
    190.00   214.85   191.85     3.71    32.82    -5.00 11774.90
    186.69   215.60   191.55     3.21    30.25    -2.65 11887.00
    169.64   219.69   189.92     1.49    33.33     2.92 12497.00
    169.00   219.85   189.85     1.45    33.10     2.81 12521.27
    150.00   219.85   189.85     1.45    25.74    -0.00 13290.00
    147.21   219.88   189.72     1.41    22.06    -1.93 13411.00
    140.39   219.97   189.38     1.32    28.31    -0.00 13716.00
    134.00   220.05   189.05     1.23    26.94     2.33 14015.99
    127.74   222.07   189.52     1.05    25.35     4.47 14326.00
    126.00   222.65   189.65     1.01    24.78     3.94 14414.72
    119.00   220.85   188.85     1.09    22.28     1.93 14785.62
    110.99   222.45   189.25     0.96    19.05    -0.00 15240.00
    105.92   223.53   189.52     0.89    17.41     4.66 15545.00
    100.00   224.85   189.85     0.81    18.76     3.31 15920.00
     96.51   224.52   189.69     0.82    18.76     3.31 16154.00
     80.40   222.85   188.85     0.86     8.56    12.23 17356.60
     70.00   225.45   190.45     0.84    13.92     3.73 18270.00
     50.00   224.65   189.65     0.80    12.48     7.20 20490.00
     30.00   228.65   190.65     0.61    10.56    10.56 23870.00
     20.00   228.05   190.05     0.59    12.23    10.26 26580.00
     10.00   232.85   191.85     0.47     1.34     7.60 31250.00
