
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =     3918    TIME = 200707/0000         
 SLAT =  54.50     SLON =    -6.34   SELV =    18.0
 STIM =  2300

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1021.00   284.15   281.75    85.13     0.77     1.33    18.00
   1000.00   283.35   281.15    86.21     5.13     0.45   188.00
    999.00   283.30   281.15    86.50     5.66    -0.00   196.33
    996.00   283.15   281.15    87.37     6.07    -0.43   221.38
    988.00   283.04   280.30    83.04     6.96    -1.87   288.47
    981.00   282.95   279.55    79.37     6.39    -2.01   347.63
    974.00   282.49   279.34    80.70     5.81    -2.11   406.96
    952.00   281.02   278.68    85.16     6.59    -1.16   596.25
    951.00   280.95   278.65    85.37     6.63    -1.15   604.96
    926.00   279.15   276.75    84.58     7.65    -0.69   824.14
    925.00   279.15   276.55    83.39     7.69    -0.67   833.00
    904.00   277.81   273.40    73.06     8.62    -1.52  1021.09
    903.00   277.75   273.25    72.59     8.57    -1.51  1030.16
    885.00   276.55   274.55    86.73     7.65    -1.35  1194.28
    884.00   276.48   274.15    84.68     7.60    -1.34  1203.47
    882.00   276.35   273.35    80.68     7.57    -1.00  1221.89
    878.00   275.95   273.45    83.60     7.46    -0.33  1258.80
    873.00   275.75   273.45    84.79     7.24     0.47  1305.13
    872.00   275.69   273.24    83.88     7.18     0.63  1314.42
    863.00   275.15   271.35    75.92     6.88     1.15  1398.45
    852.00   274.23   272.36    87.29     6.46     1.73  1502.04
    851.00   274.15   272.45    88.41     6.46     1.73  1511.52
    850.00   274.15   272.45    88.41     6.46     1.73  1521.00
    836.00   273.35   271.05    84.52     5.58     0.99  1654.43
    822.00   272.35   270.92    89.98     4.61     0.40  1789.53
    815.00   271.85   270.85    92.90     5.80     0.51  1857.94
    801.00   271.38   268.29    79.39     8.21     0.72  1995.98
    797.00   271.25   267.55    75.81     9.26    -0.16  2035.87
    795.00   271.25   266.25    68.64     9.75    -0.68  2055.86
    792.00   271.45   264.45    58.83    10.44    -1.56  2085.94
    791.00   271.55   264.05    56.60    10.65    -1.88  2096.00
    790.00   271.65   263.65    54.45    10.70    -1.86  2106.07
    789.00   271.65   265.65    63.63    10.75    -1.85  2116.16
    788.00   271.65   267.65    74.17    10.79    -1.84  2126.26
    781.00   272.25   266.25    63.78    11.14    -1.74  2197.43
    777.00   272.25   264.25    54.62    11.35    -1.68  2238.43
    772.00   271.85   264.85    58.94    11.60    -1.59  2289.92
    765.00   271.45   263.45    54.40    11.95    -1.47  2362.47
    761.00   271.45   264.45    58.83    12.16    -1.39  2404.20
    757.00   271.45   261.45    46.41    12.36    -1.31  2446.14
    754.00   271.25   262.25    50.20    12.51    -1.25  2477.72
    748.00   270.97   261.97    50.12    12.82    -1.12  2541.18
    741.00   270.65   261.65    50.03    13.47     0.19  2615.86
    737.00   270.25   263.25    58.52    13.78     1.00  2658.77
    736.00   270.24   263.12    57.98    13.85     1.21  2669.52
    720.00   270.05   261.05    49.85    13.89    -0.38  2843.59
    719.00   269.85   258.85    42.33    13.89    -0.48  2854.59
    713.00   269.45   258.45    42.21    13.86    -1.09  2920.81
    708.00   269.25   256.25    35.69    13.81    -1.60  2976.35
    704.00   269.25   256.25    35.69    13.75    -2.01  3021.05
    700.00   269.25   253.25    27.67    13.69    -2.41  3066.00
    698.00   269.25   252.25    25.37    13.69    -2.41  3088.53
    696.00   269.25   254.25    30.14    13.77    -2.20  3111.12
    695.00   269.25   255.25    32.81    13.82    -2.09  3122.44
    693.00   269.45   254.45    30.20    13.90    -1.87  3145.15
    692.00   269.45   253.45    27.73    13.93    -1.75  3156.52
    690.00   269.25   255.25    32.81    14.01    -1.53  3179.32
    688.00   269.05   261.05    53.72    14.08    -1.30  3202.18
    685.00   268.85   259.85    49.50    14.18    -0.95  3236.57
    683.00   268.85   259.85    49.50    14.24    -0.72  3259.57
    679.00   268.85   263.85    68.11    14.36    -0.24  3305.78
    677.00   268.65   263.15    65.44    14.41    -0.00  3328.98
    675.00   268.45   262.45    62.85    14.29    -0.22  3352.24
    671.00   268.05   264.65    77.02    14.05    -0.67  3398.91
    662.00   267.25   265.05    84.43    13.44    -1.61  3504.73
    660.00   267.05   264.55    82.46    13.29    -1.81  3528.40
    652.00   266.85   263.75    78.65    12.68    -2.57  3623.70
    651.00   266.85   263.35    76.21    12.60    -2.66  3635.69
    649.00   267.05   259.05    53.15    12.44    -2.84  3659.73
    644.00   266.65   258.65    53.03    12.02    -3.27  3720.11
    642.00   266.65   258.65    53.03    11.84    -3.44  3744.38
    640.00   266.65   255.65    41.33    11.67    -3.60  3768.72
    639.00   266.65   256.65    44.94    11.58    -3.67  3780.92
    636.00   266.65   257.65    48.84    11.31    -3.90  3817.62
    634.00   266.65   256.65    44.96    11.13    -4.05  3842.19
    630.00   266.65   254.65    37.97    12.18    -4.10  3891.56
    628.00   266.65   255.65    41.33    12.71    -4.10  3916.36
    623.00   266.25   260.25    62.30    14.06    -4.06  3978.67
    619.00   265.85   260.85    67.44    15.15    -3.97  4028.82
    617.00   266.05   263.15    79.77    15.70    -3.91  4054.01
    606.00   265.32   264.12    91.09    18.76    -3.31  4193.83
    599.00   264.85   264.75    99.22    17.51    -3.94  4284.12
    593.00   264.65   263.35    90.32    16.41    -4.40  4362.17
    589.00   265.25   260.25    67.30    16.58    -5.27  4414.66
    587.00   265.45   259.45    62.10    16.65    -5.72  4441.07
    578.00   264.78   258.22    59.15    16.79    -7.83  4560.81
    571.00   264.25   257.25    56.89    18.54    -7.68  4655.23
    564.00   264.00   252.56    38.98    20.32    -7.39  4750.50
    560.00   263.85   249.85    31.10    20.09    -7.98  4805.47
