
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =    91925    TIME = 200103/0000         
 SLAT =  -9.80     SLON =  -139.03   SELV =    53.0
 STIM =  2300

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1007.00   303.55   295.55    62.34    -3.87     1.41    53.00
   1000.00   302.55   295.55    66.03    -3.87     1.41   109.00
    966.00   297.95   292.95    73.75    -4.30     1.57   416.06
    925.00   295.35   290.45    73.77    -4.84     1.76   796.00
    850.00   290.15   285.85    75.79    -5.32     1.94  1526.00
    822.00   287.95   283.95    76.95    -5.70     2.07  1811.15
    805.00   286.55   285.95    96.16    -5.93     2.16  1987.99
    793.00   285.95   284.65    91.80    -6.10     2.22  2114.67
    782.00   287.95   269.95    28.71    -6.26     2.28  2232.50
    780.00   287.99   268.40    25.49    -6.29     2.29  2254.13
    772.00   288.15   262.15    15.55    -5.85     1.28  2341.20
    767.00   287.75   273.75    38.44    -5.50     0.73  2396.08
    746.00   287.15   268.15    26.42    -3.58    -0.83  2630.25
    734.00   286.33   265.55    22.84    -2.33    -1.09  2765.99
    700.00   283.95   257.95    14.56    -3.95    -3.31  3163.00
    670.00   281.75   249.75     8.36    -4.05    -6.21  3525.96
    615.00   276.26   257.51    23.78    -0.00   -11.84  4225.72
    612.00   275.95   257.95    25.23    -0.04   -11.95  4265.67
    535.00   268.85   243.46    11.82    -1.30   -14.87  5337.51
    529.00   268.25   242.25    11.02    -2.36   -12.98  5427.42
    503.00   268.05   226.05     2.11    -3.06    -4.52  5823.09
    502.00   267.92   225.92     2.10    -2.95    -4.22  5838.70
    500.00   267.65   225.65     2.08    -2.95    -4.22  5870.00
    437.00   261.71   224.28     2.83    -5.57     0.98  6912.35
    419.00   259.85   223.85     3.13    -9.95     3.53  7237.91
    400.00   257.25   222.25     3.22   -13.82     7.98  7590.00
    396.00   256.67   221.71     3.17   -14.71     8.50  7663.02
    361.00   251.33   216.69     2.75    -8.86     6.20  8335.29
    300.00   240.65   206.65     1.99   -11.83     9.92  9680.00
    264.00   233.25   197.25     1.07   -14.04    11.78 10569.16
    250.00   230.45   195.45     1.09   -14.98    12.57 10940.00
    200.00   219.25   192.25     2.31   -17.84    17.84 12410.00
    165.00   209.45   187.45     3.56   -19.34    22.49 13605.23
    160.00   208.55   186.55     3.43   -19.52    23.26 13790.80
    150.00   206.65   184.65     3.17   -13.13    22.73 14180.00
    137.00   204.02   182.02     2.84    -5.06    18.89 14717.04
    116.00   199.19   177.19     2.27   -10.92    29.99 15702.76
    110.00   197.65   175.65     2.11    -9.89    22.67 16017.38
    100.00   198.05   176.05     2.15    -5.92    10.25 16570.00
     90.80   194.85   170.85     1.20    -6.16    -0.54 17126.35
     70.00   196.45   171.45     1.06     4.12    -0.00 18620.00
     50.00   204.25   177.25     1.10    -3.35     5.79 20590.00
     30.00   213.05   184.05     1.22   -11.61    -4.23 23730.00
     20.00   218.45   187.45     1.14   -24.20     0.00 26310.00
