
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = LHUD          STNM =    12982    TIME = 200107/1200         
 SLAT =  46.25     SLON =    20.10   SELV =    83.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1020.00   275.75   267.75    55.58     1.15     1.64    83.00
   1015.00   274.35   265.35    51.10     1.44     1.77   121.60
   1008.00   273.75   264.75    50.93     1.88     1.89   175.74
   1002.00   273.60   265.35    53.93     2.30     1.93   222.39
   1000.00   273.55   265.55    54.98     2.12     2.12   238.00
    992.00   272.86   265.39    57.09     1.27     2.72   302.23
    985.00   272.25   265.25    59.04    -0.17     1.99   358.86
    956.00   271.05   262.26    50.97     1.50     2.60   596.34
    937.00   270.25   260.25    46.05     0.45     1.72   755.87
    925.00   270.85   255.85    30.64     0.09     1.00   858.00
    920.00   270.91   254.14    26.39    -0.57     0.82   901.06
    908.00   271.06   250.01    18.22    -0.68     1.88  1005.37
    875.00   271.48   238.36     5.94     2.12    -2.12  1299.48
    862.00   271.65   233.65     3.64     2.75    -3.62  1418.39
    855.00   272.05   234.05     3.69     2.94    -4.52  1483.30
    850.00   271.85   230.85     2.68     3.00    -5.20  1530.00
    842.00   271.65   226.65     1.72     2.67    -5.37  1605.23
    817.00   270.08   246.59    14.41     1.55    -5.80  1843.79
    800.00   268.98   260.50    51.68    -0.00    -8.00  2010.22
    795.00   268.65   264.65    73.61    -0.00    -8.00  2059.85
    791.00   269.02   259.20    46.38    -0.00    -8.00  2099.64
    782.00   269.85   246.85    15.00    -0.07    -8.19  2189.93
    751.00   268.25   254.25    32.50    -0.33    -8.84  2508.69
    700.00   266.05   248.05    22.31    -0.87    -9.96  3059.00
    661.00   264.25   239.25    11.22    -1.16    -9.54  3503.40
    624.00   262.05   258.75    76.59    -1.43    -9.11  3946.76
    604.00   260.78   253.21    53.26    -1.56    -8.86  4195.85
    602.00   260.65   252.65    51.26    -1.73    -8.83  4221.21
    574.00   257.65   252.65    65.50    -4.03    -8.05  4582.24
    568.00   257.19   251.28    60.38    -4.50    -7.79  4660.48
    500.00   251.65   234.65    20.04    -4.23    -9.06  5610.00
    479.00   249.45   230.45    15.69    -4.55    -9.34  5926.38
    415.00   240.45   231.45    40.24    -5.69   -10.19  6960.26
    400.00   239.05   227.05    28.68    -6.00   -10.39  7220.00
    397.00   238.66   226.66    28.54    -4.65    -9.97  7271.03
    300.00   224.05   212.05    23.31    -8.60   -12.29  9170.00
    290.00   222.53   210.90    23.90   -10.93   -13.02  9387.55
    250.00   215.85   205.85    26.94    -5.81   -15.97 10340.00
    218.00   211.85   200.85    21.93    -4.92   -18.35 11195.05
    215.00   211.85   200.85    21.93    -4.68   -18.84 11280.75
    208.00   213.25   201.25    19.42    -4.06   -20.01 11486.13
    204.00   212.65   200.65    19.21    -3.65   -20.68 11606.84
    200.00   213.45   201.45    19.49    -5.44   -20.28 11730.00
    157.00   221.05   198.05     4.64    -3.30   -17.32 13282.84
    150.00   220.25   196.25     3.87    -2.95   -16.74 13580.00
    128.00   216.05   189.05     2.00    -3.42    -9.40 14590.99
    125.00   216.05   188.05     1.69    -0.04   -10.00 14740.71
    122.00   215.65   188.15     1.81     3.42    -9.40 14893.79
    119.00   215.25   188.25     1.93     3.36   -12.56 15050.67
    117.00   215.52   188.33     1.89     2.43   -13.79 15157.62
    115.00   215.80   188.41     1.85     2.26   -12.80 15266.42
    114.00   215.93   188.45     1.83     1.05   -11.95 15321.53
    112.00   216.22   188.53     1.80    -1.05   -11.95 15433.21
    111.00   216.36   188.57     1.78    -1.05   -11.95 15489.80
    109.00   216.65   188.65     1.74     1.61   -14.20 15604.53
    107.00   216.25   189.25     2.02     5.17   -15.80 15721.66
    105.00   216.65   189.65     2.06     9.50   -16.45 15840.99
    100.00   216.85   188.85     1.76     5.44   -20.28 16150.00
     70.00   215.25 -9999.00 -9999.00     5.49   -11.78 18410.00
     50.00   214.85 -9999.00 -9999.00     6.36    -6.36 20540.00
