
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PANT          STNM =    70398    TIME = 200104/0000         
 SLAT =  55.05     SLON =  -131.59   SELV =    35.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    974.00   273.35   273.25    99.28     2.95    -4.22    35.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00  -173.00
    941.91   271.73   271.63    99.27     1.88   -10.65   305.00
    925.00   270.85   270.75    99.26    -0.00    -7.21   451.00
    913.00   270.25   270.15    99.26    -3.83    -5.30   554.83
    906.67   270.13   270.03    99.26    -5.06    -3.54   610.00
    883.00   269.65   269.55    99.26    -6.17     0.32   819.90
    872.59   269.95   269.92    99.81    -5.81     2.11   914.00
    869.00   270.05   270.05   100.00    -5.82     2.30   946.66
    850.00   269.65   269.65   100.00    -5.79     3.35  1122.00
    839.61   269.53   269.53   100.00    -7.49     6.29  1219.00
    807.78   269.13   269.13   100.00    -5.91     8.44  1524.00
    777.15   268.74   268.74   100.00     2.40     8.95  1829.00
    770.00   268.65   268.65   100.00     2.87     8.56  1901.97
    747.45   267.22   266.87    97.41     4.12     7.14  2134.00
    718.90   265.34   264.54    94.03     6.95     8.28  2438.00
    700.00   264.05   262.95    91.71    10.12     7.09  2646.00
    691.21   263.40   262.22    91.14    10.25     8.60  2743.00
    664.28   261.34   259.94    89.31     9.80     4.57  3048.00
    653.00   260.45   258.95    88.52     8.72     6.76  3179.42
    612.98   258.17   256.73    88.77     1.03    11.79  3658.00
    591.00   256.85   255.45    88.92     1.60    18.31  3934.35
    588.80   256.67   255.25    88.79     1.66    18.98  3962.00
    565.11   254.65   253.07    87.33     0.00    17.50  4267.00
    523.00   250.85   248.95    84.49    -1.75    21.31  4841.92
    520.49   250.55   248.75    85.20    -1.88    21.54  4877.00
    503.00   248.45   247.35    90.54    -0.32    24.25  5126.57
    500.00   248.05   246.85    89.69     0.00    24.71  5170.00
    476.00   245.05   242.65    79.85     0.00    25.69  5525.69
    463.00   243.45   242.25    89.26     0.00    26.24  5724.04
    444.00   241.25   240.45    92.57     0.00    27.07  6021.84
    439.34   240.59   239.92    93.68     0.00    27.28  6096.00
    426.00   238.65   238.35    97.08    -0.87    28.18  6313.04
    418.00   237.45   236.35    89.57    -1.43    28.71  6445.37
    411.00   236.45   236.05    96.05    -1.95    29.18  6562.70
    409.00   236.05   235.05    90.35    -2.10    29.32  6596.49
    407.00   235.65   231.95    68.25    -2.25    29.45  6630.39
    402.56   235.02   231.63    70.40    -2.60    29.75  6706.00
    400.00   234.65   231.45    71.69     0.00    28.83  6750.00
    396.00   234.05   231.05    73.08     0.36    28.60  6818.97
    373.00   230.05   226.35    66.77     2.38    27.18  7225.53
    372.00   230.45   227.05    69.14     1.89    27.11  7243.62
    370.00   230.65   226.65    64.75     0.92    26.95  7280.02
    368.09   230.65   222.46    40.29     0.00    26.77  7315.00
    365.00   230.65   215.65    17.79     0.94    28.77  7371.90
    363.00   230.45   216.45    20.07     1.62    30.05  7408.99
    360.00   230.65   203.65     3.61     2.75    31.96  7465.00
    358.00   230.85   208.85     7.24     3.58    33.22  7502.64
    351.81   230.42   208.42     7.16     6.53    37.01  7620.00
    330.00   228.85   206.85     6.84    10.49    43.60  8050.69
    321.30   229.14   203.80     4.34    12.39    46.25  8230.00
    321.00   229.15   203.69     4.27    12.39    46.25  8236.20
    312.00   229.45   200.45     2.58    12.17    45.41  8426.99
    300.00   228.65   199.65     2.50    11.86    44.26  8690.00
    280.32   227.75   198.75     2.41    11.99    44.75  9144.00
    270.00   227.25   198.25     2.36    15.44    42.61  9395.02
    250.00   228.65   197.65     1.85    21.62    37.45  9910.00
    223.34   230.37   196.34     1.26    18.27    31.65 10668.00
    200.00   232.05   195.05     0.86    22.17    26.42 11410.00
    195.02   232.38   194.97     0.82    21.84    26.03 11582.00
    177.00   233.65   194.65     0.68    18.12    16.76 12243.37
    170.53   233.06   194.29     0.69    16.17    13.57 12497.00
    163.05   232.36   193.86     0.69    18.56    18.56 12802.00
    150.00   231.05   193.05     0.70    18.98    13.29 13370.00
    142.45   229.62   192.24     0.71    16.87    11.81 13716.00
    127.00   226.45   190.45     0.75    17.83    10.29 14485.57
    124.26   226.41   190.41     0.75    13.83    13.83 14630.00
    118.68   226.34   190.34     0.74    18.40     4.93 14935.00
    113.34   226.26   190.26     0.74    13.99     6.53 15240.00
    108.24   226.18   190.18     0.74    13.53     6.31 15545.00
    103.37   226.11   190.11     0.73     9.95     2.67 15850.00
    100.00   226.05   190.05     0.73    11.04     9.26 16070.00
     98.73   226.06   190.02     0.73     8.28     6.95 16154.00
     94.27   226.08   189.92     0.71    11.04     9.26 16459.00
     70.00   226.25   189.25     0.63     8.47     4.89 18420.00
     50.00   225.45   188.45     0.60    11.44     3.06 20630.00
     30.00   228.25   190.25     0.59     1.18    -1.69 24040.00
     20.00   226.85   188.85     0.55    -1.21   -13.85 26760.00
     10.00   234.65   192.65     0.45    -5.00   -10.73 31440.00
