
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =    89664    TIME = 200101/1200         
 SLAT = -77.85     SLON =   166.66   SELV =    24.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1002.00   271.45   268.45    79.97    -0.58    -6.66    24.00
   1001.00   271.35   268.50    80.86     2.95    -4.22    25.50
   1000.00   271.25   268.55    81.77     3.25    -4.64    27.00
    947.00   267.25   266.95    97.74     6.15    -6.57   457.50
    940.00   267.85   260.85    57.87     6.59    -6.78   515.76
    935.00   267.58   260.92    59.37     6.92    -6.92   557.62
    925.00   267.05   261.05    62.50     5.96    -7.10   642.00
    924.00   267.05   261.05    62.50     5.93    -7.07   650.48
    912.00   267.85   256.85    41.71     5.59    -6.66   753.04
    902.00   267.40   255.27    37.81     5.30    -6.31   839.40
    877.00   266.25   251.25    29.20     4.96    -4.24  1059.55
    850.00   264.65   254.65    44.32     4.01    -2.31  1303.00
    822.00   262.85   254.85    51.92     0.79    -1.73  1561.53
    803.00   262.53   248.22    29.82    -0.00    -0.00  1741.25
    798.00   262.45   246.45    25.56     0.01    -0.09  1789.25
    773.00   264.65   239.65    11.31     0.31    -0.48  2034.63
    700.00   260.85   237.85    12.80     1.78     1.03  2797.00
    688.00   260.55   234.53     9.38     4.84     1.76  2929.09
    669.00   260.06   229.16     5.54     5.15    -0.00  3143.01
    661.00   259.85   226.85     4.38     5.11     0.68  3234.91
    648.00   259.13   236.92    13.41     4.84     1.76  3386.07
    643.00   258.85   240.85    20.19     5.93     1.46  3445.01
    632.00   257.88   242.11    24.68     8.24    -0.00  3574.78
    612.00   256.08   244.47    35.80     8.11     1.43  3816.62
    586.00   253.65   247.65    58.94     6.26    -0.94  4143.10
    584.00   253.50   247.63    59.56     6.09    -1.07  4168.50
    570.00   252.45   247.45    64.19     7.49    -1.18  4348.73
    520.00   248.95   245.42    72.55    12.82    -1.12  5022.26
    500.00   247.45   244.55    76.60    12.67    -2.23  5310.00
    480.00   245.65   243.95    85.38    13.43    -3.95  5604.29
    442.00   243.65   238.95    63.67    14.20    -7.98  6194.24
    438.00   243.85   230.85    27.31    14.21    -8.46  6259.02
    433.00   243.45   223.45    12.53    14.20    -9.07  6340.78
    400.00   239.25   222.25    16.33    13.47   -13.47  6900.00
    399.00   239.12   222.26    16.57    13.47   -13.47  6917.32
    360.00   233.65   222.65    30.06    10.25    -8.60  7629.04
    336.00   232.06   218.69    22.21    16.22   -19.33  8098.76
    330.00   231.65   217.65    20.47    16.32   -18.91  8221.43
    300.00   226.25   217.25    35.00    16.74   -16.74  8860.00
    282.00   222.85   218.25    58.09    16.37   -16.37  9265.68
    252.00   217.85   216.15    81.19    15.70   -15.70  9989.34
    250.00   217.65   215.85    80.15    15.66   -15.66 10040.00
    237.00   215.45   209.45    46.17    16.52   -15.12 10378.97
    225.00   213.05   210.55    72.31    17.35   -14.56 10705.29
    218.00   213.65   200.65    16.90    16.38   -11.33 10902.94
    213.00   215.25   192.25     3.77    15.38    -9.17 11048.79
    212.00   215.56   192.41     3.72    15.16    -8.75 11078.77
    203.00   218.46   193.93     3.33    13.10   -13.10 11355.15
    200.00   219.45   194.45     3.21    16.45   -11.52 11450.00
    197.00   220.41   193.93     2.64    18.20    -8.49 11547.66
    192.00   222.05   193.05     1.89    14.48    -1.84 11713.78
    190.00   221.75   192.75     1.86    12.36    -0.00 11781.65
    187.00   221.31   192.31     1.83    10.77    -0.94 11884.82
    184.00   220.85   191.85     1.79     9.19    -3.34 11989.65
    182.00   222.09   191.40     1.44     8.86    -6.20 12061.01
    177.00   225.25   190.25     0.83    10.78    -4.47 12242.89
    176.00   225.33   190.23     0.82    11.13    -4.05 12280.44
    158.00   226.90   189.84     0.64    10.96    -7.67 12995.58
    150.00   227.65   189.65     0.57    12.57    -4.58 13340.00
    147.00   228.18   189.59     0.54    14.42    -3.86 13474.99
    140.00   229.45   189.45     0.46    12.66    -1.80 13800.99
    137.00   229.48   189.48     0.46    11.79    -1.03 13946.42
    132.00   229.52   189.52     0.46    10.73    -5.00 14196.03
    127.00   229.57   189.57     0.46    10.94    -2.93 14455.28
    123.00   229.60   189.60     0.46     9.36    -5.40 14670.14
    120.00   229.63   189.63     0.46     8.45    -2.26 14835.93
    116.00   229.67   189.67     0.46     7.59    -5.32 15063.54
    104.00   229.80   189.80     0.47     6.78    -2.47 15796.68
    100.00   229.85   189.85     0.47     8.95    -2.40 16060.00
