
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = UKHH          STNM =    34300    TIME = 200702/0000         
 SLAT =  49.96     SLON =    36.13   SELV =   155.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    996.00   290.95   287.25    78.94    -0.94    -0.34   155.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00   121.00
    973.00   295.55   288.55    64.56    -0.98    -0.17   357.00
    950.00   294.54   286.02    58.30     0.34    -0.94   564.65
    928.00   293.55   283.55    52.62     0.34    -0.94   768.02
    925.00   293.35   283.35    52.56     0.34    -0.94   796.00
    887.00   290.67   282.16    57.37     2.30    -1.93  1155.17
    850.00   287.95   280.95    62.88     2.29    -3.28  1520.00
    789.00   283.14   278.10    70.85     0.35    -3.98  2141.40
    744.00   279.35   275.85    78.27     1.67    -3.64  2631.42
    717.00   278.15   274.05    74.79     2.41    -3.20  2934.34
    700.00   279.75   269.75    48.84     2.83    -2.83  3131.00
    691.00   279.75   267.75    42.02     2.83    -2.83  3237.13
    679.00   279.35   260.35    24.19     3.06    -2.83  3380.62
    644.00   277.75   266.75    44.73     3.77    -2.75  3812.53
    503.00   264.18   249.27    28.79     6.97    -0.61  5772.55
    500.00   263.85   248.85    28.45     6.97    -0.61  5820.00
    477.00   261.85   245.85    25.38     7.62    -0.38  6181.50
    466.00   260.85   242.85    20.78     7.94    -0.26  6359.55
    400.00   250.65   239.65    36.07     9.96     0.87  7500.00
    390.00   249.25   238.25    35.59    10.96     0.96  7685.16
    361.00   244.77   233.18    32.02     9.01     6.31  8231.43
    347.00   242.48   230.59    30.23    12.69     5.92  8511.06
    316.00   237.06   224.46    26.13    11.95     1.05  9172.66
    300.00   234.05   221.05    23.94    11.95     1.05  9540.00
    277.00   229.25 -9999.00 -9999.00    11.47     1.45 10084.61
    250.00   224.25 -9999.00 -9999.00    10.83     1.91 10770.00
    237.00   221.91 -9999.00 -9999.00    11.59     3.11 11115.59
    223.00   219.25 -9999.00 -9999.00    12.56     3.36 11509.63
    219.00   218.05 -9999.00 -9999.00    12.97     3.08 11625.13
    200.00   216.05 -9999.00 -9999.00    14.94     1.31 12200.00
    196.00   215.86 -9999.00 -9999.00    15.00    -0.00 12328.28
    186.00   215.35 -9999.00 -9999.00     9.96    -0.87 12660.79
    184.00   215.25 -9999.00 -9999.00     8.97    -0.78 12729.43
    156.00   219.65 -9999.00 -9999.00    12.29    -2.02 13786.35
    152.00   219.65 -9999.00 -9999.00    12.80    -2.26 13954.34
    150.00   219.65 -9999.00 -9999.00    12.80    -2.26 14040.00
    111.00   216.65 -9999.00 -9999.00    11.43    -0.44 15963.15
    102.00   219.24 -9999.00 -9999.00    11.00    -0.00 16503.46
    100.00   219.85 -9999.00 -9999.00    10.96    -0.96 16630.00
     70.00   218.85 -9999.00 -9999.00     5.64    -2.05 18930.00
