
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PHTO          STNM =    91285    TIME = 200102/0000         
 SLAT =  19.72     SLON =  -155.05   SELV =    12.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1015.00   301.35   291.35    54.60    -4.10    -0.36    12.00
   1000.00   297.75   289.75    61.04    -5.13     2.39   142.00
    994.00   296.75   288.75    60.81    -4.77     2.73   194.73
    981.50   295.81   288.24    62.29    -3.95     3.31   305.00
    965.00   294.55   287.55    64.35    -2.99     4.19   452.68
    947.60   293.31   285.70    61.54    -1.76     4.84   610.00
    937.00   292.55   284.55    59.83    -1.96     4.76   707.20
    925.00   291.55   284.55    63.69    -2.18     4.67   818.00
    914.69   290.59   284.96    69.52    -1.46     5.47   914.00
    910.00   290.15   285.15    72.38    -1.24     5.45   958.08
    882.45   288.44   282.99    69.93     0.00     5.15  1219.00
    850.00   286.35   280.35    66.95    -1.94     5.32  1537.00
    845.00   285.95   279.95    66.87    -1.88     5.15  1586.62
    835.00   285.35   281.45    77.06    -1.76     4.82  1686.60
    820.90   284.60   281.26    79.95    -1.58     4.35  1829.00
    798.00   283.35   280.95    85.05    -2.69     3.27  2065.61
    791.46   282.48   279.14    79.61    -2.91     2.91  2134.00
    789.00   282.15   278.45    77.61    -2.57     2.94  2159.89
    783.00   282.95   276.95    66.22    -1.77     2.86  2223.26
    779.00   283.35   277.35    66.31    -1.29     2.71  2265.87
    772.00   284.35   269.35    34.75    -0.58     2.29  2341.08
    763.08   284.71   265.25    24.83     0.00     1.54  2438.00
    762.00   284.75   264.75    23.82    -0.03     1.60  2449.85
    735.61   283.54   262.87    22.27    -1.31     2.80  2743.00
    723.00   282.95   261.95    21.53    -1.68     3.61  2886.87
    716.00   282.55   252.55    10.13    -1.90     4.07  2967.45
    711.00   282.15   249.15     7.72    -2.05     4.40  3025.38
    705.00   281.55   260.55    21.15    -2.24     4.80  3095.33
    700.00   281.15   260.15    21.04    -2.39     5.13  3154.00
    695.00   280.75   258.75    19.29    -3.04     4.98  3212.95
    674.00   280.35   254.35    13.73    -5.66     3.42  3464.83
    658.21   279.33   247.65     8.17    -7.10     1.25  3658.00
    620.00   276.75   230.75     1.86    -7.17     0.75  4145.17
    610.71   276.39   229.71     1.71    -7.18     0.63  4267.00
    580.00   275.15   226.15     1.26    -6.48    -0.59  4683.22
    566.00   273.85   225.01     1.22    -6.09    -1.07  4877.00
    500.00   267.25   219.25     1.02    -8.75     0.00  5860.00
    484.99   265.53   217.96     1.00    -9.74     0.85  6096.00
    434.00   259.25   213.25     0.91    -6.11    -8.01  6956.04
    423.00   261.05   215.05     0.99    -4.13    -9.27  7152.47
    414.00   260.45   214.45     0.97    -2.27    -9.95  7317.40
    400.00   258.65   213.65     1.01     0.90   -10.26  7580.00
    397.82   258.32   213.43     1.01     1.79   -10.14  7620.00
    323.18   245.78   205.13     0.99     0.85    -9.74  9144.00
    313.00   243.85   203.85     0.99     2.57    -6.96  9378.79
    309.92   243.57   203.57     0.98     2.83    -6.06  9449.00
    300.00   242.65   202.65     0.94     4.96    -5.91  9680.00
    299.00   242.45   202.45     0.93     5.18    -5.98  9703.71
    284.28   239.45   201.12     1.02     8.86    -6.20 10058.00
    273.00   237.05   200.05     1.11    10.01    -6.22 10342.14
    270.00   237.65   199.65     0.98    10.33    -6.20 10418.91
    250.00   233.85   196.85     0.94    12.60    -5.87 10950.00
    226.00   228.25   193.25     0.97    13.87    -6.47 11632.36
    207.69   224.78   190.70     0.94    14.93    -6.96 12192.00
    206.00   224.45   190.45     0.94    14.59    -7.14 12246.09
    201.00   224.05   190.05     0.92    13.58    -7.63 12407.33
    200.00   223.65   189.65     0.90    13.37    -7.72 12440.00
    187.00   219.65   186.65     0.86    13.67    -5.47 12877.80
    168.00   214.45   183.45     0.92    13.41    -2.07 13561.27
    156.00   212.45   181.45     0.82    12.78     0.05 14026.16
    150.00   210.65   180.65     0.89    12.31     1.08 14270.00
    127.68   202.53   177.40     1.45     8.45     2.26 15240.00
    123.00   200.65   176.65     1.64     8.22     2.20 15465.10
    119.00   200.45   176.45     1.63     8.02     2.15 15659.25
    110.00   196.85   174.85     2.03     7.54     2.02 16116.73
    100.00   192.45   173.45     3.04     6.96     1.87 16660.00
     84.20   188.45   171.45     3.88    -2.42    -0.88 17620.67
     70.00   195.25   177.25     4.21     1.31    -2.80 18660.00
     50.00   204.45 -9999.00 -9999.00    -4.61    -0.40 20630.00
     30.00   213.05 -9999.00 -9999.00    -1.18     0.99 23760.00
     20.00   218.25 -9999.00 -9999.00   -10.30     0.00 26310.00
     10.00   230.25 -9999.00 -9999.00    -7.00    -3.26 30830.00
