
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PACD          STNM =    70316    TIME = 200102/0000         
 SLAT =  55.20     SLON =  -162.72   SELV =    28.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1006.00   265.65   263.75    86.25    11.44    -3.06    28.00
   1003.00   266.05   260.05    62.25    10.26    -5.92    51.46
   1000.00   265.85   259.85    62.20     8.37    -8.37    75.00
    970.51   263.70   258.93    68.21    11.65   -11.65   305.00
    932.74   260.85   257.71    77.38    11.29   -11.29   610.00
    925.00   260.25   257.45    79.51    11.65   -11.65   674.00
    902.00   258.45   256.95    88.33    11.65   -11.65   865.73
    896.26   258.06   255.98    84.08    11.65   -11.65   914.00
    870.00   256.25   251.45    66.30    12.66   -11.13  1138.62
    860.72   255.51   251.22    69.14    13.02   -10.92  1219.00
    850.00   254.65   250.95    72.64    14.76   -10.34  1313.00
    792.21   250.38   247.96    80.58    13.80   -11.58  1829.00
    759.91   247.85   246.19    85.97    14.76   -10.34  2134.00
    745.00   246.65   245.35    88.74    14.71   -11.23  2279.23
    728.65   245.30   243.50    84.55    14.59   -12.25  2438.00
    700.00   242.85   240.15    77.19    16.02   -11.22  2725.00
    698.21   242.69   239.94    76.82    16.02   -11.22  2743.00
    651.00   238.25   234.25    66.81    19.97   -11.99  3235.53
    640.02   237.50   233.14    64.19    20.96   -12.10  3353.00
    612.37   235.55   230.26    57.65    21.00    -9.79  3658.00
    592.00   234.05   228.05    52.91    19.26    -9.77  3891.60
    587.00   234.25   224.25    33.94    18.83    -9.75  3949.68
    560.36   233.11   218.36    19.15    16.50    -9.52  4267.00
    559.00   233.05   218.05    18.56    16.54    -9.50  4283.61
    512.19   231.29   212.78    11.57    18.20    -8.49  4877.00
    506.00   231.05   212.05    10.80    19.14    -8.93  4959.51
    500.00   230.45   211.45    10.65    20.07    -9.36  5040.00
    496.00   230.25   211.25    10.60    20.07    -9.36  5094.13
    467.91   229.98   209.62     8.81    19.17   -11.07  5486.00
    447.15   229.77   208.36     7.61    15.90    -1.39  5791.00
    427.31   229.56   207.09     6.56    16.22    -2.86  6096.00
    408.36   229.35   205.83     5.63    19.89    -5.33  6401.00
    400.00   229.25   205.25     5.25    15.97    -5.81  6540.00
    390.00   229.65   203.65     4.02    14.92    -5.43  6710.28
    372.84   228.23   202.82     4.16    13.06    -4.75  7010.00
    340.21   225.34   201.13     4.49    17.41    -6.34  7620.00
    335.00   224.85   200.85     4.55    19.00    -7.56  7722.86
    325.04   229.41   199.25     2.17    21.93   -10.23  7925.00
    319.00   232.25   198.25     1.38    21.36    -9.44  8050.72
    307.00   233.25   198.25     1.24    20.13    -7.91  8312.30
    300.00   233.25   197.25     1.07    19.35    -7.04  8470.00
    284.14   232.26   196.26     1.02    18.89    -5.06  8839.00
    271.67   231.44   195.44     0.98    15.90     1.39  9144.00
    263.00   230.85   194.85     0.95    16.07     4.56  9364.26
    259.75   231.88   194.90     0.86    15.97     5.81  9449.00
    250.00   235.05   195.05     0.63    16.73    -2.95  9710.00
    248.41   235.69   195.16     0.60    18.98    -1.66  9754.00
    247.00   236.25   195.25     0.58    18.52    -1.20  9793.02
    234.00   237.05   196.05     0.60    13.68     2.05 10166.41
    227.38   235.93   195.44     0.61    10.94     2.93 10363.00
    217.49   234.20   194.50     0.63    13.06     4.75 10668.00
    209.00   232.65   193.65     0.65    21.54     1.88 10940.77
    208.01   232.71   193.71     0.65    21.54     1.88 10973.00
    200.00   233.25   194.25     0.67    19.89    -5.33 11240.00
    190.30   234.89   193.84     0.53    17.90    -6.52 11582.00
    186.00   235.65   193.65     0.48    16.40    -4.75 11739.07
    174.09   233.34   192.85     0.53    11.29    -0.99 12192.00
    166.50   231.79   192.31     0.57     9.19     3.34 12497.00
    163.00   231.05   192.05     0.59    12.99     3.54 12642.54
    159.24   232.03   192.11     0.54    17.23     3.04 12802.00
    152.30   233.89   192.23     0.45    13.18    -2.32 13106.00
    151.00   234.25   192.25     0.44    12.90     3.54 13164.38
    150.00   233.85   191.85     0.43    10.96     7.67 13210.00
    145.64   233.63   191.72     0.43    11.39     7.97 13411.00
    139.26   233.31   191.53     0.43    14.93     6.96 13716.00
    127.33   232.65   191.15     0.43    17.43    -1.53 14326.00
    121.77   232.33   190.96     0.43     7.69     0.67 14630.00
    116.44   232.00   190.77     0.43     9.33     4.35 14935.00
    111.34   231.67   190.58     0.43    11.94     3.20 15240.00
    108.00   231.45   190.45     0.44    11.41     1.30 15447.40
    100.00   232.45   191.45     0.46     8.95    -2.40 15970.00
     97.32   232.34   191.34     0.46     8.95    -2.40 16154.00
     70.00   231.05   190.05     0.43     6.32     4.43 18390.00
     50.00   228.05   188.05     0.42     3.57     2.06 20670.00
     30.00   232.85   191.85     0.47     0.22     2.56 24110.00
     20.00   234.85   192.85     0.45     5.79    -3.34 26880.00
     10.00   233.25   192.25     0.49    -2.11     5.81 31620.00
