
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = ESQV          STNM =     2591    TIME = 200101/1200         
 SLAT =  57.65     SLON =    18.35   SELV =    47.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1012.00   277.95   275.95    86.87     6.96     1.87    47.00
    930.00   273.15   271.55    88.97    17.39   -11.87   730.71
    921.00   273.31   270.32    80.31    17.35   -14.56   808.71
    919.00   273.35   270.05    78.48    16.66   -14.76   826.15
    908.00   275.69   264.56    43.67    12.91   -15.38   923.28
    904.00   276.55   262.55    35.08    12.86   -14.77   958.89
    892.00   275.75   262.75    37.72    12.59   -12.95  1067.10
    852.00   277.08   253.62    16.17    10.54    -7.38  1438.93
    850.00   277.15   253.15    15.46    10.60    -7.40  1457.98
    726.00   272.02   233.82     3.61    14.71    -8.49  2723.44
    696.00   270.65   228.65     2.31    15.49   -10.55  3062.11
    687.00   271.05   231.05     2.90    15.68   -11.21  3165.37
    552.00   257.85   244.85    32.01    15.19   -23.94  4860.48
    544.00   257.05   236.05    14.59    14.88   -24.84  4970.60
    539.00   256.44   236.42    15.93    14.67   -25.41  5038.76
    466.00   246.85   242.25    65.14    15.70   -29.09  6113.03
    408.00   239.25   236.15    73.48    16.47   -32.52  7059.58
    388.00   236.85   234.65    80.02    16.72   -33.84  7410.12
    346.00   230.02   227.63    77.12    17.19   -36.86  8193.30
    345.00   229.85   227.45    77.05    17.23   -36.79  8213.09
    302.00   222.85   212.85    29.65    18.83   -33.50  9095.71
    284.00   219.05   209.05    28.19    19.45   -31.97  9493.42
    253.00   212.57   206.94    47.35    20.37   -29.10 10219.46
    241.00   209.85   206.05    59.79    20.74   -30.32 10524.69
    171.00   196.26   191.74    48.63    22.65   -39.23 12558.43
    165.00   194.85   190.25    47.43    20.94   -34.60 12770.13
    160.00   195.05   190.05    44.45    19.31   -30.67 12945.84
    151.00   204.45   190.45    11.73    15.91   -23.48 13284.57
    147.00   204.85   186.85     6.01    14.17   -20.24 13445.50
    143.00   204.52   186.81     6.25    14.56   -17.35 13609.66
    140.00   204.26   186.78     6.45    18.54   -15.56 13735.82
    111.00   201.45   186.45     9.11    26.29   -22.06 15116.98
    108.00   202.29   186.24     7.77    27.21   -22.83 15279.93
    100.00   204.65   185.65     5.01    23.66   -23.66 15737.65
     70.00   201.65   183.65     5.37    20.53    -9.57 17860.00
     63.70   199.25   183.25     7.12    18.55   -12.99 18416.57
     50.00   197.25   181.25     6.66    32.19   -15.01 19830.00
     30.00   197.25   180.25     5.51    42.27   -11.33 22800.00
     20.00   195.25   179.25     6.21    54.70   -14.66 25120.00
     17.80 -9999.00 -9999.00 -9999.00    59.67   -15.99 -9999.00
