
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = LGAT          STNM =    16716    TIME = 200106/0000         
 SLAT =  37.90     SLON =    23.73   SELV =    15.0
 STIM =  2300

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1003.00   279.15   276.45    82.81     0.63    -3.55    15.00
   1000.00   279.15   276.95    85.78    -0.45    -5.13    66.00
    999.00   279.09   276.92    85.94    -0.45    -5.13    74.15
    925.00   274.35   274.35   100.00    -3.22   -18.25   701.00
    904.00   273.15   273.15   100.00    -5.60   -21.25   885.15
    903.00   273.11   273.11   100.00    -5.73   -21.39   893.97
    850.00   271.05   271.05   100.00   -10.01   -21.46  1376.00
    820.00   269.05   269.05   100.00   -10.44   -22.39  1660.16
    817.00   268.85   268.85   100.00   -10.76   -22.14  1689.14
    788.00   267.56   265.66    86.48   -13.58   -19.40  1971.94
    747.00   265.65   260.95    69.04    -9.59   -19.24  2390.04
    740.00   265.16   260.59    69.66    -8.92   -19.13  2462.76
    700.00   262.25   258.45    73.55    -6.69   -11.59  2892.00
    692.00   261.65   257.75    72.83    -6.89   -10.53  2980.18
    690.00   261.65   257.15    69.29    -6.93   -10.27  3002.36
    640.00   257.21   253.60    73.71    -5.91    -4.14  3557.66
    636.00   256.84   253.30    74.11    -3.95    -3.31  3603.95
    630.00   256.28   252.86    74.72    -1.54    -2.68  3673.92
    563.00   249.65   247.55    82.82    -1.58    -1.32  4503.96
    500.00   242.65   241.95    93.56     0.54     3.04  5380.00
    499.00   242.45   241.95    95.35     1.01     3.46  5394.20
    496.00   242.45   235.45    50.27     2.95     4.22  5436.94
    493.00   242.25   235.25    50.21     3.34     4.54  5479.93
    490.00   241.85   237.25    63.81     3.74     4.84  5523.12
    487.00   241.85   227.85    23.88     4.16     5.13  5566.54
    483.00   241.65   225.65    19.08     4.75     5.49  5624.83
    474.00   240.62   225.07    19.73     6.19     6.19  5756.43
    465.00   239.57   224.48    20.43     5.79     3.34  5890.55
    444.00   237.05   223.05    22.27     4.23     6.47  6213.88
    434.00   236.05   221.39    20.33     2.82     7.74  6370.20
    400.00   232.45   215.45    14.35     0.76     8.72  6930.00
    379.00   229.86   213.85    15.46     0.00    13.38  7294.13
    359.00   227.25   212.25    16.72     0.72     9.95  7660.18
    355.00   227.32   211.24    14.55     0.81     9.23  7735.01
    348.00   227.45   209.45    11.33     2.29     6.29  7868.02
    324.00   224.25   208.25    13.80     2.64     7.25  8342.11
    322.00   224.31   208.15    13.52     2.64     7.25  8382.98
    309.00   224.74   207.51    11.80     5.48     3.84  8654.93
    300.00   225.05   207.05    10.71     4.63     5.52  8850.00
    299.00   225.03   206.96    10.61     4.63     5.52  8871.89
    289.00   224.83   206.09     9.63     3.57     2.06  9094.90
    285.00   224.75   205.74     9.25     3.95     3.31  9186.28
    279.00   224.62   205.19     8.70     4.30     5.12  9325.77
    274.00   224.51   204.73     8.25     4.64     3.25  9444.33
    271.00   224.45   204.45     7.99     5.78     4.05  9516.50
    262.00   226.38   206.38     8.41     9.28     6.50  9739.90
    252.00   228.60   208.60     8.92     7.96    -2.13  9997.30
    250.00   229.05   209.05     9.02     9.95    -2.67 10050.00
    249.00   229.45   206.45     6.07    10.58    -2.45 10076.98
    240.00   229.27   206.63     6.35    15.90     1.39 10324.51
    225.00   228.95   206.95     6.86    11.13    -4.05 10758.45
    210.00   228.62   207.28     7.45    15.90    -1.39 11222.34
    203.00   228.45   207.45     7.76    13.86    -2.93 11450.29
    200.00   227.65   205.65     6.61    12.92    -3.46 11550.00
    189.00   226.43   204.43     6.38    14.91    -4.00 11919.69
    176.00   224.89   202.89     6.09    14.93   -14.93 12385.39
    171.00   224.27   202.27     5.98    10.26   -12.23 12573.73
    161.00   222.98   200.98     5.74     8.01    -8.01 12967.52
    151.00   221.59   199.59     5.49     7.21    -0.00 13386.58
    150.00   221.45   199.45     5.47     7.18     0.63 13430.00
    149.00   221.17   199.24     5.48     7.60     1.34 13472.97
    137.00   217.65   196.65     5.63    19.49     1.70 14012.34
    131.00   218.83   196.65     4.88    24.33    -4.29 14298.83
    127.00   219.65   196.65     4.42    20.67    -8.80 14497.22
    122.00   219.01   196.18     4.44    14.98   -12.57 14753.12
    118.00   218.48   195.79     4.45    18.55   -12.99 14965.50
    114.00   217.93   195.38     4.46    12.65    -8.86 15185.21
    109.00   217.22   194.86     4.48    10.77    -0.94 15470.96
    100.00   215.85   193.85     4.52    16.41    -4.40 16020.00
     70.00   215.05   191.05     3.17     5.87   -12.60 18280.00
     50.00   215.25   190.25     2.71     7.10     1.25 20390.00
     30.00   218.05   189.05     1.57     8.95     2.40 23650.00
     20.00   224.25   191.25     1.09    14.87     1.30 26270.00
     10.00   228.45   192.45     0.83     8.71    -3.17 30840.00
