
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = UKKK          STNM =    33345    TIME = 200103/0000         
 SLAT =  50.40     SLON =    30.56   SELV =   167.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1000.00   273.15   271.05    85.75     2.60    -1.50   167.00
    959.00   270.69   269.79    93.51     4.33    -2.50   501.30
    939.00   269.45   269.15    97.78     4.81    -4.74   669.59
    925.00   270.65   270.55    99.26     4.59    -6.55   789.00
    919.00   271.05   271.05   100.00     4.67    -7.34   840.79
    883.00   280.35   275.35    70.52     3.82   -12.45  1164.67
    867.00   280.15   269.15    45.44     2.60   -14.77  1315.31
    850.00   279.35   263.35    30.74     2.60   -14.77  1478.00
    803.00   276.95   254.95    18.29     2.85   -16.19  1941.69
    755.00   274.27   259.36    31.93     3.13   -17.73  2437.25
    711.00   271.65   263.65    54.45     2.85   -16.16  2920.02
    700.00   270.65   263.65    58.62     2.78   -15.76  3044.00
    660.00   267.25   264.05    78.10     2.20   -16.59  3507.66
    551.00   257.46   256.05    88.94    -0.00   -19.00  4888.88
    529.00   255.25   254.25    91.86    -0.00   -19.00  5200.66
    500.00   252.85   251.95    92.49    -0.00   -19.00  5620.00
    417.00   244.45   242.15    80.51    -2.57   -18.00  6943.26
    400.00   242.05   238.75    72.64    -3.13   -17.73  7240.00
    359.00   236.05   231.65    63.50    -4.65   -17.39  7995.81
    322.00   230.36 -9999.00 -9999.00    -6.16   -16.91  8731.40
    300.00   226.65 -9999.00 -9999.00    -6.50   -17.85  9210.00
    250.00   217.45 -9999.00 -9999.00   -12.00   -20.78 10400.00
    200.00   206.85 -9999.00 -9999.00   -17.36   -20.68 11790.00
    193.00   205.26 -9999.00 -9999.00   -18.00   -21.45 12001.45
    171.00   199.85 -9999.00 -9999.00   -18.00   -21.45 12719.74
    167.00   199.05 -9999.00 -9999.00   -18.00   -21.45 12857.53
    150.00   204.65 -9999.00 -9999.00   -12.02   -12.02 13490.00
    144.00   206.25 -9999.00 -9999.00   -11.31   -11.31 13735.52
    100.00   208.65 -9999.00 -9999.00     2.59    -9.66 15950.00
     70.00   208.45 -9999.00 -9999.00     9.83    -6.88 18120.00
     50.00   209.25 -9999.00 -9999.00    15.97    -5.81 20180.00
     30.00   211.05 -9999.00 -9999.00    24.15    -6.47 23310.00
     22.60 -9999.00 -9999.00 -9999.00    32.87    -2.88 -9999.00
