
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = UKKK          STNM =    33345    TIME = 200704/0000         
 SLAT =  50.40     SLON =    30.56   SELV =   167.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    991.00   296.95   289.95    64.86     1.00    -1.73   167.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00    91.00
    963.00   295.35   289.35    68.79     2.72     1.27   418.24
    942.00   297.95   288.95    57.31     3.72     4.37   611.82
    925.00   296.75   285.75    50.06     2.74     7.52   772.00
    914.00   295.87   284.87    49.83     0.70     7.97   876.20
    883.00   293.35   282.35    49.15     2.00     7.74  1176.73
    850.00   290.75   282.75    59.40     3.38     7.25  1505.00
    815.00   287.71   281.50    66.29     4.00     6.93  1862.27
    811.00   287.35   281.35    67.17     4.99     8.24  1904.08
    798.00   286.67   281.11    69.05     8.60    12.29  2039.56
    734.00   283.15   279.85    79.94     8.09    10.29  2740.45
    700.00   280.15   278.25    87.70     7.71     9.19  3133.00
    682.00   278.62   276.90    88.66     6.31     9.01  3345.14
    632.00   274.15   272.95    91.69     7.21     8.97  3965.17
    585.00   269.65   268.55    92.08     8.15     8.84  4581.94
    562.00   269.05   267.95    92.04     8.64     8.74  4898.94
    505.00   263.01   261.91    91.64     9.96     8.36  5732.45
    500.00   262.45   261.35    91.60     9.19     7.71  5810.00
    482.00   260.25   259.25    92.19    11.28     4.10  6091.94
    405.00   253.72   249.92    71.80     9.19     9.19  7406.20
    400.00   253.25   249.25    70.43     9.96     8.36  7500.00
    398.00   252.85   248.85    70.34     9.85     8.41  7537.16
    378.00   249.65   242.65    52.59     8.76     8.87  7916.55
    333.00   241.85   238.75    74.04     6.07     9.49  8828.65
    324.00   240.49   237.55    74.91     5.50     9.53  9021.63
    316.00   239.25   236.45    75.73     6.21     9.47  9197.71
    300.00   237.05   233.95    72.99     7.71     9.19  9560.00
    283.00   234.55   230.74    67.15     7.07     8.43  9958.78
    281.00   234.25   230.35    66.45     7.19     8.40 10007.26
    250.00   227.45   223.25    62.38     9.19     7.71 10790.00
    233.00   223.06   218.60    59.20     8.49     8.49 11258.62
    230.00   222.25   217.75    58.60     9.26     8.33 11344.86
    214.00   220.65   215.75    55.26    13.59     6.34 11817.39
    200.00   221.45   216.65    56.22    16.42     4.40 12260.00
    190.00   222.19   216.94    53.50    21.92    -1.92 12593.50
    174.00   223.45   217.45    49.20    24.14    -2.11 13165.45
    150.00   221.25   214.25    42.68    27.89    -2.44 14130.00
    149.00   221.20   214.15    42.37    27.89    -2.44 14173.26
    132.00   220.25   212.25    37.19    22.41    -0.39 14956.81
    110.00   214.85   205.85    30.52    13.95     1.22 16118.92
    100.00   215.65   205.65    26.86    12.56     3.36 16720.00
     70.00   213.45   203.45    26.00     4.70    -1.71 18960.00
     50.00   219.65   207.65    21.73    -3.86     1.04 21100.00
     30.00   221.85   208.85    19.71 -9999.00 -9999.00 24390.00
