
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =     2365    TIME = 200103/1200         
 SLAT =  62.53     SLON =    17.45   SELV =     6.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    985.00   275.75   273.75    86.65     0.13    -1.53     6.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00  -119.00
    969.00   274.89   272.79    85.91     4.67    -2.18   137.07
    937.00   273.13   270.81    84.38    13.53    -6.31   405.84
    925.00   272.45   270.05    83.79    14.46    -6.74   509.00
    891.00   269.65   268.55    92.08    14.24    -9.73   807.09
    871.00   268.98   265.03    73.99    13.80   -11.58   986.32
    850.00   268.25   261.25    57.98    15.18   -10.63  1179.00
    842.00   267.65   260.65    57.82    15.77   -10.59  1253.20
    815.00   265.65   259.76    62.71    17.83   -10.29  1503.37
    777.00   262.71   258.45    70.90    18.87    -6.87  1869.88
    704.00   256.65   255.75    92.73    21.01     1.33  2627.20
    700.00   256.45   255.95    95.90    21.03     1.84  2670.00
    687.00   255.65   254.05    87.31    20.79     3.31  2810.31
    669.00   254.85   244.85    41.16    20.27     5.34  3008.37
    602.00   248.65   248.55    99.11    16.37    12.55  3784.68
    595.00   248.23   247.29    91.84    15.77    13.23  3869.43
    579.00   247.25   244.35    76.56    20.19    13.03  4066.93
    566.00   246.25   231.25    22.81    24.00    12.16  4230.64
    562.00   245.93   229.88    20.29    25.20    11.75  4281.53
    551.00   245.05   226.05    14.48    27.04    14.10  4423.38
    538.00   246.65   210.65     1.94    29.06    17.18  4594.84
    500.00   244.25   209.25     2.01    33.52    28.13  5120.00
    493.00   243.65   208.65     1.96    36.17    28.78  5221.20
    477.00   244.25   215.25     4.36    42.59    29.82  5458.03
    433.00   239.30   214.70     6.53    49.04    28.31  6140.76
    400.00   235.25   214.25     9.25    47.70    27.54  6700.00
    339.00   226.85   210.85    14.56    46.76    30.22  7817.26
    300.00   222.65   207.65    15.28    45.96    32.18  8620.00
    280.00   219.21   206.02    18.32    50.83    29.34  9066.63
    278.00   218.85   205.85    18.68    50.49    29.15  9113.04
    256.00   216.45   204.45    20.57    46.60    26.90  9639.25
    250.00   217.05   202.05    13.57    45.47    26.25  9790.00
    230.00   218.32   195.40     4.27    41.47    23.94 10319.18
    225.00   218.65   193.65     3.11    42.34    23.55 10458.67
    204.00   214.32   191.82     3.94    46.19    21.54 11075.36
    200.00   213.45   191.45     4.15    46.93    17.08 11200.00
    197.00   212.85   191.85     4.78    46.44    16.90 11294.24
    175.00   216.25   189.25     2.02    43.62     8.70 12037.50
    172.00   216.12   189.00     1.97    43.10     7.60 12146.59
    150.00   215.05   187.05     1.61    38.29    10.26 13010.00
    145.00   215.27   186.90     1.53    36.28    13.21 13223.85
    137.00   215.65   186.65     1.39    35.88     5.57 13581.85
    131.00   214.71   186.42     1.51    34.49    -0.00 13860.40
    112.00   211.43   185.63     1.99    31.32     8.39 14835.08
    108.00   210.66   185.44     2.13    31.44     5.54 15061.29
    100.00   209.05   185.05     2.46    34.36     3.01 15540.00
     70.00   203.85   182.85     3.39    29.86    -0.00 17710.00
     56.40   197.85   181.85     6.79    40.15    -0.00 18980.92
     50.00   198.45   181.45     5.76    43.59    -3.81 19680.00
     30.00   191.25   179.25    11.82    45.65    -3.99 22600.00
     29.00 -9999.00 -9999.00 -9999.00    50.70    -8.94 -9999.00
