
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PHTO          STNM =    91285    TIME = 200102/1200         
 SLAT =  19.72     SLON =  -155.05   SELV =    12.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1016.00   292.75   287.75    72.85     2.55     2.55    12.00
   1015.00   292.75   284.75    59.88     2.51     2.54    20.41
   1013.00   292.95   283.95    56.08     2.44     2.52    37.24
   1000.00   295.15   287.15    60.44     1.99     2.37   148.00
    996.00   295.35   287.35    60.49     1.33     2.91   182.85
    982.01   294.41   287.31    63.88    -1.80     3.12   305.00
    947.94   292.07   287.20    73.33    -0.31     3.59   610.00
    932.00   290.95   287.15    78.43    -1.05     3.82   756.43
    925.00   290.55   285.65    72.93    -1.41     3.87   821.00
    914.99   290.00   285.04    72.57    -1.07     3.98   914.00
    907.00   289.55   284.55    72.27    -1.44     3.72   988.97
    882.73   287.99   283.67    75.35    -2.31     2.76  1219.00
    858.00   286.35   282.75    78.79    -1.73     3.16  1460.08
    850.00   285.75   281.85    77.12    -1.52     3.26  1539.00
    839.00   285.35   280.65    72.97    -2.14     3.36  1648.45
    822.00   283.95   281.05    82.27    -3.22     3.29  1819.90
    821.10   283.97   280.82    80.88    -3.27     3.27  1829.00
    811.00   284.15   278.15    66.48    -4.19     3.30  1932.46
    799.00   283.35   276.35    61.80    -5.34     3.09  2056.81
    791.62   282.98   278.43    73.31    -6.06     2.83  2134.00
    787.00   282.75   279.75    81.55    -6.02     2.51  2182.76
    786.00   282.95   279.25    77.74    -6.01     2.44  2193.34
    782.00   284.55   262.55    20.30    -5.96     2.17  2235.85
    780.00   284.95   253.95     9.74    -5.93     2.03  2257.23
    773.00   284.55   263.55    21.97    -5.81     1.58  2332.48
    763.29   284.71   258.05    13.96    -5.57     0.98  2438.00
    761.00   284.75   256.75    12.50    -5.32     0.21  2463.04
    744.00   282.95   261.95    21.53    -1.56    -2.32  2651.03
    735.74   282.18   261.55    21.96    -0.13    -1.53  2743.00
    700.00   278.75   259.75    24.02     1.58    -1.32  3153.00
    689.00   277.55   259.55    25.69     1.69    -0.92  3282.30
    660.00   279.15   237.15     3.05     1.56     0.08  3633.39
    658.00   278.97   237.20     3.10     1.53     0.13  3658.00
    610.37   274.39   238.56     4.90     0.09     0.50  4267.00
    604.00   273.75   238.75     5.23     0.30     0.50  4352.03
    565.63   271.93   229.27     2.25     0.27    -0.99  4877.00
    564.00   271.85   228.85     2.16     0.31    -1.11  4900.03
    500.00   266.25   218.25     0.98     3.97    -4.73  5850.00
    498.00   266.05   218.05     0.97     4.16    -4.74  5881.20
    484.25   264.27   218.85     1.22     5.52    -4.63  6096.00
    465.37   261.73   219.98     1.71     2.61    -5.60  6401.00
    447.22   259.20   221.12     2.40     2.29    -6.29  6706.00
    442.00   258.45   221.45     2.66     3.58    -5.47  6796.14
    429.68   258.86   216.42     1.40     5.60    -2.61  7010.00
    424.00   259.05   214.05     1.03     5.95    -2.77  7110.76
    400.00   256.45   212.45     1.04     7.47    -3.48  7550.00
    396.21   255.96   212.12     1.04     7.74    -2.82  7620.00
    380.10   253.85   210.70     1.03     8.21    -0.72  7925.00
    334.00   247.25   206.25     1.01    17.99    -2.81  8875.24
    321.67   244.83   206.99     1.40    20.79    -3.67  9144.00
    311.00   242.65   207.65     1.88    22.41    -2.98  9385.23
    300.00   242.25   202.25     0.92    24.11    -2.11  9640.00
    295.22   241.74   201.97     0.93    24.11    -2.11  9754.00
    282.85   240.37   201.23     0.95    22.06     1.93 10058.00
    280.00   240.05   201.05     0.95    22.28     1.15 10129.92
    250.00   233.45   199.45     1.46    22.74    -8.28 10920.00
    248.02   233.01   199.34     1.50    22.74    -8.28 10973.00
    206.00   222.85   196.85     3.13    23.72    -1.14 12208.37
    200.00   221.65   195.65     2.99    23.68    -0.00 12400.00
    194.00   220.85   192.85     2.10    23.09     1.98 12597.68
    187.93   219.16   191.66     2.12    22.31     3.93 12802.00
    182.00   217.45   190.45     2.13    23.09     3.38 13008.14
    170.67   214.92   188.26     2.01    24.62     2.15 13411.00
    150.00   209.85   183.85     1.78    16.33     7.62 14220.00
    137.00   206.45   183.45     2.63    15.33     7.15 14772.82
    126.72   202.53   181.40     3.12    14.46     6.74 15240.00
    126.00   202.25   181.25     3.16    14.38     6.74 15273.91
    110.00   196.45   179.45     5.35    12.46     6.62 16067.04
    100.00   192.45   177.45     6.84    11.15     6.43 16610.00
     81.30   189.25   177.25    11.17    10.73     5.00 17766.28
     70.00   196.05   181.05     7.72    -2.53     1.77 18610.00
     50.00   205.65   183.65     3.04    -5.07     0.89 20580.00
     30.00   213.05 -9999.00 -9999.00   -10.44     2.80 23720.00
     20.00   221.45 -9999.00 -9999.00    -3.05     6.53 26290.00
     10.00   226.65 -9999.00 -9999.00    -0.27     0.99 30800.00
