
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PANC          STNM =    70273    TIME = 200102/1200         
 SLAT =  61.16     SLON =  -150.01   SELV =    40.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    994.00   260.65   257.15    75.08     0.93     0.44    40.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00     4.00
    988.00   260.85   256.85    72.06     0.93     0.13    87.16
    960.52   258.88   256.21    80.14     0.17    -0.48   305.00
    925.00   256.25   255.35    92.71    -0.40    -1.49   596.00
    923.27   256.14   255.36    93.72    -0.40    -1.49   610.00
    913.00   255.45   255.45   100.00    -0.60    -1.87   693.81
    886.38   253.54   253.54   100.00    -1.31    -2.80   914.00
    877.00   252.85   252.85   100.00    -3.79    -2.54   993.12
    871.00   254.05   252.25    85.64    -5.36    -1.30  1044.05
    869.00   255.85   249.85    59.55    -5.79    -0.69  1061.21
    866.00   256.45   249.45    54.65    -6.30     0.37  1087.13
    850.91   256.07   248.13    50.12    -5.02     7.17  1219.00
    850.00   256.05   248.05    49.85    -5.02     7.17  1227.00
    832.00   255.65   246.65    45.40    -6.11     7.55  1387.34
    827.00   255.65   248.65    54.42    -6.43     7.63  1432.46
    824.00   255.85   247.85    49.79    -6.62     7.68  1459.67
    808.00   254.65   246.65    49.41    -7.71     7.87  1606.22
    784.13   252.86   248.54    68.35    -9.47     7.94  1829.00
    784.00   252.85   248.55    68.48    -9.47     7.95  1830.25
    768.00   251.65   245.65    58.37    -9.66     8.11  1982.55
    752.27   250.43   245.11    61.82    -9.86     8.27  2134.00
    725.00   248.25   244.15    68.65   -13.54     6.80  2404.21
    721.63   247.92   244.48    73.00   -13.99     6.53  2438.00
    711.00   246.85   245.55    88.76   -14.22     6.63  2545.54
    700.00   245.85   244.85    91.17   -14.46     6.74  2658.00
    691.76   245.08   244.37    93.60   -14.93     6.96  2743.00
    683.00   244.25   243.85    96.33   -15.22     7.75  2834.51
    679.00   244.05   243.75    97.23   -15.35     8.12  2876.52
    664.00   243.25   241.75    86.72   -15.74     9.59  3035.98
    660.00   242.85   239.75    74.25   -15.83    10.00  3079.00
    639.00   240.85   239.15    84.76   -16.12    12.28  3308.09
    625.00   239.65   237.55    81.31   -16.16    13.91  3464.00
    620.00   239.45   235.75    69.20   -16.14    14.51  3520.36
    607.93   238.74   232.71    54.25   -16.02    16.02  3658.00
    603.00   238.45   231.45    48.93   -15.54    15.54  3714.95
    601.00   238.25   231.25    48.86   -15.35    15.35  3738.15
    598.00   238.05   229.05    39.38   -15.06    15.06  3773.06
    591.00   237.25   229.25    43.57   -14.37    14.37  3855.02
    581.92   236.53   227.41    38.35   -13.47    13.47  3962.00
    559.00   234.65   222.65    27.12   -16.58     8.37  4239.73
    556.79   235.09   219.78    18.52   -16.79     7.83  4267.00
    555.00   235.45   217.45    13.48   -16.59     7.87  4289.17
    542.00   237.45   215.45     8.61   -15.11     8.05  4453.31
    509.73   234.71   214.23     9.75   -11.39     7.97  4877.00
    500.00   233.85   213.85    10.15   -14.03     5.11  5010.00
    466.13   230.52   211.19    10.22   -13.92     3.73  5486.00
    450.00   228.85   209.85    10.25   -15.40     7.18  5724.96
    445.59   228.79   209.31     9.61   -18.40     4.93  5791.00
    425.78   228.49   206.81     7.08   -13.06     4.75  6096.00
    423.00   228.45   206.45     6.77   -13.08     5.14  6139.94
    409.00   233.25   204.25     2.99   -12.97     7.17  6367.84
    407.02   233.21   204.42     3.08   -12.93     7.47  6401.00
    400.00   233.05   205.05     3.42   -14.36    -1.26  6520.00
    389.16   231.56   204.49     3.69   -14.87    -1.30  6706.00
    377.00   229.85   203.85     4.04   -17.46    -0.45  6920.80
    372.04   230.34   203.73     3.77   -18.53     0.00  7010.00
    369.00   230.65   203.65     3.61   -18.02     0.00  7065.22
    347.00   228.45   201.45     3.33   -14.20     0.00  7477.85
    339.68   228.07   201.45     3.47   -12.87     0.00  7620.00
    328.00   227.45   201.45     3.72   -12.87     0.00  7853.21
    324.48   227.56   201.20     3.54   -13.33    -1.17  7925.00
    309.96   228.02   200.12     2.87   -10.25     5.92  8230.00
    309.00   228.05   200.05     2.83   -10.06     5.26  8250.62
