
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =    91948    TIME = 200706/0000         
 SLAT = -23.13     SLON =  -134.96   SELV =    89.0
 STIM =  2300

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1008.00   294.35   292.45    88.91    -1.45     0.53    89.00
   1000.00   293.75   292.05    89.98    -1.99     0.53   159.00
    951.00   289.95   289.75    98.74    -3.72    -0.07   591.53
    925.00   288.75   288.55    98.73    -4.56    -0.80   828.00
    850.00   285.55   285.05    96.76    -5.10    -5.10  1544.00
    801.00   283.35   282.75    96.06    -4.04    -8.21  2041.01
    798.00   283.28   280.23    81.30    -3.92    -8.40  2072.24
    792.00   283.15   275.15    57.52    -3.45    -7.41  2135.06
    765.00   285.95   237.95     2.09    -1.33    -2.85  2424.28
    762.00   285.88   238.68     2.25    -1.09    -2.33  2457.12
    739.00   285.35   244.35     4.02    -0.86    -3.01  2713.28
    700.00   282.75   252.75    10.17    -0.00    -4.12  3164.00
    635.00   278.15   255.03    16.93     2.61    -5.60  3958.11
    558.00   272.05   258.05    33.69    -0.44    -3.26  5011.43
    553.00   271.56   255.72    28.75    -0.54    -3.04  5083.04
    534.00   269.65   246.65    14.95     0.46    -6.83  5361.18
    500.00   267.65   231.65     3.99     6.95   -12.04  5880.00
    498.00   267.45   229.45     3.20     7.21   -12.48  5911.39
    496.00   267.32   229.32     3.19     7.47   -12.93  5942.88
    495.00   267.25   229.25     3.18     7.42   -12.91  5958.67
    423.00   256.48   226.59     5.62     4.05   -11.13  7154.62
    400.00   252.65   225.65     7.01     8.37    -8.37  7580.00
    369.00   247.05   223.05     8.58    11.13    -3.25  8169.59
    347.00   244.65   218.65     6.37    11.35     1.12  8611.67
    342.00   245.25   229.25    20.20    11.16     2.13  8715.67
    338.00   244.51   229.21    21.54    10.94     2.93  8798.81
    304.00   237.85   228.85    39.31     6.49    -1.87  9547.99
    300.00   237.05   228.05    39.02     5.81    -2.11  9640.00
    299.00   236.92   227.92    38.97     5.60    -2.61  9663.10
    297.00   236.65   227.65    38.88     6.04    -2.47  9709.54
    273.00   233.05   215.05    12.83    10.57     2.38 10287.57
    265.00   231.29   214.98    15.29    11.20     5.22 10487.78
    250.00   227.85   214.85    21.79    14.71     8.49 10880.00
    230.00   222.65   212.65    29.58    19.84    13.29 11430.55
    201.00   216.67   205.71    23.86    26.82    22.50 12297.90
    200.00   216.45   205.45    23.66    26.03    21.84 12330.00
    172.00   209.65   197.65    18.13    16.18     5.37 13271.82
    168.00   209.41   196.38    15.40    13.92     3.73 13415.93
    150.00   208.25   190.25     6.72    16.90    -4.53 14110.00
    147.00   208.05   188.05     4.76    16.91    -6.51 14232.81
    138.00   205.74   184.54     3.53    15.38   -12.91 14607.82
    113.00   198.45   173.45     1.19    16.94    -9.78 15794.18
    106.00   200.65   175.12     1.21    20.51    -1.79 16168.72
    100.00   202.65   176.65     1.23    15.86    -7.40 16510.00
     70.00   204.65   177.65     1.13    11.59    -6.69 18620.00
     50.00   209.65   181.65     1.22     7.10     1.25 20640.00
     30.00   217.45   186.45     1.08     9.27    -0.00 23840.00
     20.00   219.25   188.25     1.18     9.13    -1.61 26450.00
