
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = FKKD          STNM =    64910    TIME = 200707/1200         
 SLAT =   4.01     SLON =     9.70   SELV =    15.0
 STIM =  1100

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1014.00   297.75   296.35    91.92    -0.00    -0.00    15.00
   1009.00   297.15   294.55    85.40    -0.00    -0.00    53.47
   1001.00   296.55   294.25    86.92    -0.00    -0.00   115.25
   1000.00   296.55   294.15    86.39    -0.00    -0.00   123.00
    980.00   295.18   293.34    89.30     1.73    -1.00   299.33
    968.00   294.35   292.85    91.15     2.91    -1.01   406.87
    960.00   294.15   292.45    90.01     3.72    -0.79   478.98
    947.00   294.64   291.80    83.89     5.00    -0.00   597.52
    944.00   294.75   291.65    82.53     5.13     0.18   625.11
    925.00   294.75   290.65    77.49     5.80     1.55   802.00
    915.00   294.26   290.14    77.30     6.89     1.22   895.97
    868.00   291.89   287.64    76.31     6.13     5.14  1351.84
    850.00   290.95   286.65    75.92     5.16     7.37  1533.00
    825.00   289.66   285.27    75.30     3.42     9.40  1785.15
    795.00   288.05   283.56    74.51     5.50     9.53  2098.02
    710.00   283.15   278.35    72.07     2.95     0.58  3053.12
    700.00   282.35   277.95    73.95     1.99     0.17  3171.00
    685.00   281.34   277.22    75.21     1.99     0.17  3346.39
    649.00   278.83   275.39    78.51     1.41     1.41  3783.49
    617.00   276.48   273.68    81.85     3.94     0.69  4192.89
    535.00   269.85   268.85    92.78     2.57    -1.65  5347.48
    531.00   269.58   268.57    92.69     2.46    -1.72  5406.55
    500.00   267.45   266.35    91.94     1.53    -1.29  5880.00
    478.00   265.55   264.37    91.23     1.72    -2.46  6226.84
    456.00   263.57   262.30    90.48     2.60     1.50  6590.03
    421.00   260.21   258.80    89.16     0.64    -0.77  7205.59
    400.00   258.05   256.55    88.29    -3.46    -2.00  7600.00
    375.00   254.54   252.21    81.88    -4.60    -3.86  8081.60
    353.00   251.25   248.15    75.92    -4.75    -3.67  8532.74
    334.00   248.85   247.05    85.00    -4.88    -3.49  8937.99
    329.00   247.92   245.69    81.55    -4.91    -3.44  9046.45
    300.00   242.25   237.35    62.04    -5.44    -2.54  9710.00
    265.00   235.05   230.05    59.29    -2.97    -1.39 10580.20
    250.00   231.85   228.15    67.26    -1.81    -0.85 10980.00
    247.00   231.25   227.55    67.10    -2.30    -1.07 11061.68
    230.00   227.05   222.05    56.75    -5.20    -2.42 11539.13
    205.00   220.45   217.55    70.61    -9.87    -4.60 12291.39
    200.00   219.25   215.85    66.08   -10.88    -5.07 12450.00
    183.00   215.05   211.56    64.05   -20.67    -7.52 13002.72
    175.00   212.94   209.40    62.99   -24.43    -8.89 13280.85
    150.00   205.65   201.95    59.16   -40.00     0.00 14240.00
    145.00   204.32   200.54    57.97   -41.00     0.00 14443.36
    144.00   204.05   200.25    57.72   -41.31     1.19 14484.87
    142.00   204.33   200.19    55.02   -41.84     3.66 14568.64
    137.00   205.05   200.05    48.69   -34.42     5.96 14783.35
    129.00   203.25   197.25    41.18   -21.96     7.09 15143.04
    127.00   202.60   196.90    42.85   -18.79     6.84 15234.16
    114.00   198.09   194.48    57.17    -7.07     8.43 15863.90
    106.00   195.05   192.85    70.42    -9.16     4.51 16288.20
    104.00   194.45   192.15    69.11    -9.40     3.42 16396.82
    101.00   194.25   191.65    65.74   -13.68     1.21 16563.40
    100.00   194.25   191.65    65.74   -15.00     0.00 16620.00
     70.00   204.05 -9999.00 -9999.00   -22.65     3.99 18680.00
     50.00   206.85 -9999.00 -9999.00   -14.49    -3.88 20720.00
