
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = UKKK          STNM =    33345    TIME = 200102/1200         
 SLAT =  50.40     SLON =    30.56   SELV =   167.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1002.00   273.95   270.15    75.71     1.97    -0.35   167.00
   1000.00   273.75   270.15    76.81     1.97    -0.35   187.00
    939.00   269.85   268.45    90.03     8.86     1.56   689.00
    925.00   270.05   268.95    92.10     9.96    -0.87   808.00
    919.00   270.05   269.05    92.80    10.30    -1.38   859.51
    880.00   268.25   267.45    94.11    11.78    -5.49  1201.58
    850.00   273.55   269.75    75.64     6.31    -9.01  1477.00
    846.00   274.15   269.85    72.98     5.48    -8.81  1514.96
    831.00   274.58   266.70    55.75     2.74    -7.52  1659.39
    813.00   275.10   262.83    39.76     4.50    -7.79  1836.19
    798.00   275.55   259.55    29.59     4.35    -9.17  1986.53
    765.00   273.05   254.05    22.39     3.29   -12.34  2326.56
    750.00   271.80   255.48    27.68     2.43   -13.79  2483.66
    700.00   267.45   260.45    57.77     1.39   -15.94  3031.00
    565.00   254.85   253.05    85.73     0.59   -18.54  4674.29
    539.00   253.05   251.75    89.34     0.37   -19.10  5025.57
    500.00   249.85   245.45    67.14    -0.00   -20.00  5580.00
    472.00   247.25   241.25    57.08    -0.00   -20.90  5997.93
    448.00   244.25   238.25    56.18    -0.00   -21.72  6372.09
    413.00   240.09   234.09    54.88    -0.00   -23.00  6944.82
    400.00   238.45   232.45    54.35    -0.00   -23.00  7170.00
    371.00   234.45   229.45    59.11    -2.09   -23.91  7690.20
    338.00   229.65 -9999.00 -9999.00    -6.76   -27.57  8322.05
    300.00   222.45 -9999.00 -9999.00   -14.37   -30.81  9110.00
    291.00   220.65 -9999.00 -9999.00   -14.37   -30.81  9303.79
    250.00   211.65 -9999.00 -9999.00   -17.33   -37.16 10270.00
    241.00   209.85 -9999.00 -9999.00   -16.73   -37.96 10495.33
    215.00   205.25 -9999.00 -9999.00   -14.71   -40.41 11186.28
    200.00   206.05 -9999.00 -9999.00   -14.71   -40.41 11620.00
    190.00   206.49 -9999.00 -9999.00   -15.05   -41.35 11929.84
    162.00   207.85 -9999.00 -9999.00    -5.83   -35.67 12892.87
    152.00   208.02 -9999.00 -9999.00    -2.88   -32.87 13279.61
    150.00   208.05 -9999.00 -9999.00    -2.88   -32.87 13360.00
    119.00   208.16 -9999.00 -9999.00    -0.00   -20.00 14776.03
    100.00   208.25 -9999.00 -9999.00     3.13   -17.73 15840.00
     70.00   207.85 -9999.00 -9999.00     6.50   -17.85 18020.00
     50.00   206.65 -9999.00 -9999.00    15.32   -12.86 20070.00
