
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PAFA          STNM =    70261    TIME = 200105/0000         
 SLAT =  64.81     SLON =  -147.88   SELV =   134.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    994.00   241.25   238.05    73.18     0.26    -0.44   134.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00    95.00
    991.00   241.45   239.05    79.23     0.16    -0.55   155.60
    987.00   241.65   238.65    74.73    -0.02    -0.67   184.53
    983.00   242.85   240.05    76.45    -0.25    -0.71   213.66
    981.00   243.45   241.85    85.92    -0.38    -0.70   228.33
    978.00   247.45   244.15    73.79    -0.58    -0.64   250.59
    972.00   250.45   244.45    58.02    -0.94    -0.35   295.96
    970.82   250.57   244.57    58.06    -0.99    -0.27   305.00
    970.00   250.65   244.65    58.08    -1.04    -0.29   311.24
    931.64   249.63   244.90    65.09    -2.95    -2.06   610.00
    925.00   249.45   244.95    66.42    -3.37    -2.36   663.00
    916.00   248.85   244.45    66.89    -4.00    -1.87   734.07
    903.00   250.25   245.65    66.01    -4.76    -0.89   838.13
    893.68   250.69   246.41    68.14    -5.15     0.00   914.00
    886.00   251.05   247.05    69.94    -4.61     0.08   977.11
    869.00   250.65   248.05    79.31    -3.41     0.20  1118.91
    857.21   251.43   249.38    83.44    -2.56     0.22  1219.00
    854.00   251.65   249.75    84.59    -2.01     0.66  1246.50
    851.00   251.85   249.35    80.22    -1.45     0.86  1272.35
    850.00   252.25   249.45    78.17    -1.26     0.88  1281.00
    848.00   252.85   249.85    76.90    -1.62     1.02  1298.43
    839.00   252.85   250.15    78.97    -3.39     1.17  1377.49
    822.62   254.16   250.31    71.62    -6.66    -0.58  1524.00
    819.00   254.45   250.35    70.08    -6.79    -0.47  1556.82
    809.00   253.85   251.35    80.54    -7.11    -0.11  1648.32
    789.62   254.52   251.60    77.74    -7.69     0.67  1829.00
    786.00   254.65   251.65    77.23    -7.81     0.61  1863.22
    773.00   253.85   251.05    78.45    -8.25     0.35  1987.49
    757.86   252.53   250.09    80.77    -8.75     0.00  2134.00
    748.00   251.65   249.45    82.37    -9.72     0.54  2230.99
    727.26   251.01   248.66    81.11   -11.66     2.06  2438.00
    722.00   250.85   248.45    80.79   -12.01     1.71  2491.46
    711.00   249.85   248.05    85.13   -12.72     0.91  2604.09
    703.00   249.05   246.35    78.32   -13.21     0.26  2686.80
    700.00   248.85   246.35    79.74   -13.38     0.00  2718.00
    697.59   248.61   246.21    80.38   -13.38     0.00  2743.00
    672.00   246.05   244.65    87.86   -13.80    -1.07  3013.93
    668.82   245.82   244.53    88.69   -13.85    -1.21  3048.00
    642.00   243.85   243.45    96.31   -16.82     1.36  3341.64
    640.98   243.85   243.04    92.68   -16.93     1.48  3353.00
    639.00   243.85   242.25    85.97   -16.88     1.58  3375.10
    623.00   242.25   241.55    93.53   -16.47     2.41  3555.64
    617.00   242.05   239.65    79.33   -16.30     2.71  3624.29
    614.07   241.76   239.61    81.29   -16.22     2.86  3658.00
    609.00   241.25   239.55    84.82   -16.12     2.84  3716.66
    564.00   236.65   232.75    67.09   -15.23     2.69  4253.93
    562.93   236.54   232.65    67.12   -15.21     2.68  4267.00
    552.00   235.45   231.65    67.48   -15.77     2.78  4402.61
    546.00   234.85   233.05    83.06   -16.08     2.84  4477.89
    544.00   234.65   231.85    74.78   -16.18     2.85  4503.12
    542.00   234.45   233.45    90.20   -16.29     2.87  4528.42
    531.00   233.65   231.65    81.15   -16.88     2.98  4668.98
    523.00   233.05   231.35    83.67   -17.31     3.05  4772.73
    521.00   233.25   230.35    73.69   -17.42     3.07  4798.89
    518.00   233.05   229.95    72.08   -17.58     3.10  4838.32
    515.08   233.49   228.27    57.44   -17.75     3.13  4877.00
    514.00   233.65   227.65    52.77   -17.53     3.31  4891.30
    512.00   233.65   228.65    58.86   -17.12     3.64  4917.98
    500.00   232.85   229.25    68.26   -14.51     5.28  5080.00
    491.00   232.05   229.25    74.21   -14.68     5.70  5203.88
    485.00   231.85   228.35    68.74   -14.80     5.99  5287.56
    477.00   231.25   228.25    72.44   -14.94     6.38  5400.55
    475.00   231.45   227.55    65.69   -14.98     6.49  5429.07
    469.00   231.05   227.95    71.61   -15.08     6.80  5515.32
    465.00   230.65   226.65    64.75   -15.14     7.01  5573.33
    459.00   230.25   226.45    66.09   -15.24     7.33  5661.14
    455.00   229.85   227.45    77.05   -15.30     7.55  5720.22
    453.00   229.85   226.05    65.98   -15.33     7.66  5749.93
    451.00   229.65   226.45    70.48   -15.35     7.78  5779.75
    436.00   228.45   223.65    58.54   -15.54     8.66  6007.07
    430.23   227.75   223.69    63.54   -15.61     9.01  6096.00
    423.00   226.85   223.75    70.58   -15.79     9.81  6209.24
    421.00   226.65   223.85    72.99   -15.84    10.04  6240.77
    412.00   226.05   221.05    56.42   -16.01    11.09  6384.28
    410.96   226.05   217.94    38.93   -16.02    11.22  6401.00
    410.00   226.05   215.05    27.26   -15.73    11.01  6416.55
    403.00   225.45   207.45    10.81   -13.58     9.51  6530.60
    400.00   225.25   208.25    12.32   -12.65     8.86  6580.00
    396.00   225.45   207.45    10.81   -11.83     7.89  6646.28
    385.00   224.25   205.25     9.14    -9.36     5.41  6831.64
    374.66   223.99   204.34     8.29   -10.70     6.18  7010.00
    357.61   223.55   202.79     6.99    -6.46     1.73  7315.00
    354.00   223.45   202.45     6.73    -6.75     1.95  7381.54
    341.34   223.73   201.35     5.56    -7.74     2.82  7620.00
    327.00   224.05   200.05     4.43    -7.29     0.20  7901.02
    325.81   224.31   199.84     4.17    -7.21     0.00  7925.00
    317.00   226.25   198.25     2.64    -5.79     1.53  8105.65
