
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = LGIR          STNM =    16754    TIME = 200107/0000         
 SLAT =  35.33     SLON =    25.18   SELV =    39.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1002.00   283.55   281.15    85.07     7.21   -12.48    39.00
   1000.00   283.35   280.05    79.97     5.22   -11.20    58.00
    948.00   279.51   277.79    88.72     5.20   -19.40   497.75
    925.00   277.75   276.75    93.22     5.06   -18.89   700.00
    862.00   273.15   273.15   100.00     4.51   -16.82  1271.47
    850.00   272.85   272.75    99.27     4.40   -16.41  1384.00
    751.00   266.47   265.73    94.48     3.60   -13.43  2357.90
    700.00   262.85   261.75    91.63     4.23   -11.61  2911.00
    674.00   260.85   259.85    92.23     6.63   -11.08  3201.58
    670.00   261.25   259.25    85.06     7.01   -10.95  3247.13
    653.00   260.12   256.99    77.34     8.60   -10.25  3443.41
    649.00   259.85   256.45    75.56     8.31   -10.33  3490.33
    620.00   256.62   255.35    89.84     6.18   -10.70  3835.92
    615.00   256.05   255.15    92.70     4.87   -10.24  3897.13
    588.00   254.63   249.70    65.17    -0.00    -5.66  4232.78
    581.00   254.25   248.25    59.11     0.27    -5.28  4322.31
    551.00   250.85   243.85    52.96     0.98    -3.52  4714.52
    541.00   249.58   243.49    57.27     1.06    -2.90  4848.72
    540.00   249.45   243.45    57.73     1.07    -2.96  4862.28
    528.00   248.45   232.45    21.19     1.23    -3.68  5026.13
    500.00   245.25   230.25    22.49     1.46    -5.47  5420.00
    443.00   237.71   230.81    49.22    -0.54    -6.16  6273.62
    430.00   235.85   230.95    60.17    -0.71    -8.12  6483.67
    426.00   235.65   224.65    30.78    -0.76    -8.73  6548.27
    413.00   233.88   223.37    31.89    -0.94   -10.77  6760.74
    400.00   232.05   222.05    33.12    -1.79   -10.14  6980.00
    385.00   230.08   221.17    36.85    -1.73    -6.46  7237.34
    378.00   229.14   220.75    38.83    -0.00    -5.66  7360.89
    373.00   228.45   220.45    40.35     2.24    -7.48  7450.54
    372.00   228.52   219.69    36.60     2.82    -7.74  7468.49
    367.00   228.85   215.85    22.13     3.13    -9.66  7558.96
    360.00   228.41   213.23    16.69     3.33   -12.43  7687.27
    353.00   227.97   210.56    12.40     3.17    -8.71  7818.10
    336.00   226.85   203.85     5.61     6.75    -4.73  8146.94
    327.00   227.04   202.84     4.76     4.46    -2.57  8327.36
    321.00   227.17   202.16     4.25     3.48    -0.93  8450.41
    315.00   227.31   201.46     3.78     5.47     1.46  8575.79
    309.00   227.44   200.75     3.36     8.22     2.99  8703.58
    300.00   227.65   199.65     2.79    12.36    -0.00  8900.00
    292.00   227.98   199.23     2.53    14.70    -2.59  9080.86
    273.00   228.79   198.20     1.98    19.05    -0.00  9531.08
    263.00   229.24   197.63     1.73    15.42    -4.13  9780.79
    254.00   229.66   197.09     1.52    12.17     2.15 10013.78
    251.00   229.80   196.91     1.46    13.43     3.60 10093.29
    250.00   229.85   196.85     1.44    15.42     4.13 10120.00
    249.00   230.05   196.05     1.24    15.40     3.78 10147.10
    230.00   228.96   195.33     1.25    13.69    -2.41 10680.61
    220.00   228.35   194.92     1.25    16.73     2.95 10979.38
    208.00   227.59   194.41     1.26    18.98    -1.66 11356.38
    200.00   227.05   194.05     1.26    20.00     1.75 11620.00
    179.00   226.24   193.24     1.21    24.20    -0.00 12351.25
    165.00   225.65   192.65     1.17    18.41    -2.52 12888.11
    153.00   223.11   191.70     1.34    12.92    -3.46 13380.79
    150.00   222.45   191.45     1.39    13.69    -2.41 13510.00
    145.00   221.34   191.03     1.48    15.90     1.39 13728.78
    136.00   219.25   190.25     1.66    21.54    -1.88 14142.30
    128.00   220.70   189.89     1.32    21.11    -0.00 14532.83
    123.00   221.65   189.65     1.13    17.13    -3.31 14789.50
    119.00   221.11   189.43     1.16    13.54    -4.93 15001.99
    110.00   219.82   188.89     1.24     9.19    -3.34 15507.43
    108.00   219.51   188.77     1.25     9.13    -1.61 15625.37
    106.00   219.21   188.64     1.27     9.63     1.70 15745.50
    102.00   218.58   188.38     1.31    11.29     0.99 15992.73
    100.00   218.25   188.25     1.34    11.94     3.20 16120.00
     70.00   214.05   186.05     1.53     9.68     3.52 18370.00
     50.00   216.05   186.05     1.19     4.10    -0.36 20490.00
     30.00   217.25   187.25     1.27     4.67     2.18 23730.00
