
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = RAP           STNM =    72662    TIME = 200705/1800         
 SLAT =  44.08     SLON =  -103.21   SELV =  1029.0
 STIM =  1800

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    899.00   298.15   289.15    57.36    -0.45    -5.13  1029.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00    78.00
    925.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00   774.00
    892.00   296.35   287.35    56.93    -0.29    -5.14  1097.17
    879.54   294.75   286.64    59.91    -0.00    -5.15  1219.00
    878.00   294.55   286.55    60.30    -0.11    -5.12  1234.23
    850.00   292.15   286.15    68.15    -1.96    -4.20  1513.00
    845.00   291.75   286.75    72.67    -2.92    -3.27  1563.77
    819.28   291.25   284.76    65.81    -2.37     1.99  1829.00
    794.00   290.75   282.75    59.40    -1.04     5.72  2097.95
    790.67   291.08   280.95    51.51    -0.54     6.16  2134.00
    780.00   292.15   275.15    32.14     0.54     6.75  2250.42
    763.10   291.37   274.37    31.92     2.64     7.25  2438.00
    754.00   290.95   273.95    31.80     2.99     6.93  2540.74
    736.24   289.20   274.28    36.38     3.60     6.24  2743.00
    712.00   286.75   274.75    44.07     5.41     5.75  3027.07
    700.00   285.75   272.75    40.72     6.31     5.30  3170.00
    678.00   283.55   269.55    37.20     7.44     4.15  3436.69
    673.00   283.15   272.15    46.31     7.67     3.85  3498.22
    659.98   281.92   270.78    45.47     8.22     2.99  3658.00
    612.62   277.24   265.55    42.27    11.16     1.97  4267.00
    587.00   274.55   262.55    40.44    12.31     3.45  4616.29
    568.19   272.29   261.85    45.06    13.06     4.75  4877.00
    563.00   271.65   261.65    46.47    13.07     4.94  4950.38
    555.00   270.65   263.65    58.62    13.08     5.24  5064.12
    514.00   264.85   261.15    74.65    13.01     6.87  5666.39
    507.00   264.05   259.05    67.03    12.97     7.16  5772.65
    500.00   263.05   258.05    66.79    12.93     7.46  5880.00
    487.00   261.25   255.25    61.01    13.07     4.91  6083.23
    486.19   261.29   252.87    49.64    13.06     4.75  6096.00
    483.00   261.45   243.45    20.96    13.08     4.76  6146.63
    475.00   260.45   243.45    22.71    13.12     4.77  6274.77
    469.00   259.65   251.65    50.96    13.15     4.79  6371.99
    464.00   259.05   249.05    42.53    13.18     4.80  6453.75
    458.00   258.25   253.55    67.36    13.21     4.81  6552.78
    455.00   257.85   254.05    72.67    13.22     4.81  6602.67
    452.00   257.85   253.05    66.69    13.24     4.82  6652.86
    449.00   258.05   250.05    50.47    13.26     4.83  6703.39
    445.00   257.85   249.85    50.41    13.28     4.83  6771.28
    440.00   257.45   236.45    14.69    13.31     4.84  6856.89
    433.00   256.65   224.65     4.46    13.35     4.86  6978.06
    400.00   251.45   230.45    13.15    13.54     4.93  7570.00
    397.27   251.00   230.80    14.20    13.54     4.93  7620.00
    380.00   248.05   233.05    23.39    13.65     5.54  7944.26
    372.00   247.05   240.05    51.76    13.70     5.84  8098.17
    369.00   247.05   238.05    42.54    13.71     5.95  8156.62
    361.00   245.65   236.65    42.06    13.75     6.26  8314.40
    357.00   245.45   224.45    11.66    13.76     6.42  8394.33
    348.00   244.65   203.65     0.90    13.79     6.79  8577.11
    321.03   240.19   200.82     0.91    13.82     7.98  9144.00
    300.00   236.45   198.45     0.92    14.26     8.23  9620.00
    277.00   232.05   195.05     0.86    16.68     8.00 10168.42
    250.00   227.45   192.45     0.93    19.84     7.22 10860.00
    247.00   226.65   194.65     1.45    20.17     7.13 10939.89
    200.00   222.05   188.05     0.82    25.85     4.56 12320.00
    174.00   219.05   186.05     0.83    28.35     5.00 13219.84
    168.84   217.84   185.39     0.85    28.89     5.09 13411.00
    160.93   215.90   184.33     0.90    28.20    -2.47 13716.00
    156.00   214.65   183.65     0.93    25.74     3.57 13913.59
    153.36   214.48   183.48     0.92    23.87     6.40 14021.00
    150.00   214.25   183.25     0.91    24.86     6.66 14160.00
    139.13   212.28   181.28     0.81    25.64    -2.24 14630.00
    139.00   212.25   181.25     0.81    25.63    -2.20 14636.04
    131.00   210.25   180.25     0.87    24.48     0.47 15003.06
    127.00   210.85   180.85     0.90    23.77     1.77 15194.44
    126.06   210.57   180.57     0.89    23.59     2.06 15240.00
    123.00   209.65   179.65     0.84    24.36     2.13 15391.65
    121.00   210.45   180.45     0.88    24.87     2.18 15492.58
    119.97   210.31   180.31     0.87    25.13     2.20 15545.00
    114.00   209.45   179.45     0.83    17.91     2.38 15859.29
    111.00   209.85   179.85     0.85    14.15     2.22 16023.16
    110.00   209.65   179.65     0.84    12.88     2.13 16078.80
    108.65   209.24   179.37     0.84    11.16     1.97 16154.00
    100.00   206.45   177.45     0.84    12.09     4.40 16660.00
     98.33   206.80   177.71     0.85    15.72     2.77 16764.00
     93.58   207.83   178.45     0.85     9.13     1.61 17069.00
     89.07   208.85   179.20     0.86     1.94     5.32 17374.00
     84.79   209.87   179.95     0.86     6.62     7.89 17678.00
     80.70   210.90   180.70     0.87    10.77     0.94 17983.00
     76.80   211.93   181.45     0.87     3.38    -1.23 18288.00
     73.10   212.95   182.19     0.88     0.49    -0.13 18593.00
     70.00   213.85   182.85     0.89    -4.73    -3.97 18860.00
     69.58   213.89   182.87     0.88    -7.00    -3.26 18898.00
     60.18   214.75   183.30     0.86    -7.60    -1.34 19812.00
     57.34   215.04   183.44     0.85    -6.69     3.86 20117.00
     54.63   215.32   183.59     0.84    -4.00     4.00 20422.00
     50.00   215.85   183.85     0.83    -5.13     0.45 20980.00
     47.29   216.35   184.24     0.83    -2.57     0.00 21336.00
     45.08   216.78   184.58     0.84    -6.53    -3.05 21641.00
     37.24   218.50   185.93     0.87    -6.96    -1.87 22860.00
     33.85   219.36   186.60     0.88    -7.00     3.26 23470.00
     30.77   220.22   187.27     0.89   -10.81     0.00 24079.00
     30.00   220.45   187.45     0.90    -9.78     0.00 24240.00
     29.35   220.91   187.75     0.89   -13.69     2.41 24384.00
     25.55   223.86   189.67     0.88    -7.93     3.70 25298.00
     24.39   224.84   190.31     0.88    -8.72    -0.76 25603.00
     23.29   225.82   190.95     0.87   -11.79    -1.03 25908.00
     20.27   228.77   192.87     0.86   -13.54     4.93 26822.00
     20.00   229.05   193.05     0.86   -13.06     4.75 26910.00
     19.37   229.44   193.35     0.87   -12.17     2.15 27127.00
     18.52   229.98   193.76     0.87   -12.92     3.46 27432.00
     17.70   230.53   194.18     0.88   -12.17     2.15 27737.00
     16.92   231.07   194.59     0.89    -9.33     4.35 28042.00
     15.47   232.16   195.42     0.90    -9.45    -2.53 28651.00
     12.93   234.34   197.08     0.93   -13.85     1.21 29870.00
     12.36   234.89   197.50     0.94   -13.92    -3.73 30175.00
     11.81   235.43   197.91     0.94   -13.18    -2.32 30480.00
     10.32   237.06   199.16     0.97   -15.91     4.26 31394.00
     10.00   237.45   199.45     0.97   -18.02     0.00 31610.00
