
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PACD          STNM =    70316    TIME = 200101/1200         
 SLAT =  55.20     SLON =  -162.72   SELV =    28.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1005.00   264.65   263.45    91.03    11.20    -5.22    28.00
   1000.00   265.65   259.65    62.15     6.95    -8.28    68.00
    997.00   266.05   258.05    52.86     7.29    -8.84    91.37
    969.74   264.13   256.87    55.64    10.04   -14.34   305.00
    932.11   261.38   255.18    60.00    14.59   -12.25   610.00
    925.00   260.85   254.85    60.91    13.80   -11.58   669.00
    895.49   258.78   253.81    65.97    13.41   -11.25   914.00
    860.07   256.20   252.53    73.11    16.79    -7.83  1219.00
    850.00   255.45   252.15    75.38    17.73    -8.27  1308.00
    792.22   250.70   249.41    89.21    22.25    -8.10  1829.00
    787.00   250.25   249.15    90.69    22.48    -8.18  1877.97
    775.00   249.65   245.95    71.57    23.02    -8.38  1990.38
    759.76   248.30   245.01    74.08    23.71    -8.63  2134.00
    728.48   245.44   243.03    79.89    22.25    -8.10  2438.00
    718.00   244.45   242.35    82.06    24.10    -7.91  2542.72
    714.00   244.45   240.55    69.04    24.81    -7.81  2582.69
    700.00   243.25   240.15    74.33    27.35    -7.33  2724.00
    698.13   243.05   240.08    75.27    26.85    -7.20  2743.00
    689.00   242.05   239.75    80.11    27.96    -6.70  2836.65
    680.00   241.85   234.85    50.07    29.05    -6.14  2929.89
    668.73   240.95   232.45    42.60    30.42    -5.36  3048.00
    665.00   240.65   231.65    40.31    30.10    -5.83  3087.60
    612.79   236.38   229.02    46.39    24.72   -11.53  3658.00
    602.00   235.45   228.45    47.89    23.60   -11.00  3781.96
    586.42   234.57   227.16    45.53    21.93   -10.23  3962.00
    564.00   233.25   225.25    42.13    23.56   -10.99  4229.77
    560.94   233.35   224.51    38.36    23.79   -11.09  4267.00
    546.00   233.85   220.85    23.87    24.64   -10.71  4451.76
    512.89   231.15   217.44    21.03    26.60    -9.68  4877.00
    500.00   230.05   216.05    19.94    24.67    -8.98  5050.00
    498.00   230.05   216.05    19.94    24.67    -8.98  5076.96
    487.00   230.85   209.85     8.27    24.88    -9.06  5227.46
    427.96   229.54   206.57     6.11    26.12    -9.51  6096.00
    400.00   228.85   204.85     5.19    24.86    -6.66  6550.00
    390.73   228.42   204.02     4.84    24.86    -6.66  6706.00
    373.28   227.58   202.42     4.22    22.65    -0.00  7010.00
    355.00   226.65   200.65     3.61    22.83    -2.18  7343.99
    345.00   226.05   203.05     5.47    22.84    -3.44  7532.92
    340.48   226.12   202.42     4.96    22.82    -4.02  7620.00
    325.13   226.37   200.21     3.49    21.03    -1.84  7925.00
    320.00   226.45   199.45     3.09    20.17    -3.00  8030.07
    310.54   227.94   198.15     2.16    18.40    -4.93  8230.00
    300.00   229.65   196.65     1.42    20.80    -7.57  8460.00
    296.75   230.19   196.56     1.33    21.28    -7.75  8534.00
    280.00   233.05   196.05     0.91    16.83    -4.05  8928.69
    271.29   232.27   195.63     0.92    14.19    -2.50  9144.00
    259.41   231.17   195.03     0.94    16.22     2.86  9449.00
    256.00   230.85   194.85     0.95    17.55     0.87  9539.03
    250.00   231.45   194.45     0.83    19.26    -3.40  9700.00
    248.03   231.63   194.49     0.82    19.26    -3.40  9754.00
    216.88   234.76   195.21     0.67    21.88     5.86 10668.00
    207.39   235.80   195.45     0.62    19.05    -0.00 10973.00
    200.00   236.65   195.65     0.59    19.05    -0.00 11220.00
    196.00   237.05   196.05     0.60    18.05    -0.61 11360.02
    189.75   236.25   195.66     0.61    16.41    -1.44 11582.00
    173.59   234.05   194.60     0.65    10.65     3.88 12192.00
    158.80   231.85   193.54     0.69    15.38     1.35 12802.00
    155.00   231.25   193.25     0.70    13.37     7.72 12968.02
    151.87   231.37   192.75     0.64    12.93     7.46 13106.00
    150.00   231.45   192.45     0.61    16.22     2.86 13190.00
    145.23   232.17   192.70     0.58    16.73     2.95 13411.00
    132.84   234.16   193.39     0.53    20.88     5.60 14021.00
    122.00   236.05   194.05     0.49    16.66    -1.19 14603.09
    116.21   234.64   193.45     0.51    13.43    -3.60 14935.00
    111.14   233.34   192.90     0.53    12.31     1.08 15240.00
    106.28   232.05   192.36     0.56    14.03     5.11 15545.00
    102.00   230.85   191.85     0.58    11.11    -0.05 15826.07
    100.00   231.45   191.45     0.51     9.13    -1.61 15960.00
     97.18   231.53   191.45     0.51     9.13    -1.61 16154.00
     70.00   232.45   191.45     0.46     2.42     0.88 18380.00
     50.00   230.25   190.25     0.48     4.14     5.91 20670.00
     30.00   230.65   190.65     0.49     1.16     6.59 24110.00
     20.00   232.25   191.25     0.46    -0.13     1.53 26860.00
     10.00   239.85   195.85     0.44    -2.18     4.67 31640.00
