
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = LMN           STNM =    74646    TIME = 200701/1800         
 SLAT =  36.62     SLON =   -97.48   SELV =   317.0
 STIM =  1800

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    972.00   307.95   294.95    46.88     1.74     3.73   317.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00    55.00
    970.00   306.15   294.15    49.36     1.73     3.70   335.51
    964.00   305.55   293.55    49.21     1.69     3.62   391.03
    940.54   303.40   293.19    54.39     1.52     3.26   610.00
    925.00   301.95   292.95    58.27     1.33     4.97   758.00
    908.78   300.58   292.58    61.70     1.33     4.97   914.00
    877.88   297.90   291.87    69.14     0.45     5.13  1219.00
    856.00   295.95   291.35    75.28     2.81     6.15  1441.54
    850.00   297.35   286.35    50.22     3.60     6.24  1503.00
    847.97   298.16   284.32    41.87     3.60     6.24  1524.00
    845.00   299.35   281.35    31.95     3.69     6.26  1554.84
    838.00   299.75   280.75    29.96     3.88     6.28  1628.15
    818.89   298.26   279.05    29.11     4.43     6.32  1829.00
    790.71   295.99   276.46    27.84     5.52     4.63  2134.00
    763.58   293.74   273.88    26.59     5.60     2.61  2438.00
    752.00   292.75   272.75    26.04     5.39     3.02  2571.04
    736.96   291.06   273.31    30.16     5.06     3.54  2743.00
    700.00   286.75   274.75    44.07     4.73     3.97  3181.00
    660.44   282.21   272.87    51.97     4.96     5.91  3658.00
    613.17   276.41   270.46    64.98     5.96     7.10  4267.00
    571.00   270.85   268.15    81.71     5.06     7.17  4851.26
    569.16   270.76   267.23    76.72     5.02     7.17  4877.00
    567.00   270.65   266.15    71.20     5.37     7.13  4907.21
    564.00   271.65   251.65    20.15     5.86     7.06  4949.44
    526.93   268.71   247.59    17.47    11.94     3.20  5486.00
    506.95   267.05   245.28    16.04     9.68     3.52  5791.00
    500.00   266.45   244.45    15.55    11.13     4.05  5900.00
    487.45   265.29   241.41    12.76    11.66     2.06  6096.00
    468.53   263.49   236.69     9.24    12.92     3.46  6401.00
    450.35   261.69   231.97     6.56    11.84    -0.00  6706.00
    425.00   259.05   225.05     3.83     8.32     3.97  7152.61
    415.95   257.77   224.48     3.98     6.75     4.73  7315.00
    400.00   255.45   223.45     4.30     8.45     2.26  7610.00
    399.44   255.37   223.40     4.31     8.22     2.99  7620.00
    366.98   250.42   220.51     4.72    10.27     4.79  8230.00
    323.20   243.00   216.19     5.51     6.16     0.54  9144.00
    309.79   240.52   214.74     5.83     7.18     0.63  9449.00
    300.00   238.65   213.65     6.10     6.75     4.73  9680.00
    296.83   237.98   213.70     6.56     7.14     4.12  9754.00
    287.00   235.85   213.85     8.27     6.68     4.47  9988.25
    271.66   233.30   211.30     7.74     5.91     4.96 10363.00
    259.79   231.23   209.23     7.32     7.14     4.12 10668.00
    250.00   229.45   207.45     6.96     8.11     1.43 10930.00
    248.37   229.12   207.35     7.12     8.11     1.43 10973.00
    237.14   226.75   206.65     8.38     9.13     1.61 11278.00
    216.20   222.03   205.24    11.78     7.58     4.37 11887.00
    206.42   219.66   204.53    14.10     5.60     2.61 12192.00
    200.00   218.05   204.05    15.99     2.18     4.67 12400.00
    196.89   217.36   203.80    16.77     3.64     3.64 12497.00
    187.42   215.20   203.01    19.57     0.89     5.07 12802.00
    161.68   208.73   200.65    32.11    -3.06    11.44 13716.00
    150.00   205.45   199.45    42.11     2.77    15.72 14180.00
    146.38   204.61   199.21    45.68     2.77    15.72 14326.00
    144.00   204.05   199.05    48.28     5.67    14.92 14424.25
    142.00   203.65   197.65    41.35     7.98    13.82 14507.56
    137.00   205.25   191.25    11.97    10.60    12.61 14721.73
    132.22   205.67   189.58     8.55    13.02    10.92 14935.00
    128.00   206.05   188.05     6.26    12.51    10.50 15130.08
    125.70   206.35   188.08     6.04    12.23    10.26 15240.00
    113.69   207.99   188.28     4.99    17.83    10.29 15850.00
    104.00   209.45   188.45     4.22    12.81     4.95 16390.63
    102.84   209.11   188.39     4.38    12.09     4.40 16459.00
    100.00   208.25   188.25     4.79    -1.74    -3.73 16630.00
     97.82   208.27   187.90     4.50    -1.74    -3.73 16764.00
     80.06   208.50   184.76     2.52     3.64     3.64 17983.00
     76.15   208.56   183.97     2.17    -9.80     4.57 18288.00
     72.42   208.61   183.18     1.87    -5.79     3.35 18593.00
     70.00   208.65   182.65     1.68   -12.09     4.40 18800.00
     68.91   208.96   182.72     1.64    -7.21     0.00 18898.00
     65.63   209.91   182.96     1.50   -12.57     4.58 19202.00
     62.50   210.87   183.19     1.38    -4.63     5.52 19507.00
     59.52   211.83   183.42     1.27    -7.93     3.70 19812.00
     53.98   213.75   183.89     1.08    -8.44     5.91 20422.00
     51.41   214.70   184.12     1.00    -6.96     1.87 20726.00
     50.00   215.25   184.25     0.96   -13.38     0.00 20900.00
     48.98   215.44   184.31     0.95    -8.11    -1.43 21031.00
     46.69   215.87   184.46     0.92   -11.79     1.03 21336.00
     42.42   216.73   184.76     0.87   -13.02    10.92 21946.00
     40.44   217.16   184.91     0.85    -5.91     8.44 22250.00
     38.55   217.59   185.06     0.83    -5.79     3.35 22555.00
     36.74   218.02   185.21     0.81    -6.70     5.62 22860.00
     35.02   218.46   185.37     0.79   -11.61     4.23 23165.00
     33.38   218.89   185.52     0.77   -14.91    -4.00 23470.00
     30.00   219.85   185.85     0.73    -7.58     4.38 24150.00
     27.60   220.10   185.89     0.71   -11.29     0.99 24689.00
     23.96   220.52   185.96     0.69   -13.06     4.75 25603.00
     22.85   220.66   185.98     0.68    -8.22     2.99 25908.00
     21.80   220.79   186.01     0.67    -8.45    -2.26 26213.00
     20.00   221.05   186.05     0.65   -13.99    -6.53 26770.00
