
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =    89532    TIME = 200105/1200         
 SLAT = -69.00     SLON =    39.58   SELV =    21.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    991.00   273.35   271.15    85.14    -2.65    -3.16    21.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00   -57.00
    945.00   270.85   265.85    68.55    -4.78    -6.45   396.30
    925.00   269.65   264.75    68.82    -5.61    -8.01   564.00
    850.00   265.05   261.25    74.09    -6.92    -6.92  1226.00
    816.00   262.65   259.95    80.53    -6.01    -7.09  1541.40
    814.00   262.59   259.85    80.27    -5.96    -7.10  1560.18
    761.00   260.98   257.17    73.23    -7.96    -2.13  2075.56
    738.00   260.25   255.95    70.15    -7.65    -4.68  2310.48
    713.00   258.37   255.01    75.53    -6.29    -7.49  2571.63
    701.00   257.45   254.55    78.38    -5.39    -7.59  2700.25
    700.00   257.25   254.35    78.35    -5.32    -7.59  2711.00
    645.00   254.85   253.55    89.50    -2.35    -6.01  3324.70
    638.00   256.65   252.25    68.75    -2.03    -5.73  3406.44
    621.00   255.12   251.32    72.09    -1.33    -4.97  3606.91
    589.00   252.11   249.48    79.36    -1.77    -2.53  3999.60
    570.00   250.25   248.35    84.41    -1.20    -3.33  4242.98
    546.00   248.11   244.47    71.61    -0.00    -4.12  4555.79
    528.00   246.45   241.45    62.59    -0.96    -4.94  4799.56
    506.00   243.79   240.59    73.70    -2.61    -5.60  5104.53
    500.00   243.05   240.35    77.23    -2.61    -5.60  5190.00
    461.00   240.65   238.45    80.67    -4.83    -8.90  5768.49
    445.00   239.06   234.35    62.33    -5.92   -10.25  6017.59
    437.00   238.25   232.25    54.29    -5.67   -10.61  6145.53
    404.00   233.99   231.10    73.90    -4.40   -12.09  6690.89
    400.00   233.45   230.95    76.94    -4.75   -13.06  6760.00
    394.00   233.05   229.55    69.05    -5.69   -13.52  6862.88
    369.00   229.63 -9999.00 -9999.00   -10.34   -14.76  7295.09
    320.00   222.21 -9999.00 -9999.00   -12.11   -17.29  8234.48
    300.00   218.85 -9999.00 -9999.00   -10.93   -15.60  8660.00
    284.00   216.65 -9999.00 -9999.00    -9.01   -15.61  9008.40
    265.00   216.85 -9999.00 -9999.00    -6.42   -12.65  9446.54
    254.00   220.78 -9999.00 -9999.00    -5.00   -10.73  9718.26
    250.00   222.25 -9999.00 -9999.00    -4.05   -11.13  9820.00
    249.00   222.85 -9999.00 -9999.00    -3.89   -11.06  9846.15
    212.00   225.64 -9999.00 -9999.00     0.63    -7.18 10904.74
    207.00   226.05 -9999.00 -9999.00     0.11    -7.21 11061.80
    200.00   226.45 -9999.00 -9999.00    -0.63    -7.18 11290.00
    163.00   226.17 -9999.00 -9999.00    -0.00    -8.24 12648.18
    156.00   226.10 -9999.00 -9999.00     2.40    -8.95 12939.60
    150.00   226.05 -9999.00 -9999.00     3.17    -8.71 13200.00
    131.00   228.51 -9999.00 -9999.00     1.25    -7.10 14095.99
    130.00   228.65 -9999.00 -9999.00     1.36    -7.08 14146.69
    100.00   228.05 -9999.00 -9999.00     4.63    -5.52 15890.00
     70.00   229.85 -9999.00 -9999.00     0.72    -4.06 18270.00
     50.00   232.85 -9999.00 -9999.00    -2.06    -3.57 20550.00
     30.00   235.05 -9999.00 -9999.00    -4.22    -2.95 24040.00
     20.00   238.25 -9999.00 -9999.00    -8.47    -4.89 26840.00
