
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = ESQV          STNM =     2591    TIME = 200104/0000         
 SLAT =  57.65     SLON =    18.35   SELV =    47.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    995.00   277.35   274.95    84.37     7.46     2.00    47.00
    929.00   273.88   268.70    68.24    22.06    -1.93   593.32
    883.00   271.32   264.07    57.67    18.20    -8.49   997.55
    851.00   269.46   260.71    50.71    17.90    -6.52  1291.38
    805.00   266.65   255.65    41.33    20.07    -5.37  1733.71
    748.00   262.25   250.25    36.56    22.81    -3.34  2301.43
    659.00   253.65   249.35    68.66    26.95     1.48  3256.55
    648.00   253.25   243.25    40.62    27.42     2.24  3381.23
    611.00   250.58   234.25    21.14    28.89     5.09  3813.04
    596.00   249.45   230.45    15.69    31.27     4.94  3995.60
    541.00   244.62   224.28    12.34    40.52     3.54  4685.95
    480.00   238.65   216.65     8.87    41.45     7.75  5538.95
    435.00   233.05   214.05    11.31    41.88    11.38  6217.23
    393.00   229.65   207.65     7.00    41.99    15.24  6903.50
    386.00   230.25   206.25     5.42    41.97    15.93  7024.23
    322.00   221.25   207.25    17.03    41.14    23.06  8219.84
    317.00   221.01   207.01    16.95    41.01    23.68  8320.77
    306.00   220.46   206.46    16.77    45.47    16.55  8548.53
    302.00   220.25   206.25    16.70    45.35    15.06  8633.39
    250.00   221.94   198.17     4.25    38.97    -3.41  9856.46
    229.00   222.73   194.41     2.17    35.49     6.26 10424.35
    226.00   222.85   193.85     1.96    34.89     6.15 10509.70
    205.00   219.15   192.13     2.29    30.42     5.36 11136.65
    195.00   217.25   191.25     2.50    33.70     3.46 11458.15
    193.00   217.70   191.14     2.32    34.36     3.01 11523.82
    188.00   218.85   190.85     1.93    30.54     1.47 11691.03
    182.00   218.24   190.52     1.96    25.74    -0.00 11896.32
    149.00   214.45   188.45     2.21    23.48     6.08 13162.56
    148.00   214.65   188.45     2.15    23.38     6.26 13205.04
    135.00   217.45   188.45     1.52    31.44     5.54 13785.06
    124.00   215.32   187.84     1.79    25.64     2.24 14318.04
    114.00   213.21   187.24     2.10    34.49    -0.00 14845.31
    108.00   211.85   186.85     2.34    32.81    -3.56 15184.36
    100.00   214.05   186.05     1.53    29.84    -7.99 15663.15
     70.00   211.45   184.45     1.61    40.15    -0.00 17880.00
     50.00   207.05   183.05     2.25    39.04    -6.88 19920.00
     30.00   200.45   180.45     3.54    48.39    -0.00 22960.00
     20.80 -9999.00 -9999.00 -9999.00    54.57    -0.00 -9999.00
