
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID =               STNM =    89009    TIME = 200106/0000         
 SLAT = -90.00     SLON =     0.00   SELV =  2835.0
 STIM =     0

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    686.00   250.65   246.45    68.58    -4.34    -3.64  2835.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00  -131.00
    925.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00   519.00
    850.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00  1206.00
    700.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00  2693.00
    659.00   248.10   244.99    75.27    -4.34    -3.64  3124.75
    647.00   246.93   244.32    78.64    -3.86    -6.69  3257.36
    626.00   244.83   243.12    85.23    -4.63    -5.52  3495.46
    588.00   240.85   240.85   100.00    -0.63    -7.18  3947.36
    586.00   243.85   239.65    66.92    -0.67    -7.10  3971.60
    569.00   244.25   236.25    46.01    -0.97    -6.37  4182.54
    543.00   242.65   239.55    74.21    -1.29    -5.21  4516.84
    538.00   242.22   239.09    73.87    -1.33    -4.97  4582.23
    500.00   238.85   235.45    71.19    -0.54    -6.16  5100.00
    468.00   235.45   233.25    79.78    -0.35    -5.71  5560.55
    464.00   235.05   230.05    59.29    -0.33    -5.65  5619.85
    455.00   234.05   230.95    72.31    -0.28    -5.52  5754.74
    450.00   234.05   221.05    23.94    -0.25    -5.44  5830.67
    441.00   233.05   226.05    47.05    -0.20    -5.30  5969.20
    432.00   232.05   222.05    33.12    -0.16    -5.16  6109.98
    400.00   228.25   220.25    40.28    -0.00    -4.63  6630.00
    384.00   226.25   217.25    35.00     0.66    -5.09  6901.54
    373.00   224.85   222.45    76.00     1.20    -5.36  7093.42
    368.00   224.13   221.82    76.65     1.46    -5.47  7181.93
    362.00   223.25   221.05    77.46     1.43    -5.53  7289.74
    361.00   223.05   220.65    75.61     1.43    -5.54  7307.81
    344.00   221.65   215.65    48.53     1.33    -5.71  7621.74
    329.00   219.65   216.75    70.40     1.23    -5.87  7909.69
    309.00   217.85   213.35    57.12     1.07    -6.09  8311.26
    300.00   218.45   209.45    31.96     0.58    -6.66  8500.00
    293.00   219.45   204.45    14.29     0.36    -6.18  8650.83
    279.00   221.18   201.55     7.69    -0.00    -5.15  8968.32
    251.00   224.91   195.29     1.94     0.89    -5.07  9654.11
    250.00   225.05   195.05     1.84     0.80    -4.56  9680.00
    228.00   227.25   192.25     0.92     0.39    -3.76 10288.27
    200.00   228.45   190.45     0.60    -0.00    -2.57 11160.00
    153.00   230.65   190.65     0.49    -1.43    -2.70 12965.81
    150.00   230.85   189.85     0.42    -1.54    -2.68 13100.00
    119.00   232.68   191.11     0.43    -5.13     0.45 14670.19
    114.00   233.02   191.34     0.43    -4.64    -3.25 14961.32
    111.00   233.23   191.48     0.43    -5.13    -2.39 15142.20
    108.00   233.44   191.63     0.43    -4.00    -4.00 15328.02
    100.00   234.05   192.05     0.43    -4.34    -3.64 15850.00
     95.67   234.15   192.15     0.43    -3.31    -3.95 16154.00
     80.10   234.55   192.55     0.45    -4.67    -2.18 17374.00
     76.63   234.65   192.65     0.45    -2.83    -4.90 17678.00
     73.31   234.75   192.75     0.45    -3.95     3.31 17983.00
     70.12   234.85   192.85     0.45    -6.09    -1.07 18288.00
     70.00   234.85   192.85     0.45    -3.59     0.31 18300.00
     67.10   235.13   193.00     0.45    -4.97     1.33 18593.00
     64.21   235.41   193.16     0.45    -4.34    -3.64 18898.00
     61.45   235.70   193.31     0.45    -3.64    -3.64 19202.00
     58.80   235.99   193.47     0.45    -4.84     1.76 19507.00
     53.84   236.57   193.79     0.44    -4.46    -2.57 20117.00
     50.00   237.05   194.05     0.44    -6.69    -3.86 20630.00
     49.31   237.04   194.04     0.44    -5.13     0.45 20726.00
     47.19   237.00   194.00     0.44    -4.37    -4.37 21031.00
     43.21   236.94   193.94     0.44    -4.22     2.95 21641.00
     39.58   236.87   193.87     0.44    -4.67    -2.18 22250.00
     37.87   236.83   193.83     0.43    -4.67     2.18 22555.00
     34.68   236.76   193.76     0.43    -3.95    -3.31 23165.00
     30.00   236.65   193.65     0.43    -4.73     4.73 24170.00
     29.09   236.82   193.82     0.43    -3.31     3.95 24384.00
     27.84   237.06   194.06     0.44    -4.90     2.83 24689.00
     26.64   237.30   194.30     0.45    -5.07     0.89 24994.00
     20.00   238.85   195.85     0.49    -3.64     4.34 26980.00
