
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = LMN           STNM =    74646    TIME = 200104/0600         
 SLAT =  36.62     SLON =   -97.48   SELV =   317.0
 STIM =   600

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
    985.00   274.95   272.05    81.07     0.36    -2.03   317.00
   1000.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00   193.00
    983.00   276.55   271.65    70.27     0.34    -2.50   333.43
    971.00   278.35   269.35    52.23    -0.55    -5.31   433.33
    950.14   277.68   264.84    38.80    -5.15    -8.92   610.00
    928.00   276.95   259.95    27.68    -2.12    -9.61   801.75
    925.00   276.75   264.75    41.12    -1.70    -9.63   828.00
    923.00   276.55   268.55    55.79    -1.51    -9.56   845.57
    915.23   276.25   268.87    58.35    -0.81    -9.23   914.00
    882.00   274.95   270.25    70.99     4.25    -5.22  1213.32
    881.38   274.93   270.12    70.40     4.30    -5.12  1219.00
    853.00   274.15   264.15    47.22     9.61    -8.35  1482.68
    850.00   273.95   263.95    47.16    10.25    -8.60  1511.00
    848.60   273.85   263.93    47.42    12.23    -8.56  1524.00
    816.30   271.45   263.39    54.14    13.37    -7.72  1829.00
    785.24   269.05   262.85    62.03    14.19   -11.91  2134.00
    755.45   266.65   262.31    71.27    16.05    -9.26  2438.00
    726.70   264.25   261.78    82.21    16.87   -11.81  2743.00
    715.00   263.25   261.55    87.37    17.48   -14.33  2870.65
    700.00   263.25   260.35    79.33    17.84   -17.84  3034.00
    697.00   263.45   259.45    72.59    17.80   -17.80  3067.22
    645.07   259.32   256.47    79.01    17.11   -17.11  3658.00
    619.88   257.19   254.93    82.70    19.66   -19.66  3962.00
    609.00   256.25   254.25    84.44    19.50   -19.50  4097.14
    595.39   255.99   249.23    55.70    19.29   -19.29  4267.00
    578.00   255.65   242.65    31.29    19.04   -23.06  4489.67
    552.00   254.25   249.25    64.65    17.53   -29.11  4834.08
    548.84   254.29   247.73    56.17    17.25   -29.87  4877.00
    538.00   254.45   242.45    33.98    18.63   -29.32  5025.86
    533.00   254.45   237.45    20.89    19.28   -29.04  5095.58
    505.71   252.01   229.37    11.16    22.83   -27.21  5486.00
    504.00   251.85   228.85    10.69    22.60   -28.40  5511.12
    500.00   251.85   229.85    11.91    21.85   -31.21  5570.00
    464.92   247.75   233.15    24.28    17.62   -37.79  6096.00
    440.00   244.65   235.65    41.71    14.62   -41.26  6494.30
    431.00   243.45   230.45    27.17    13.36   -42.50  6641.20
    427.00   244.65   212.65     3.02    12.76   -43.05  6707.47
    400.00   241.65   215.65     5.86     8.22   -46.64  7170.00
    396.00   241.22   214.86     5.53     8.31   -47.15  7240.18
    391.78   240.76   214.01     5.20     8.31   -47.15  7315.00
    375.04   238.87   210.56     4.00     7.87   -44.61  7620.00
    348.00   235.65   204.65     2.47     9.48   -37.34  8142.50
    327.00   235.25   200.25     1.37    10.04   -31.32  8571.32
    314.43   233.61   199.52     1.45    10.03   -27.57  8839.00
    300.70   231.75   198.69     1.56    10.39   -28.54  9144.00
    300.00   231.65   198.65     1.56     8.26   -30.83  9160.00
    287.44   230.35   198.53     1.76     8.26   -30.83  9449.00
    279.00   229.45   198.45     1.92    12.06   -27.34  9650.33
    251.00   224.45   197.45     2.86    18.55   -12.99 10353.73
    250.65   224.52   197.52     2.87    13.90   -16.56 10363.00
    250.00   224.65   197.65     2.88    20.07   -11.58 10380.00
    239.45   226.22   196.86     2.14    22.74    -8.28 10668.00
    228.76   227.88   196.03     1.57    24.67    -8.98 10973.00
    224.00   228.65   195.65     1.36    23.11    -8.41 11113.27
    218.54   227.78   195.21     1.40    21.28    -7.75 11278.00
    200.00   224.65   193.65     1.54    22.87     6.13 11870.00
    199.48   224.61   193.61     1.54    19.26     3.40 11887.00
    181.70   223.32   192.32     1.45    24.85     4.38 12497.00
    173.42   222.67   191.67     1.40    26.77    -0.00 12802.00
    165.53   222.02   191.02     1.36    22.82    -4.02 13106.00
    150.00   220.65   189.65     1.27    20.00     1.75 13750.00
    142.00   222.65   188.65     0.85    16.75     2.37 14105.41
    137.18   221.19   188.26     0.94    14.70     2.59 14326.00
    130.81   219.18   187.72     1.09    14.03     5.11 14630.00
    118.91   215.14   186.63     1.48    15.90     1.39 15240.00
    117.00   214.45   186.45     1.56    16.22     2.86 15343.60
    100.00   215.05   186.05     1.35    15.21     2.68 16330.00
     97.95   214.84   185.96     1.37    15.21     2.68 16459.00
     80.53   212.86   185.08     1.50    10.77     0.94 17678.00
     76.68   212.37   184.86     1.54     6.70     5.62 17983.00
     73.01   211.87   184.64     1.58    12.93     7.46 18288.00
     70.00   211.45   184.45     1.61    12.31     1.08 18550.00
     69.52   211.45   184.43     1.61    11.39     7.97 18593.00
     66.19   211.45   184.28     1.56    12.31     1.08 18898.00
     63.02   211.45   184.14     1.52     4.84    -1.76 19202.00
     60.00   211.45   183.99     1.48     0.51     0.04 19507.00
     57.13   211.45   183.85     1.45    -0.89     5.07 19812.00
     54.39   211.45   183.70     1.41    -0.67     7.69 20117.00
     51.79   211.45   183.55     1.37     0.89     5.07 20422.00
     50.00   211.45   183.45     1.35     0.13     0.49 20640.00
