
 SNPARM = PRES;TMPK;DWPK;RELH;UWND;VWND;HGHT                                    

 STID = PAYA          STNM =    70361    TIME = 200106/1200         
 SLAT =  59.51     SLON =  -139.67   SELV =    12.0
 STIM =  1200

      PRES     TMPK     DWPK     RELH     UWND     VWND     HGHT
   1009.00   267.05   266.15    93.34    -0.00    -0.00    12.00
   1006.00   269.45   269.15    97.78     0.27    -0.63    35.40
   1005.00   271.05   269.75    90.80     0.47    -0.78    43.28
   1002.00   272.05   269.35    81.88     1.30    -0.93    67.07
   1000.00   272.05   269.45    82.49     1.94    -0.70    83.00
    972.41   270.22   268.68    89.08     1.80    -3.12   305.00
    961.00   269.45   268.35    92.06     2.40    -3.48   398.63
    947.00   268.65   265.95    81.41     3.24    -3.82   514.32
    939.00   268.65   262.65    62.90     3.77    -3.96   581.08
    935.55   268.36   262.36    62.83     4.00    -4.00   610.00
    925.00   267.45   261.45    62.60     4.37    -4.37   699.00
    899.79   265.73   260.40    65.65     7.10    -5.96   914.00
    865.19   263.30   258.92    70.37     6.31    -5.30  1219.00
    859.00   262.85   258.65    71.29     6.33    -4.94  1274.87
    850.00   262.25   259.05    77.26     6.32    -4.43  1356.00
    816.00   259.85   258.15    87.02     5.90    -3.19  1667.89
    798.86   258.99   255.58    75.34     5.60    -2.61  1829.00
    796.00   258.85   255.15    73.49     5.52    -2.57  1856.24
    767.04   256.46   254.00    81.21     4.67    -2.18  2134.00
    736.55   253.85   252.74    90.92     6.29    -2.29  2438.00
    732.00   253.45   252.55    92.53     6.72    -1.67  2484.47
    722.00   253.25   250.55    79.04     7.44    -0.08  2586.43
    714.00   252.85   249.95    77.59     7.74     1.40  2668.92
    706.87   252.14   249.80    81.40     7.74     2.82  2743.00
    700.00   251.45   249.65    85.32     7.93     3.70  2815.00
    692.00   250.65   249.55    90.72     7.67     4.37  2899.73
    679.00   249.65   247.65    83.57     7.12     5.45  3039.03
    660.00   247.85   246.85    91.32     6.01     6.92  3246.31
    656.00   247.65   244.75    76.64     5.73     7.21  3290.52
    650.38   247.09   244.92    81.91     5.32     7.59  3353.00
    646.00   246.65   245.05    86.31     5.61     7.79  3401.98
    640.00   246.25   244.05    81.56     6.04     8.04  3469.50
    637.00   245.85   244.65    89.49     6.25     8.16  3503.44
    634.00   245.65   243.55    82.24     6.47     8.28  3537.50
    623.44   244.51   243.17    88.20     7.28     8.68  3658.00
    612.00   243.25   242.75    95.38     7.14     8.51  3790.94
    597.46   241.62   241.39    97.84     6.95     8.28  3962.00
