,pressure,error_sum,speed_sum,denominator,yield
0,103,120452.04456460246,19712.413712737427,2648.5295112827143,3058
1,110,98635.18833142461,17301.253174051963,2316.1938206864374,2613
2,118,86695.52720022823,15583.423239171565,1961.9633858390994,2191
3,126,86922.57863328895,16911.329835563178,2014.5527803988064,2287
4,134,100099.84536607366,20961.782287747028,2396.197809002477,2748
5,142,90791.54855240668,20951.32027205219,2174.301082054262,2458
6,151,93305.22994702244,18764.114917592873,2034.5595872822862,2337
7,160,96282.89996509484,18914.82422515707,2042.0199471032297,2318
8,170,83664.14706862827,19172.083294266627,1896.1774519779951,2149
9,180,86849.18398467358,19058.481150715896,1913.5986242849074,2183
10,190,85416.38391268687,17890.097661670883,1877.210330057449,2153
11,201,86682.27126928333,19356.471589180874,1838.6734126873025,2124
12,212,85814.22615167686,16480.390474505584,1885.9740980847835,2167
13,223,91975.53748082528,16993.07663422724,1991.8542379468297,2288
14,235,88204.91102950313,16383.71546974611,2015.676190558994,2308
15,247,93345.68661502536,18343.547100102624,2083.4229667508544,2383
16,260,94772.07100928198,19222.8473651308,2081.49592786082,2397
17,273,90452.5652488387,17837.307481524185,2063.0201769753844,2369
18,286,95843.31113467779,20053.010855601533,2342.6098396738125,2682
19,300,94649.64983778023,20381.902524302983,2246.622059191744,2558
20,314,104009.58624884253,21937.27137118938,2467.1338618887894,2793
21,329,111048.56626765858,23184.997343995707,2489.5344255367945,2844
22,344,102924.47740751682,19414.85418947414,2354.7828511218663,2686
23,359,105841.28344592128,21317.428122541154,2497.406015191605,2880
24,375,118926.69575001803,22848.590668254157,2764.8548250892345,3162
25,391,138251.57280115096,23621.4821230301,3141.861468396269,3630
26,408,140454.09606358063,21809.53349403723,3251.9722526778264,3737
27,424,130728.0713719114,19323.163372582258,3099.3386262870927,3554
28,442,136094.24293001785,22635.21104455498,3266.695798601415,3788
29,460,135203.7075859248,21038.203251144616,3480.864052276246,4001
30,478,162300.7831915084,23266.77908404107,3948.176169471043,4565
31,497,167247.82422902447,24392.177559106836,4140.616167639919,4790
32,516,175940.91749294012,26537.58717422014,4246.388960462819,4904
33,535,165182.42757175624,24596.419542103933,4091.8027594969217,4788
34,555,184092.17126210584,26096.67386364362,4366.025313881717,5061
35,576,185899.76375129938,25456.938363170706,4553.438489852942,5298
36,596,194463.2666837428,27252.126344878514,4561.941545418718,5282
37,618,194103.47287382546,25426.21467289707,4547.508507390542,5267
38,639,191308.20481246154,25851.79630132011,4724.319159121332,5489
39,661,182555.61641304533,23747.40306024433,4580.916017394647,5350
40,684,185216.21474206133,26753.97435846598,4937.946449126748,5761
41,707,171794.93508326702,23082.578291119113,4519.078248716424,5322
42,730,186168.4570830649,24059.403479029,4665.100114546991,5490
43,754,189755.9414268341,23412.87608607958,4635.792869450019,5457
44,778,185830.22765828882,25270.193348321536,4747.308083897391,5596
45,802,176107.66228327493,25342.753519647755,4529.79567906176,5375
46,827,192521.565851491,25676.384282677853,4828.379970457922,5683
47,853,188351.30231321044,23876.376334967114,4618.7513030687,5432
48,879,186727.05507954798,23052.14560914206,4592.11639464995,5358
