,edges,rmse,shear,shear_era5
0,"-30,30",3.0621861186824875,12.044940904333721,10.043018919045771
1,"30,70",3.12326946251208,9.327347877718038,8.432946513470165
2,"-70,-30",3.8552057334365935,17.112276081575914,13.570785021776265
