,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,196060.51154350163,34849.624900554656,6578.990446119837,312400.5399160764,6578.607762687471,7677
1,707,213696.70033599038,35756.43449062498,6361.6036396809295,317548.8097863433,6361.6036396809295,7399
2,597,217550.2180616122,39702.062011908885,5945.757125044194,269058.78682849667,5944.847163773317,6853
3,497,195014.18404586968,41558.975393100285,5198.795157552827,228943.86534131685,5198.795157552827,6004
4,408,171293.0783734886,42095.762910563804,4406.002052364111,172343.04082470867,4405.003917565688,5063
5,329,142440.27399829542,40711.60767375549,3654.45980678492,130962.77491834901,3653.967383224817,4147
6,260,121938.92727852816,34253.60809116818,2867.2932022826008,91305.60211266163,2867.2932022826008,3270
7,201,110417.19461089611,31972.520478418606,2631.5775459483393,80859.60165043199,2631.5775459483393,3000
8,152,125281.92025996414,37896.45748207719,3148.3140684773234,87047.19085256624,3146.891191529958,3620
