,pressure,error_sum,speed_sum,denominator,yield
0,103,94559.81472154004,14792.177307617278,2193.321500423856,2517
1,110,106612.83407594233,18404.608453255183,2474.10817356562,2788
2,118,91722.23065525621,17487.325730445704,2270.764440519386,2557
3,126,91225.51775260895,17200.05540284816,2093.113556709122,2343
4,134,88660.68571796647,14551.027242880667,1999.0525131278296,2253
5,142,83882.16089276131,14142.191566699432,1831.951635257431,2088
6,151,73857.85256406051,14961.670028104843,1711.4341555082046,1909
7,160,83821.2921570317,16025.468509888507,1851.7186025597507,2099
8,170,68451.94884236527,13087.804815783664,1511.7378014302694,1726
9,180,65533.4156868124,12859.074203553379,1421.557216496975,1610
10,190,73974.50403953408,13710.239086002357,1523.1067901835213,1712
11,201,69214.82159634323,13077.078490343183,1461.943931536941,1646
12,212,66323.346025631,13139.696697178668,1387.0322004717816,1572
13,223,73521.3675642904,14482.984523572122,1563.757594793651,1764
14,235,78555.2690625458,14878.994511387153,1673.5900357115029,1886
15,247,72280.16957280881,15081.691969029567,1546.5384799300646,1764
16,260,72453.63048385548,14502.274585886536,1500.0501152609118,1736
17,273,76773.99625177287,14790.892026407108,1614.6622095380558,1862
18,286,86213.61786555038,15606.966398699997,1780.573159742732,2079
19,300,90324.61919286477,17212.670252058226,2038.919852872844,2367
20,314,100947.26597868137,20653.0554995716,2414.1871199506913,2759
21,329,112973.8619925442,21800.859668318964,2704.0211737882773,3104
22,344,106517.46312680954,20540.7401099781,2540.083702019111,2938
23,359,95328.64285908233,18774.99778690914,2275.9444880240626,2645
24,375,95462.00136495325,18488.38600003007,2241.721910563967,2608
25,391,113840.4433360863,21424.048403088407,2743.54462210719,3153
26,408,121018.4213757788,21135.751058024893,3088.5627240546737,3521
27,424,118463.87929120079,21636.53393366901,2885.4203608874386,3302
28,442,134933.88548943293,24910.78221857182,3439.0106523930735,3923
29,460,143278.64185807845,22574.63431086061,3347.6096961692465,3817
30,478,152036.26021176603,24052.513170768805,3667.7374203287463,4191
31,497,149766.97997820325,22498.608429249067,3626.1927772880836,4160
32,516,176139.00038579418,25534.71045929945,4006.34496331221,4591
33,535,154707.53696124698,21827.60506948126,3949.0163529573933,4540
34,555,158259.74886313046,21125.348385365083,3995.508667161714,4565
35,576,158645.00856467217,24190.9231704076,4279.576534324366,4895
36,596,155761.39609641698,22285.313063254744,4271.322193581369,4879
37,618,168074.30640223259,22157.46104383784,4396.674700382299,5014
38,639,191267.9062140041,23268.593258042343,4809.217258887725,5511
39,661,179186.55424737599,25295.5909925621,4900.645048390509,5571
40,684,182566.67033215085,25046.87046058604,4930.509994713119,5677
41,707,182680.657377597,24164.514661456225,4776.674232110248,5522
42,730,194814.13285727293,23920.990215969847,5246.1843381417,6070
43,754,179970.7600629518,25147.47792396946,4934.346959686427,5738
44,778,186795.12992831328,24762.76652636203,4830.669551688684,5594
45,802,196279.9969820102,26646.46912587056,5143.592444213397,5962
46,827,178793.18100789053,23935.392396738458,4689.2448998218615,5440
47,853,187874.77031446385,25533.804054929504,4895.0459337752145,5631
48,879,166924.052491395,22148.640979043765,4238.675354312701,4882
